SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
08/26/2008 00:00:00	12.9	1.0	15.6	10.3	12.6	1.0	15.0	10.2	12.1	1.1	15.3	9.5	11.3	1.1	14.9	8.4									13	5	10	260	6	4	359	350					5.0	0.1	5.4	4.9								
08/26/2008 00:10:00	12.4	0.8	14.5	10.7	12.1	0.7	14.2	10.2	11.6	0.9	14.1	9.5	10.6	0.9	13.3	8.4									13	4	2	260	6	4	358	350					4.7	0.1	4.9	4.4								
08/26/2008 00:20:00	12.6	0.7	14.1	10.7	12.3	0.5	13.6	11.0	11.9	0.7	13.3	9.9	10.9	0.6	13.0	9.1									13	3	16	260	7	3	3	350					4.3	0.0	4.7	4.4								
08/26/2008 00:30:00	12.9	0.6	14.5	11.1	12.5	0.5	14.2	11.0	12.0	0.6	14.1	10.3	10.9	0.7	13.3	8.8									12	3	8	260	6	3	4	350					4.2	0.0	4.4	4.2								
08/26/2008 00:40:00	13.4	0.5	14.5	12.2	12.9	0.5	14.4	11.9	12.5	0.6	14.1	11.1	11.4	0.7	13.3	9.5									10	2	9	260	4	3	0	350					4.1	0.0	4.4	4.2								
08/26/2008 00:50:00	13.3	0.5	14.5	11.8	12.7	0.5	14.2	11.3	12.3	0.6	13.7	10.7	11.1	0.6	13.0	9.1									12	2	12	260	5	3	2	350					3.9	0.0	4.2	3.7								
08/26/2008 01:00:00	13.1	0.6	14.5	11.5	12.6	0.5	13.9	11.0	12.2	0.7	13.7	10.3	10.9	0.7	12.6	8.8									13	3	10	260	6	3	3	350					3.7	0.0	3.9	3.7								
08/26/2008 01:10:00	13.9	0.4	14.9	12.6	13.2	0.4	13.9	11.9	13.0	0.5	14.1	11.5	11.6	0.5	13.0	9.9									16	2	15	260	9	2	6	350					3.7	0.0	3.7	3.4								
08/26/2008 01:20:00	13.6	0.4	14.5	11.8	13.0	0.4	14.2	11.6	12.6	0.5	14.1	11.1	11.3	0.5	12.6	9.9									17	2	15	260	11	2	5	350					3.6	0.0	3.7	3.4								
08/26/2008 01:30:00	13.4	0.6	14.9	11.1	12.9	0.5	13.9	11.3	12.5	0.6	13.7	10.3	11.2	0.6	13.0	9.5									18	3	14	260	12	3	6	350					3.6	0.0	3.7	3.4								
08/26/2008 01:40:00	13.6	0.6	14.9	11.5	13.1	0.6	14.4	11.6	12.7	0.7	14.5	10.7	11.5	0.7	13.3	9.1									21	3	19	260	14	4	8	350					3.7	0.0	3.9	3.4								
08/26/2008 01:50:00	13.2	0.5	14.1	11.5	12.7	0.5	14.2	11.3	12.2	0.6	13.7	10.3	11.1	0.6	13.0	8.8									22	3	22	260	15	3	13	350					3.7	0.0	4.2	3.4								
08/26/2008 02:00:00	13.3	0.5	14.5	11.8	12.8	0.5	14.2	11.6	12.4	0.6	14.1	10.3	11.2	0.6	13.3	9.5									22	3	21	260	14	3	14	350					3.6	0.0	3.7	3.4								
08/26/2008 02:10:00	13.4	0.5	14.5	11.8	12.9	0.5	14.2	11.3	12.5	0.6	13.7	10.7	11.3	0.6	13.0	9.9									21	3	19	260	13	3	8	350					3.4	0.0	3.4	3.2								
08/26/2008 02:20:00	13.1	0.5	14.5	11.1	12.5	0.5	14.2	11.0	12.1	0.6	14.1	10.7	11.0	0.6	12.6	9.1									20	3	19	260	12	3	8	350					3.4	0.0	3.4	3.2								
