SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
02/12/2008 00:00:00	5.5	0.2	6.1	4.9	5.2	0.2	5.6	4.7	5.4	0.2	5.7	4.9	4.8	0.3	5.7	4.2									293	2	290	260	291	2	291	350					-22.6	0.0	-22.5	-22.7								
02/12/2008 00:10:00	5.4	0.2	5.7	4.9	4.9	0.2	5.3	4.7	5.2	0.2	5.7	4.6	4.7	0.3	5.3	3.8									289	2	286	260	287	1	290	350					-22.4	0.1	-22.2	-22.7								
02/12/2008 00:20:00	5.5	0.2	6.1	4.6	4.9	0.4	5.3	3.3	5.0	0.4	5.7	3.4	4.3	0.4	5.3	2.6									286	3	283	260	283	3	286	350					-22.0	0.1	-21.7	-22.4								
02/12/2008 00:30:00	5.5	0.2	6.1	5.3	5.0	0.2	5.3	4.4	5.2	0.3	5.7	4.6	4.7	0.2	5.3	4.2									288	2	287	260	283	1	283	350					-22.0	0.1	-21.8	-22.2								
02/12/2008 00:40:00	5.3	0.2	5.7	4.9	4.8	0.2	5.0	4.4	5.0	0.3	5.3	4.6	4.6	0.2	5.3	4.2									282	4	285	260	276	3	282	350					-22.1	0.1	-21.8	-22.2								
02/12/2008 00:50:00	5.5	0.2	6.1	4.9	5.1	0.2	5.6	4.7	5.0	0.3	5.7	4.6	4.8	0.2	5.3	4.2									277	4	269	260	272	2	274	350					-22.1	0.1	-21.8	-22.2								
02/12/2008 01:00:00	5.6	0.4	6.1	4.9	5.4	0.4	6.2	4.7	5.3	0.3	5.7	4.6	4.8	0.3	5.3	4.2									277	5	277	260	272	3	273	350					-22.0	0.0	-21.8	-22.2								
02/12/2008 01:10:00	6.0	0.2	6.5	5.7	5.6	0.2	6.2	5.0	5.8	0.2	6.1	5.3	4.9	0.2	5.7	4.2									277	5	262	260	274	2	273	350					-22.1	0.1	-21.8	-22.4								
02/12/2008 01:20:00	6.2	0.2	6.8	5.7	5.5	0.2	5.9	5.0	5.9	0.2	6.1	5.3	4.7	0.3	5.3	3.8									275	5	269	260	272	3	273	350					-22.3	0.1	-22.0	-22.5								
02/12/2008 01:30:00	6.1	0.3	6.8	5.3	5.3	0.4	6.2	4.1	5.8	0.4	6.5	4.6	4.6	0.3	5.3	3.8									276	5	265	260	273	3	270	350					-23.2	0.3	-22.5	-23.4								
02/12/2008 01:40:00	5.1	0.2	5.7	4.6	4.6	0.2	5.3	3.9	5.0	0.3	5.7	4.2	4.5	0.2	4.9	4.2									281	4	276	260	276	2	279	350					-22.6	0.5	-21.7	-23.4								
02/12/2008 01:50:00	5.0	0.2	5.7	4.6	4.5	0.2	5.0	4.1	4.8	0.2	5.3	4.6	4.4	0.2	5.3	4.2									277	5	281	260	272	3	270	350					-21.6	0.0	-21.3	-21.8								
02/12/2008 02:00:00	5.7	0.2	6.1	5.3	5.2	0.1	5.6	4.7	5.6	0.2	6.1	5.3	4.8	0.2	5.3	4.6									274	5	269	260	271	3	274	350					-21.5	0.0	-21.3	-21.7								
02/12/2008 02:10:00	5.7	0.2	6.1	4.9	5.1	0.3	5.6	4.4	5.3	0.4	6.1	4.2	4.7	0.3	5.7	4.2									271	5	270	260	267	4	270	350					-21.6	0.0	-21.3	-21.7								
