SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
10/11/2008 00:00:00	6.4	0.2	6.8	5.7	6.1	0.3	6.7	5.3	5.4	0.3	6.1	4.6	5.2	0.3	6.1	4.6									318	3	317	260	316	3	317	350					-6.8	0.0	-6.7	-6.9								
10/11/2008 00:10:00	6.0	0.4	6.8	5.3	5.9	0.4	6.7	5.0	5.2	0.4	6.1	4.6	4.9	0.4	5.7	4.2									318	2	314	260	316	2	320	350					-6.6	0.0	-6.4	-6.7								
10/11/2008 00:20:00	6.2	0.3	6.8	5.3	5.9	0.3	6.7	5.0	5.4	0.4	6.1	4.2	5.1	0.4	6.1	4.2									319	2	316	260	316	3	318	350					-6.5	0.0	-6.4	-6.7								
10/11/2008 00:30:00	6.3	0.4	7.2	5.7	6.6	0.4	7.3	5.9	6.1	0.4	6.8	5.3	5.9	0.3	6.5	4.9									323	1	319	260	321	2	322	350					-6.3	0.0	-6.2	-6.7								
10/11/2008 00:40:00	6.5	0.2	7.2	6.1	6.7	0.2	7.3	6.2	6.3	0.2	6.8	5.7	6.0	0.2	6.5	5.3									325	3	325	260	323	3	330	350					-6.4	0.0	-6.2	-6.7								
10/11/2008 00:50:00	6.4	0.4	7.2	5.7	6.3	0.3	7.3	5.6	6.0	0.3	6.8	5.3	5.6	0.3	6.5	4.9									324	2	323	260	324	2	325	350					-6.2	0.0	-6.2	-6.2								
10/11/2008 01:00:00	6.7	0.4	7.6	5.7	6.5	0.4	7.6	5.6	6.2	0.4	7.2	5.3	5.7	0.4	6.5	4.9									324	2	323	260	323	2	327	350					-6.3	0.0	-6.2	-6.4								
10/11/2008 01:10:00	6.7	0.2	7.2	6.1	6.4	0.2	7.0	6.2	6.2	0.2	6.8	5.7	5.5	0.2	6.1	4.9									323	2	321	260	321	1	323	350					-6.3	0.0	-6.2	-6.4								
10/11/2008 01:20:00	6.9	0.3	7.6	6.1	6.7	0.3	7.3	5.9	6.4	0.3	7.2	5.3	5.9	0.4	6.8	4.9									319	3	314	260	317	3	321	350					-6.2	0.0	-5.8	-6.4								
10/11/2008 01:30:00	6.7	0.5	8.8	5.3	6.6	0.5	8.2	5.6	6.3	0.5	8.0	4.9	5.9	0.5	7.6	4.6									320	3	315	260	319	3	323	350					-5.8	0.0	-5.6	-6.0								
10/11/2008 01:40:00	7.2	0.7	8.8	5.7	7.0	0.5	8.2	5.9	6.7	0.6	8.4	5.3	6.3	0.6	8.0	4.9									323	5	331	260	322	4	322	350					-5.5	0.0	-5.6	-5.8								
10/11/2008 01:50:00	7.8	0.5	9.1	6.1	7.4	0.5	8.7	6.2	7.1	0.5	8.4	5.7	6.5	0.6	8.0	4.9									321	4	316	260	320	4	320	350					-5.7	0.2	-5.6	-6.0								
10/11/2008 02:00:00	8.4	0.5	9.5	6.8	7.9	0.5	9.0	6.7	7.7	0.5	9.1	6.1	7.0	0.5	8.4	5.7									320	3	321	260	319	3	323	350					-6.0	0.0	-5.8	-6.0								
10/11/2008 02:10:00	7.8	0.5	8.8	6.5	7.3	0.5	8.7	6.2	7.1	0.5	8.8	5.7	6.4	0.5	8.0	5.3									317	3	317	260	316	4	319	350					-6.0	0.0	-5.8	-6.0								
