SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
06/17/2008 00:00:00	4.5	0.2	4.9	3.8	4.9	0.2	5.3	4.4	4.3	0.2	4.9	3.8	4.2	0.2	4.9	3.4									231	1	233	260	226	1	227	350					9.3	0.0	9.5	9.2								
06/17/2008 00:10:00	4.8	0.2	5.3	3.8	5.2	0.3	5.6	4.4	4.6	0.3	5.3	3.4	4.5	0.3	5.3	3.4									232	3	237	260	227	3	229	350					9.3	0.0	9.5	9.2								
06/17/2008 00:20:00	4.9	0.2	5.3	4.2	5.2	0.3	5.6	4.4	4.6	0.3	5.3	3.8	4.5	0.3	5.3	3.4									224	3	229	260	220	3	222	350					9.3	0.0	9.5	9.2								
06/17/2008 00:30:00	4.8	0.2	5.3	4.6	5.3	0.2	5.6	4.7	4.7	0.2	4.9	4.2	4.6	0.3	4.9	3.8									224	2	224	260	219	3	219	350					9.5	0.0	9.7	9.5								
06/17/2008 00:40:00	4.7	0.3	5.3	3.8	5.0	0.3	5.9	4.4	4.5	0.3	5.3	3.8	4.4	0.4	5.3	3.4									230	4	236	260	225	3	231	350					9.7	0.0	9.7	9.5								
06/17/2008 00:50:00	3.7	0.6	4.6	2.3	4.5	0.3	5.0	3.9	3.8	0.4	4.6	3.0	3.8	0.4	4.6	2.3									214	5	227	260	212	5	220	350					9.8	0.0	10.0	9.7								
06/17/2008 01:00:00	2.4	0.6	3.4	0.7	3.5	0.4	4.4	3.0	2.5	0.5	3.4	1.1	2.7	0.5	3.8	1.5									207	5	213	260	202	3	203	350					9.9	0.0	10.0	9.7								
06/17/2008 01:10:00	1.6	0.5	3.0	0.4	2.9	0.4	4.1	2.1	1.7	0.5	3.4	0.4	2.0	0.4	3.4	1.1									201	7	208	260	193	6	200	350					9.8	0.0	10.0	9.7								
06/17/2008 01:20:00	1.6	0.5	3.0	0.7	2.8	0.3	3.6	2.1	1.6	0.5	2.6	0.7	1.9	0.4	3.0	0.7									200	8	214	260	190	5	192	350					9.7	0.0	10.0	9.7								
06/17/2008 01:30:00	1.5	0.5	2.6	0.4	2.6	0.3	3.3	1.9	1.4	0.5	2.6	0.4	1.6	0.4	3.0	0.7									202	8	221	260	192	6	214	350					9.7	0.0	10.0	9.7								
06/17/2008 01:40:00	1.6	0.6	3.4	0.4	2.5	0.4	3.3	1.6	1.3	0.5	2.6	0.4	1.6	0.4	2.6	0.7									202	10	213	260	193	5	192	350					9.7	0.0	9.7	9.5								
06/17/2008 01:50:00	1.3	0.6	3.0	0.4	1.6	0.7	3.0	1.0	1.1	0.5	2.6	0.4	1.4	0.5	2.6	0.4									203	10	222	260	192	7	193	350					9.5	0.0	9.7	9.5								
06/17/2008 02:00:00	1.0	0.5	2.3	0.4	1.0	0.0	1.0	1.0	0.9	0.5	2.3	0.4	1.4	0.4	2.6	0.4									193	12	206	260	185	10	350	350					9.5	0.0	9.7	9.2								
06/17/2008 02:10:00	1.4	0.6	3.0	0.4	1.3	0.7	3.6	1.0	1.3	0.5	3.0	0.4	1.5	0.4	3.0	0.4									188	11	193	260	177	9	165	350					9.3	0.0	9.5	9.2								
06/17/2008 02:20:00	1.4	0.7	3.0	0.4	1.0	0.1	1.9	1.0	1.5	0.6	3.4	0.4	1.8	0.6	3.4	0.7									202	12	224	260	191	11	165	350					9.3	0.0	9.5	9.2								
