SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
08/05/2008 00:00:00	8.7	0.3	9.5	7.6	8.5	0.3	9.3	7.6	7.6	0.3	8.4	6.5	7.3	0.4	8.0	5.3									13	1	9	260	7	2	4	350					3.7	0.0	3.7	3.4								
08/05/2008 00:10:00	9.4	0.6	10.3	7.2	9.0	0.5	10.4	7.6	8.1	0.6	9.5	6.5	7.7	0.6	9.5	6.1									15	2	13	260	8	3	7	350					3.9	0.0	4.2	3.7								
08/05/2008 00:20:00	9.8	0.5	10.7	8.0	9.3	0.6	10.7	7.6	8.5	0.7	9.9	6.5	8.0	0.7	9.5	6.1									14	3	11	260	7	3	5	350					4.2	0.0	4.4	3.9								
08/05/2008 00:30:00	10.3	0.3	11.1	9.5	9.9	0.4	10.4	9.0	9.2	0.4	9.9	8.0	8.7	0.4	9.5	7.6									12	1	10	260	5	2	1	350					3.8	0.0	4.2	3.7								
08/05/2008 00:40:00	10.0	0.2	10.3	9.1	9.6	0.3	10.2	9.0	8.9	0.3	9.5	8.0	8.5	0.3	9.5	7.6									15	1	13	260	9	1	5	350					3.8	0.0	4.2	3.7								
08/05/2008 00:50:00	9.6	0.4	10.3	8.0	9.4	0.3	10.7	8.4	8.5	0.4	9.5	7.2	8.3	0.3	9.5	7.2									17	2	14	260	11	2	6	350					3.9	0.0	4.2	3.7								
08/05/2008 01:00:00	9.8	0.2	10.3	9.1	9.7	0.3	10.4	8.7	8.8	0.3	9.5	8.0	8.4	0.3	9.1	7.2									22	1	21	260	13	1	10	350					3.8	0.0	4.2	3.7								
08/05/2008 01:10:00	9.6	0.4	10.3	8.0	9.5	0.5	10.2	8.2	8.6	0.5	9.5	6.8	8.0	0.5	9.1	6.5									22	1	20	260	13	1	10	350					3.6	0.1	3.7	3.4								
08/05/2008 01:20:00	9.0	0.4	9.9	8.0	8.9	0.3	9.6	8.4	7.9	0.3	8.8	7.2	7.6	0.3	8.4	6.8									22	1	20	260	13	1	10	350					3.2	0.0	3.4	3.2								
08/05/2008 01:30:00	8.9	0.3	9.5	8.4	8.9	0.3	9.9	8.2	7.9	0.3	9.1	7.2	7.5	0.3	8.0	6.8									23	2	19	260	15	1	11	350					3.1	0.0	3.4	2.9								
08/05/2008 01:40:00	9.3	0.5	10.3	8.4	9.1	0.4	10.2	7.9	8.1	0.5	9.1	6.8	7.6	0.5	8.8	6.5									25	2	22	260	16	2	13	350					3.3	0.0	3.4	3.2								
08/05/2008 01:50:00	8.9	0.6	10.3	6.8	8.9	0.6	10.4	7.3	7.9	0.6	9.5	6.1	7.7	0.7	9.1	5.7									26	4	25	260	18	3	8	350					3.7	0.0	3.9	3.4								
08/05/2008 02:00:00	8.7	0.5	9.9	7.6	8.9	0.5	10.2	7.6	7.8	0.5	9.1	6.5	7.7	0.6	9.5	6.1									26	3	28	260	18	3	18	350					3.9	0.0	4.2	3.7								
08/05/2008 02:10:00	8.7	0.6	10.3	6.8	8.7	0.6	10.4	7.3	7.7	0.6	9.5	6.1	7.6	0.6	9.5	6.1									25	3	27	260	18	3	16	350					4.2	0.0	4.4	4.2								
08/05/2008 02:20:00	8.9	0.5	10.3	8.0	9.0	0.4	10.4	7.9	8.0	0.5	9.5	6.8	7.9	0.5	9.5	6.8									30	3	29	260	23	3	19	350					3.9	0.0	4.2	3.7								
