SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
06/12/2008 00:00:00	2.9	0.4	3.8	2.3	3.2	0.3	3.9	2.4	2.6	0.4	3.4	1.5	2.8	0.4	3.4	1.9									223	3	232	260	216	4	221	350					5.8	0.0	5.9	5.6								
06/12/2008 00:10:00	3.5	0.3	4.2	2.6	3.7	0.3	4.4	3.3	3.2	0.3	4.2	2.6	3.3	0.3	4.2	2.6									235	6	240	260	227	5	225	350					5.5	0.0	5.9	5.4								
06/12/2008 00:20:00	3.2	0.3	3.8	2.6	3.5	0.2	3.9	3.0	3.0	0.3	3.4	2.3	3.1	0.3	3.8	2.6									245	3	245	260	236	1	234	350					5.3	0.0	5.6	5.1								
06/12/2008 00:30:00	2.7	0.3	3.4	1.9	3.0	0.3	3.6	2.4	2.4	0.4	3.0	1.5	2.6	0.3	3.0	1.9									244	4	246	260	237	0	238	350					5.2	0.0	5.4	5.1								
06/12/2008 00:40:00	2.2	0.3	3.0	1.9	2.4	0.2	3.0	2.1	1.7	0.3	2.6	1.1	2.1	0.2	2.6	1.5									249	6	243	260	239	2	238	350					5.1	0.0	5.1	4.9								
06/12/2008 00:50:00	1.7	0.3	2.3	1.1	1.8	0.5	2.4	1.0	1.2	0.3	1.9	0.4	1.7	0.2	2.3	1.1									256	7	258	260	246	3	242	350					5.0	0.0	5.1	4.9								
06/12/2008 01:00:00	1.6	0.2	2.3	1.1	1.0	0.0	1.0	1.0	1.1	0.2	1.5	0.7	1.5	0.2	1.9	1.1									251	6	246	260	249	1	350	350					5.1	0.0	5.4	5.1								
06/12/2008 01:10:00	1.5	0.2	1.9	1.1	1.0	0.0	1.0	1.0	1.1	0.2	1.5	0.7	1.8	0.2	2.3	1.5									255	4	247	260	250	1	350	350					5.2	0.0	5.4	5.1								
06/12/2008 01:20:00	1.3	0.2	1.9	0.7	1.0	0.0	1.0	1.0	0.7	0.3	1.5	0.4	1.4	0.3	2.3	0.7									250	13	260	260	251	1	350	350					5.1	0.0	5.4	5.1								
06/12/2008 01:30:00	0.9	0.5	2.3	0.4	1.0	0.0	1.0	1.0	0.6	0.4	1.5	0.4	0.8	0.4	1.5	0.4									204	9	216	260	241	3	350	350					5.3	0.0	5.4	5.1								
06/12/2008 01:40:00	0.5	0.3	1.1	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.7	0.4									176	5	178	260	240	0	350	350					5.3	0.0	5.4	5.1								
06/12/2008 01:50:00	1.0	0.6	2.3	0.4	1.0	0.0	1.0	1.0	0.4	0.2	1.5	0.4	0.5	0.2	1.1	0.4									141	32	133	260	186	58	350	350					5.1	0.0	5.4	4.9								
06/12/2008 02:00:00	1.4	0.3	2.3	0.4	1.0	0.0	1.0	1.0	0.5	0.2	1.1	0.4	0.7	0.4	1.5	0.4									112	7	115	260	121	0	350	350					5.2	0.0	5.4	5.1								
06/12/2008 02:10:00	2.1	0.3	2.6	1.1	1.0	0.0	1.0	1.0	1.3	0.5	2.3	0.4	1.5	0.4	2.3	0.4									108	2	109	260	114	8	350	350					5.5	0.0	5.9	5.4								
06/12/2008 02:20:00	2.6	0.3	3.4	1.9	1.0	0.0	1.0	1.0	2.1	0.3	3.0	1.5	2.2	0.3	3.0	1.5									114	6	121	260	102	2	350	350					5.8	0.0	5.9	5.6								
