SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	4
Description	RH-5 Humidity %RH
Details	
Serial Number	.adg
Height	1    m
Scale Factor	0.098
Offset	0
Units	%RH

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
12/04/2008 00:00:00	15.2	0.9	17.9	13.0	14.9	0.8	17.3	12.7	14.6	0.9	17.2	12.2	14.0	1.0	17.2	10.7									61	4	66	260	54	5	52	350					-9.5	0.0	-9.4	-9.6					0.0	0.0	0.0	0.0
12/04/2008 00:10:00	15.4	1.0	19.1	12.2	15.1	1.0	18.7	12.4	14.8	1.1	18.7	11.8	14.2	1.1	17.2	11.1									63	5	65	260	56	5	52	350					-9.5	0.0	-9.4	-9.6					0.0	0.0	0.0	0.0
12/04/2008 00:20:00	15.2	1.1	18.3	11.8	14.8	1.0	17.3	12.2	14.6	1.1	17.2	11.8	13.9	1.0	16.8	11.5									64	5	65	260	57	5	57	350					-9.4	0.0	-9.2	-9.6					0.0	0.0	0.0	0.0
12/04/2008 00:30:00	15.5	1.0	18.3	11.8	15.2	1.0	17.9	12.7	15.1	1.0	17.6	12.2	14.4	1.1	17.2	11.5									67	4	64	260	60	5	58	350					-9.3	0.0	-9.2	-9.4					0.0	0.0	0.0	0.0
12/04/2008 00:40:00	16.1	1.1	19.1	12.6	15.7	0.9	18.4	13.0	15.6	1.0	18.7	12.6	14.9	1.0	17.6	11.5									72	4	75	260	64	5	66	350					-9.1	0.0	-8.8	-9.2					0.0	0.0	0.0	0.0
12/04/2008 00:50:00	16.1	1.1	19.5	13.0	15.7	1.0	18.4	13.0	15.5	1.0	19.1	12.6	14.8	1.2	17.6	11.8									73	4	74	260	67	6	54	350					-8.8	0.0	-8.6	-9.0					0.0	0.0	0.0	0.0
12/04/2008 01:00:00	16.6	1.0	19.1	13.7	16.1	1.2	18.7	12.4	16.0	1.2	18.3	12.2	15.1	1.4	18.3	11.1									75	5	79	260	68	6	67	350					-8.8	0.0	-8.6	-8.8					0.0	0.0	0.0	0.0
12/04/2008 01:10:00	16.8	1.1	19.9	14.1	16.3	1.1	20.2	12.2	16.1	1.2	19.5	12.2	15.3	1.3	18.7	11.8									75	4	82	260	69	6	75	350					-8.7	0.0	-8.6	-8.8					0.0	0.0	0.0	0.0
12/04/2008 01:20:00	16.5	1.2	19.1	13.0	15.9	1.2	19.0	11.3	15.7	1.3	18.7	11.8	14.7	1.5	17.9	9.9									77	5	81	260	72	7	75	350					-8.9	0.0	-8.8	-9.0					0.0	0.0	0.0	0.0
12/04/2008 01:30:00	15.7	1.2	18.3	10.7	15.2	1.4	18.4	11.0	15.0	1.4	17.9	9.9	14.1	1.5	17.9	9.5									75	5	81	260	69	7	67	350					-8.9	0.0	-8.8	-9.0					0.0	0.0	0.0	0.0
12/04/2008 01:40:00	15.5	1.1	17.9	11.1	15.0	1.1	17.9	10.7	14.8	1.2	17.6	9.9	13.8	1.3	17.2	9.1									74	4	85	260	68	6	72	350					-9.0	0.0	-8.8	-9.2					0.0	0.0	0.0	0.0
12/04/2008 01:50:00	16.4	1.3	19.1	11.5	15.9	1.3	19.0	11.0	15.7	1.3	18.7	10.7	14.6	1.5	18.3	10.3									78	5	77	260	72	8	70	350					-8.9	0.0	-8.8	-9.0					0.0	0.0	0.0	0.0
12/04/2008 02:00:00	16.9	1.0	19.5	13.3	16.4	1.2	19.9	13.0	16.2	1.3	19.9	12.6	15.2	1.5	19.1	11.5									79	4	82	260	73	7	74	350					-8.8	0.0	-8.6	-8.8					0.0	0.0	0.0	0.0
