SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
12/22/2007 00:00:00	10.7	0.8	13.3	7.6	10.7	1.0	12.7	7.6	10.3	1.0	12.2	7.6	9.8	1.0	12.2	6.8									18	5	23	260	12	5	6	350					-19.9	0.0	-19.7	-20.1								
12/22/2007 00:10:00	11.0	0.7	13.0	9.1	11.2	0.8	13.6	8.4	10.7	0.8	13.3	8.0	10.3	0.9	12.6	8.0									20	3	22	260	14	4	16	350					-19.8	0.0	-19.7	-19.9								
12/22/2007 00:20:00	11.3	0.8	14.1	9.1	11.3	0.8	13.3	9.0	10.9	0.8	13.0	8.8	10.5	1.0	12.2	7.6									14	4	10	260	9	4	4	350					-19.7	0.0	-19.5	-19.9								
12/22/2007 00:30:00	12.8	0.8	15.3	10.3	12.7	0.9	15.0	9.6	12.4	1.0	14.9	9.5	11.6	1.0	14.9	9.1									21	4	30	260	15	5	14	350					-19.6	0.0	-19.3	-19.7								
12/22/2007 00:40:00	12.2	0.8	14.1	9.5	12.4	0.8	14.2	9.0	12.0	0.8	14.1	8.8	11.4	1.0	13.3	8.4									19	3	12	260	13	3	7	350					-19.3	0.0	-19.0	-19.5								
12/22/2007 00:50:00	12.5	0.9	15.3	10.3	12.6	0.8	14.7	10.2	12.2	0.9	14.5	9.5	11.6	0.9	14.5	9.1									21	4	21	260	15	4	14	350					-19.1	0.1	-18.8	-19.3								
12/22/2007 01:00:00	12.2	1.0	14.9	9.5	12.1	0.9	14.2	9.3	11.8	1.0	14.1	9.1	11.2	1.0	13.7	8.8									25	4	27	260	19	5	17	350					-18.7	0.0	-18.4	-19.0								
12/22/2007 01:10:00	10.2	1.0	13.0	7.2	9.9	1.1	13.3	6.7	9.5	1.2	13.7	6.1	8.9	1.1	12.2	6.1									30	5	33	260	24	6	16	350					-18.6	0.0	-18.4	-18.8								
12/22/2007 01:20:00	8.7	1.3	11.8	5.3	8.2	1.3	11.3	5.0	8.0	1.2	11.5	5.3	7.4	1.3	11.1	4.2									35	7	36	260	30	8	21	350					-18.5	0.0	-18.2	-18.6								
12/22/2007 01:30:00	9.8	0.8	11.8	6.5	9.9	1.0	11.9	6.7	9.3	1.0	11.8	6.5	9.2	1.0	11.5	6.1									33	5	37	260	27	5	26	350					-18.1	0.0	-17.9	-18.4								
12/22/2007 01:40:00	8.9	0.9	11.5	6.5	8.7	1.0	11.3	6.7	8.4	0.8	10.7	6.1	7.9	1.0	10.7	4.6									26	5	34	260	20	6	29	350					-18.0	0.0	-17.9	-18.1								
12/22/2007 01:50:00	9.1	0.8	10.7	6.8	8.9	0.9	10.7	6.2	8.6	0.8	10.7	6.1	8.3	1.0	10.3	5.7									27	5	26	260	20	5	7	350					-18.0	0.0	-17.9	-18.1								
12/22/2007 02:00:00	9.0	0.9	11.1	6.8	8.8	0.9	11.6	6.7	8.6	0.8	11.5	6.5	8.2	0.9	11.1	6.1									24	5	27	260	18	6	3	350					-18.0	0.0	-17.9	-18.1								
12/22/2007 02:10:00	9.2	0.7	11.1	7.6	9.2	1.0	11.9	7.0	8.7	0.9	11.5	6.5	8.4	1.0	11.5	6.1									22	6	24	260	16	6	22	350					-17.9	0.0	-17.7	-18.1								
