SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
11/01/2007 00:00:00	2.3	0.2	3.0	1.9	3.3	0.3	4.1	2.4	2.2	0.2	3.0	1.5	1.8	0.3	2.6	0.7									134	2	138	260	124	3	128	350					-3.2	0.0	-3.1	-3.4								
11/01/2007 00:10:00	2.2	0.2	2.6	1.9	3.4	0.2	3.9	2.7	2.2	0.2	2.6	1.9	1.9	0.2	2.3	1.1									133	2	135	260	124	4	126	350					-3.1	0.0	-2.9	-3.1								
11/01/2007 00:20:00	2.3	0.2	2.6	1.9	3.4	0.4	4.1	2.1	2.3	0.2	2.6	1.5	2.1	0.3	2.6	1.1									129	5	131	260	119	7	121	350					-3.0	0.0	-2.9	-3.1								
11/01/2007 00:30:00	2.2	0.2	2.6	1.5	2.7	0.2	3.3	2.1	2.1	0.2	2.6	1.5	1.7	0.3	2.3	0.7									121	5	122	260	109	3	109	350					-3.0	0.0	-2.9	-3.1								
11/01/2007 00:40:00	2.0	0.2	2.3	1.5	2.8	0.3	3.6	2.1	1.9	0.2	2.3	1.5	1.3	0.5	1.9	0.4									111	1	116	260	98	5	85	350					-3.1	0.0	-2.9	-3.4								
11/01/2007 00:50:00	2.1	0.2	2.6	1.5	3.2	0.2	3.9	2.4	2.1	0.2	2.6	1.5	1.3	0.4	2.3	0.4									111	0	111	260	88	3	87	350					-3.2	0.0	-3.1	-3.4								
11/01/2007 01:00:00	2.1	0.2	2.6	1.5	3.1	0.3	3.9	2.1	2.0	0.3	2.6	1.1	1.1	0.5	2.3	0.4									111	0	111	260	86	5	85	350					-3.2	0.0	-3.1	-3.4								
11/01/2007 01:10:00	2.2	0.2	2.6	1.5	3.1	0.3	3.9	2.4	2.0	0.3	2.6	1.1	1.2	0.5	2.3	0.4									111	0	111	260	89	5	91	350					-3.1	0.0	-3.1	-3.4								
11/01/2007 01:20:00	1.7	0.3	2.3	0.7	2.7	0.3	3.3	1.9	1.7	0.3	2.3	0.7	0.8	0.4	1.9	0.4									111	0	111	260	87	5	89	350					-3.1	0.0	-2.9	-3.1								
11/01/2007 01:30:00	2.0	0.2	2.3	1.5	3.1	0.3	3.6	2.1	2.0	0.2	2.6	1.1	1.2	0.5	2.3	0.4									111	0	111	260	88	5	82	350					-3.0	0.0	-2.9	-3.1								
11/01/2007 01:40:00	2.2	0.2	2.6	1.5	3.4	0.3	4.1	2.4	2.2	0.3	2.6	1.5	1.4	0.5	2.3	0.4									111	0	111	260	90	5	88	350					-3.0	0.0	-2.9	-3.1								
11/01/2007 01:50:00	2.3	0.3	3.0	1.5	3.4	0.3	4.4	2.1	2.2	0.3	3.0	1.1	1.4	0.6	2.6	0.4									111	0	111	260	94	7	96	350					-3.0	0.0	-2.9	-3.1								
11/01/2007 02:00:00	2.1	0.2	2.6	1.5	3.2	0.3	3.9	2.4	2.0	0.2	2.6	1.1	1.1	0.4	2.3	0.4									111	0	111	260	88	4	86	350					-2.9	0.0	-2.7	-3.1								
11/01/2007 02:10:00	2.2	0.3	2.6	1.5	3.5	0.4	4.4	2.7	2.2	0.3	3.0	1.5	1.6	0.4	2.3	0.4									111	0	111	260	88	4	88	350					-2.8	0.0	-2.7	-2.9								
