SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
06/30/2008 00:00:00	6.6	0.8	8.4	3.8	6.4	0.7	7.6	4.4	5.8	0.7	7.2	3.8	5.5	0.7	7.2	3.4									237	6	243	260	229	6	233	350					8.7	0.0	8.9	8.4								
06/30/2008 00:10:00	6.6	0.7	8.0	4.9	6.4	0.6	8.2	5.0	5.8	0.7	7.2	4.2	5.6	0.6	7.6	4.2									239	6	247	260	232	5	233	350					8.6	0.0	8.7	8.4								
06/30/2008 00:20:00	6.9	0.5	8.0	4.9	6.8	0.5	7.9	5.3	6.1	0.5	7.2	4.9	6.0	0.6	7.6	4.6									238	5	243	260	232	4	234	350					8.4	0.1	8.7	8.2								
06/30/2008 00:30:00	6.6	0.5	7.6	4.6	6.5	0.5	7.9	5.3	5.8	0.5	7.2	4.6	5.6	0.6	7.2	4.2									241	4	243	260	235	4	231	350					8.1	0.0	8.4	7.9								
06/30/2008 00:40:00	6.9	0.5	7.6	5.3	6.7	0.5	7.9	5.6	6.0	0.5	7.2	4.6	5.8	0.6	7.2	4.2									240	3	240	260	234	4	237	350					8.0	0.0	8.2	7.9								
06/30/2008 00:50:00	6.7	0.4	7.6	5.3	6.5	0.4	7.3	5.3	5.8	0.5	6.8	4.6	5.6	0.5	6.8	4.2									242	3	245	260	235	3	233	350					7.8	0.0	7.9	7.7								
06/30/2008 01:00:00	6.3	0.4	7.2	5.3	6.2	0.4	7.3	5.0	5.5	0.4	6.5	4.2	5.3	0.5	6.5	4.2									239	2	240	260	232	3	233	350					7.7	0.0	7.9	7.7								
06/30/2008 01:10:00	6.1	0.4	6.8	4.9	5.9	0.4	6.7	4.7	5.2	0.5	6.1	3.8	5.0	0.5	6.1	3.8									241	4	242	260	234	4	233	350					7.5	0.0	7.7	7.2								
06/30/2008 01:20:00	6.2	0.5	7.2	4.6	5.8	0.5	7.0	4.7	5.2	0.6	6.5	3.8	5.0	0.6	6.5	3.8									250	9	256	260	244	5	244	350					7.2	0.0	7.4	7.2								
06/30/2008 01:30:00	5.6	0.5	6.8	4.2	5.3	0.5	6.4	4.1	5.1	0.5	6.1	3.4	4.5	0.5	5.7	3.0									254	8	257	260	251	5	248	350					7.1	0.0	7.4	6.9								
06/30/2008 01:40:00	5.5	0.5	6.5	4.2	5.2	0.4	6.4	4.4	4.6	0.4	5.7	3.4	4.4	0.5	5.7	3.4									253	14	255	260	249	4	249	350					7.0	0.0	7.2	6.9								
06/30/2008 01:50:00	5.4	0.4	6.1	4.2	5.2	0.4	6.2	3.9	4.7	0.5	6.1	3.4	4.3	0.5	5.3	2.6									250	8	251	260	246	4	248	350					6.9	0.0	7.2	6.9								
06/30/2008 02:00:00	5.4	0.4	6.1	4.6	5.2	0.4	6.2	3.9	4.9	0.4	5.7	3.4	4.4	0.4	5.3	3.4									253	11	251	260	250	4	248	350					6.8	0.0	7.2	6.6								
06/30/2008 02:10:00	5.0	0.3	5.7	4.2	4.9	0.3	5.9	4.1	4.6	0.3	5.7	3.8	4.1	0.3	4.9	3.4									255	12	258	260	254	3	251	350					6.7	0.0	6.9	6.6								
06/30/2008 02:20:00	4.9	0.4	5.7	4.2	4.7	0.3	5.3	4.1	4.5	0.3	5.3	3.8	4.0	0.3	4.9	3.0									265	11	263	260	256	5	256	350					6.6	0.0	6.9	6.4								
