SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
08/01/2008 00:00:00	7.0	0.8	8.8	4.9	7.2	0.8	8.7	5.0	6.6	0.8	8.0	4.2	6.7	1.0	8.4	4.2									271	8	257	260	262	8	252	350					7.2	0.0	7.4	7.2								
08/01/2008 00:10:00	5.6	0.8	7.6	3.8	5.9	0.8	7.6	4.1	5.5	0.8	7.6	3.8	5.3	0.8	7.6	3.4									271	8	274	260	264	8	277	350					7.3	0.0	7.4	7.2								
08/01/2008 00:20:00	6.5	1.0	8.4	4.6	6.6	1.0	9.0	4.4	6.3	1.1	8.8	4.2	6.0	1.2	8.4	3.8									251	11	255	260	245	8	231	350					7.3	0.0	7.4	7.2								
08/01/2008 00:30:00	7.4	0.6	8.8	6.1	7.5	0.5	8.7	6.2	7.2	0.6	8.8	5.7	6.8	0.7	8.8	5.3									255	6	274	260	251	8	247	350					7.1	0.0	7.4	7.2								
08/01/2008 00:40:00	6.6	0.6	8.0	4.6	6.7	0.6	8.2	5.0	6.4	0.6	8.0	4.2	6.1	0.7	8.0	4.2									265	6	260	260	256	8	258	350					7.0	0.0	7.2	7.2								
08/01/2008 00:50:00	5.7	0.6	6.8	4.2	5.9	0.5	7.3	4.4	5.5	0.6	7.2	3.8	5.2	0.6	6.8	3.4									255	16	254	260	250	7	249	350					7.1	0.0	7.4	7.2								
08/01/2008 01:00:00	6.4	0.9	8.4	4.2	6.5	0.9	8.4	4.4	6.1	1.0	8.0	3.8	5.8	1.0	8.0	3.4									251	6	265	260	245	6	247	350					7.1	0.0	7.4	7.2								
08/01/2008 01:10:00	6.9	0.6	8.4	4.9	7.0	0.6	8.4	5.3	6.7	0.7	8.0	4.6	6.4	0.7	8.0	4.6									267	13	257	260	256	11	256	350					7.0	0.0	7.2	6.9								
08/01/2008 01:20:00	6.0	0.7	7.2	3.4	6.1	0.7	7.6	3.9	5.8	0.8	7.2	3.4	5.5	0.7	7.2	3.8									269	8	273	260	260	8	264	350					7.0	0.0	7.2	7.2								
08/01/2008 01:30:00	6.2	0.5	7.6	4.6	6.3	0.5	7.6	5.0	5.9	0.5	7.2	4.2	5.6	0.6	7.2	3.8									252	10	262	260	245	7	253	350					7.0	0.0	7.2	6.9								
08/01/2008 01:40:00	6.1	0.5	7.2	4.2	6.3	0.5	7.6	5.0	5.9	0.6	7.2	4.6	5.6	0.6	6.8	4.2									253	15	258	260	247	5	250	350					7.0	0.0	7.2	7.2								
08/01/2008 01:50:00	5.6	0.7	6.8	3.8	5.9	0.7	7.0	4.1	5.5	0.7	7.2	3.4	5.2	0.7	6.8	3.0									250	6	251	260	243	5	242	350					7.0	0.0	7.2	7.2								
08/01/2008 02:00:00	5.2	0.6	6.8	3.4	5.5	0.6	7.0	4.1	5.1	0.7	6.8	3.4	4.9	0.6	6.5	3.4									250	10	247	260	244	9	242	350					7.0	0.0	7.2	7.2								
08/01/2008 02:10:00	5.0	0.6	6.1	3.4	5.3	0.5	6.7	4.1	4.8	0.6	6.1	3.4	4.6	0.6	6.1	3.0									244	7	253	260	236	7	241	350					7.0	0.0	7.2	7.2								
08/01/2008 02:20:00	5.3	0.5	6.1	3.8	5.6	0.4	6.7	4.4	5.1	0.5	6.5	3.8	4.9	0.6	6.1	3.4									242	5	240	260	234	5	228	350					7.0	0.0	7.2	7.2								
