SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	4
Description	RH-5 Humidity %RH
Details	
Serial Number	.adg
Height	1    m
Scale Factor	0.098
Offset	0
Units	%RH

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
12/22/2008 00:00:00	8.8	0.6	10.7	7.2	1.0	0.0	1.0	1.0	8.6	0.5	10.3	7.2	8.0	0.7	9.9	5.7									124	5	124	260	114	5	350	350					-5.9	0.1	-5.8	-6.0					0.0	0.0	0.0	0.0
12/22/2008 00:10:00	8.7	0.5	10.3	7.2	1.0	0.0	1.0	1.0	8.4	0.6	9.9	6.5	7.7	0.7	9.5	5.7									122	4	132	260	112	5	350	350					-5.8	0.0	-5.6	-6.0					0.0	0.0	0.0	0.0
12/22/2008 00:20:00	8.0	0.5	9.1	6.5	1.0	0.0	1.0	1.0	7.9	0.6	9.5	6.1	7.4	0.7	9.1	5.3									119	4	124	260	110	5	350	350					-5.7	0.0	-5.6	-5.8					0.0	0.0	0.0	0.0
12/22/2008 00:30:00	7.5	0.5	8.8	6.1	1.0	0.0	1.0	1.0	7.5	0.6	9.1	6.1	7.1	0.5	8.4	5.3									120	4	119	260	110	4	350	350					-5.6	0.0	-5.6	-5.8					0.0	0.0	0.0	0.0
12/22/2008 00:40:00	7.4	0.5	8.8	6.1	1.0	0.0	1.0	1.0	7.3	0.5	9.1	5.7	7.3	0.6	8.8	5.7									119	5	128	260	110	5	350	350					-5.4	0.0	-5.4	-5.6					0.0	0.0	0.0	0.0
12/22/2008 00:50:00	7.6	0.5	8.8	5.7	1.0	0.0	1.0	1.0	7.5	0.6	9.1	5.7	7.2	0.7	9.1	5.3									121	5	120	260	112	5	350	350					-5.2	0.0	-5.1	-5.4					0.0	0.0	0.0	0.0
12/22/2008 01:00:00	8.0	0.5	9.1	6.1	1.0	0.0	1.0	1.0	8.0	0.6	9.5	6.5	7.6	0.7	9.1	5.7									124	5	120	260	116	4	350	350					-5.0	0.0	-4.9	-5.1					0.0	0.0	0.0	0.0
12/22/2008 01:10:00	7.6	0.5	8.8	6.5	1.0	0.0	1.0	1.0	7.8	0.6	9.1	6.5	7.3	0.6	8.8	5.3									126	4	128	260	117	4	350	350					-5.0	0.0	-4.9	-5.1					0.0	0.0	0.0	0.0
12/22/2008 01:20:00	8.1	0.5	9.1	6.5	1.0	0.0	1.0	1.0	8.4	0.5	9.9	6.8	7.9	0.6	9.5	6.1									126	4	129	260	117	4	350	350					-4.9	0.0	-4.7	-5.1					0.0	0.0	0.0	0.0
12/22/2008 01:30:00	8.0	0.5	9.1	6.5	1.0	0.0	1.0	1.0	8.3	0.5	9.5	6.5	8.0	0.6	9.9	6.5									126	4	129	260	118	4	350	350					-4.7	0.0	-4.5	-4.7					0.0	0.0	0.0	0.0
12/22/2008 01:40:00	7.6	0.5	8.8	6.5	1.0	0.0	1.0	1.0	7.9	0.5	9.1	5.7	7.7	0.6	9.1	6.1									129	4	130	260	120	4	350	350					-4.6	0.0	-4.5	-4.7					0.0	0.0	0.0	0.0
12/22/2008 01:50:00	7.3	0.5	8.8	6.1	1.0	0.0	1.0	1.0	7.7	0.6	9.9	6.1	7.2	0.6	8.4	5.7									130	5	131	260	121	5	350	350					-4.6	0.0	-4.5	-4.7					0.0	0.0	0.0	0.0
12/22/2008 02:00:00	7.2	0.5	8.8	5.7	1.0	0.0	1.0	1.0	7.7	0.5	9.5	6.1	7.1	0.6	9.1	5.3									132	5	138	260	123	5	350	350					-4.4	0.0	-4.2	-4.5					0.0	0.0	0.0	0.0
