SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
10/26/2008 00:00:00	2.4	0.2	2.6	2.3	2.8	0.1	3.0	2.4	2.2	0.2	2.6	1.9	2.3	0.2	2.6	1.9									39	1	39	260	30	0	26	350					-9.4	0.0	-9.2	-9.6								
10/26/2008 00:10:00	2.2	0.1	2.6	1.9	2.5	0.1	3.0	2.1	1.9	0.2	2.3	1.5	2.1	0.2	2.6	1.9									41	2	37	260	30	0	26	350					-9.2	0.1	-8.8	-9.4								
10/26/2008 00:20:00	2.2	0.1	2.3	1.9	2.5	0.1	2.7	2.1	2.0	0.2	2.3	1.5	2.2	0.2	2.6	1.9									49	3	44	260	30	0	26	350					-9.2	0.1	-8.8	-9.6								
10/26/2008 00:30:00	2.5	0.3	3.0	1.9	2.8	0.3	3.3	2.1	2.3	0.3	3.0	1.5	2.4	0.2	3.0	1.9									58	1	58	260	35	4	33	350					-9.2	0.1	-8.8	-9.6								
10/26/2008 00:40:00	3.3	0.4	4.2	2.6	3.5	0.4	4.4	3.0	3.1	0.4	4.2	2.6	3.1	0.4	4.2	2.3									60	2	62	260	47	4	49	350					-9.0	0.1	-8.8	-9.2								
10/26/2008 00:50:00	3.7	0.2	4.2	3.0	3.9	0.3	4.4	3.3	3.5	0.3	4.2	3.0	3.5	0.3	4.2	2.6									61	2	59	260	49	1	49	350					-9.4	0.0	-9.2	-9.4								
10/26/2008 01:00:00	3.9	0.2	4.2	3.4	4.1	0.2	4.4	3.6	3.7	0.2	4.2	3.0	3.5	0.3	4.2	3.0									63	3	62	260	50	2	47	350					-9.5	0.1	-9.2	-9.8								
10/26/2008 01:10:00	4.2	0.2	4.6	3.8	4.3	0.2	4.7	4.1	4.1	0.2	4.6	3.8	4.1	0.2	4.6	3.8									77	3	77	260	64	4	62	350					-9.8	0.0	-9.6	-10.0								
10/26/2008 01:20:00	4.2	0.2	4.6	3.8	4.4	0.2	5.0	4.1	4.1	0.2	4.6	3.8	4.1	0.2	4.6	3.8									74	4	79	260	67	2	60	350					-9.7	0.1	-9.6	-9.8								
10/26/2008 01:30:00	4.1	0.2	4.6	3.8	4.3	0.2	4.7	3.9	4.0	0.2	4.2	3.4	4.1	0.2	4.6	3.4									71	3	67	260	62	1	59	350					-9.8	0.0	-9.6	-9.8								
10/26/2008 01:40:00	3.8	0.1	4.2	3.4	4.0	0.2	4.4	3.9	3.7	0.2	4.2	3.4	3.9	0.2	4.2	3.4									76	0	75	260	63	0	61	350					-9.8	0.0	-9.6	-10.0								
10/26/2008 01:50:00	4.0	0.2	4.2	3.4	4.3	0.2	4.7	3.9	4.0	0.2	4.6	3.4	4.1	0.2	4.6	3.8									76	0	75	260	65	0	62	350					-9.8	0.0	-9.6	-9.8								
10/26/2008 02:00:00	4.1	0.3	4.9	3.4	4.3	0.2	4.7	3.9	4.0	0.3	4.6	3.4	4.1	0.2	4.6	3.8									80	2	84	260	67	1	66	350					-9.8	0.0	-9.6	-9.8								
10/26/2008 02:10:00	4.7	0.3	5.3	4.2	4.9	0.3	6.2	4.4	4.7	0.3	5.7	4.2	4.6	0.4	5.7	3.8									85	3	75	260	75	4	67	350					-9.9	0.0	-9.6	-10.0								
