SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
12/28/2007 00:00:00	4.0	0.2	4.6	3.4	3.3	0.3	3.9	2.7	4.0	0.3	4.6	3.0	3.6	0.3	4.6	3.0									127	2	128	260	117	3	116	350					-11.9	0.0	-11.7	-12.1								
12/28/2007 00:10:00	4.1	0.3	4.9	3.4	3.4	0.3	4.1	2.7	3.8	0.3	4.6	3.0	3.5	0.3	4.2	2.6									132	4	132	260	121	2	118	350					-11.8	0.0	-11.7	-11.9								
12/28/2007 00:20:00	4.3	0.3	5.3	3.4	3.7	0.3	4.4	2.7	4.0	0.3	4.9	3.0	3.7	0.3	4.2	2.6									134	3	136	260	124	3	122	350					-11.8	0.0	-11.7	-11.9								
12/28/2007 00:30:00	4.3	0.3	4.9	3.4	3.6	0.3	4.4	2.7	3.9	0.3	4.6	3.0	3.5	0.3	4.6	2.6									135	3	138	260	124	3	130	350					-11.8	0.0	-11.7	-11.9								
12/28/2007 00:40:00	4.6	0.3	5.3	3.8	4.0	0.3	4.7	3.3	4.2	0.3	4.9	3.4	3.9	0.3	4.6	3.4									141	3	139	260	130	3	135	350					-11.7	0.0	-11.7	-11.9								
12/28/2007 00:50:00	4.5	0.3	5.3	3.4	4.0	0.3	5.0	3.3	4.2	0.3	5.3	3.0	3.9	0.4	4.9	2.6									143	3	148	260	132	3	134	350					-11.7	0.0	-11.7	-11.9								
12/28/2007 01:00:00	4.6	0.2	5.3	3.8	4.1	0.2	4.4	3.6	4.2	0.2	4.9	3.4	3.9	0.3	4.6	3.0									147	3	149	260	136	3	135	350					-11.7	0.0	-11.7	-11.7								
12/28/2007 01:10:00	4.9	0.3	5.7	4.2	4.6	0.3	5.3	4.1	4.7	0.3	5.3	4.2	4.5	0.3	5.3	3.4									151	2	153	260	142	3	146	350					-11.6	0.0	-11.7	-11.7								
12/28/2007 01:20:00	5.4	0.4	6.5	4.6	5.1	0.3	5.9	4.4	5.1	0.4	6.1	3.8	4.8	0.4	5.7	3.8									155	3	157	260	147	4	143	350					-11.6	0.0	-11.5	-11.7								
12/28/2007 01:30:00	5.9	0.4	6.8	4.6	5.7	0.5	6.7	4.4	5.6	0.5	6.8	4.2	5.4	0.5	6.5	4.2									159	4	166	260	151	4	155	350					-11.5	0.0	-11.5	-11.7								
12/28/2007 01:40:00	6.3	0.4	7.2	5.3	6.0	0.4	7.0	5.0	6.0	0.4	7.2	4.9	5.7	0.4	6.8	4.6									158	3	163	260	150	3	155	350					-11.5	0.0	-11.3	-11.5								
12/28/2007 01:50:00	6.2	0.4	6.8	4.9	6.0	0.4	7.0	4.7	6.0	0.4	6.8	4.6	5.8	0.4	6.5	4.6									155	4	158	260	146	4	145	350					-11.5	0.0	-11.3	-11.5								
12/28/2007 02:00:00	6.0	0.3	6.8	5.3	5.8	0.3	6.4	4.7	5.8	0.3	6.5	4.6	5.6	0.4	6.5	4.6									156	3	160	260	146	3	146	350					-11.5	0.0	-11.3	-11.5								
12/28/2007 02:10:00	5.9	0.3	6.5	5.3	5.7	0.3	6.4	4.7	5.7	0.3	6.5	4.9	5.4	0.3	6.5	4.6									157	3	158	260	146	3	148	350					-11.4	0.0	-11.3	-11.5								
