SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	4
Description	RH-5 Humidity %RH
Details	
Serial Number	.adg
Height	1    m
Scale Factor	0.098
Offset	0
Units	%RH

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
12/10/2008 00:00:00	3.5	0.7	5.3	1.5	3.5	0.7	5.0	2.1	3.4	0.6	4.9	1.1	3.0	0.7	4.6	1.5									185	13	164	260	172	13	192	350					-18.6	0.3	-18.1	-19.0					0.0	0.0	0.0	0.0
12/10/2008 00:10:00	3.5	0.7	5.3	1.9	3.3	0.5	4.7	2.4	3.4	0.5	4.6	2.3	3.2	0.5	4.9	2.3									179	15	183	260	165	16	178	350					-18.6	0.3	-18.1	-19.2					0.0	0.0	0.0	0.0
12/10/2008 00:20:00	3.8	0.5	4.9	2.3	3.4	0.5	4.4	2.4	3.4	0.5	4.9	2.3	3.2	0.4	4.2	2.3									182	9	201	260	168	9	179	350					-19.3	0.1	-19.0	-19.5					0.0	0.0	0.0	0.0
12/10/2008 00:30:00	4.1	0.5	5.7	2.3	3.8	0.5	5.0	2.7	3.8	0.5	4.9	2.6	3.5	0.5	4.6	2.3									180	8	182	260	169	7	176	350					-18.9	0.1	-18.6	-19.2					0.0	0.0	0.0	0.0
12/10/2008 00:40:00	3.9	0.6	5.7	2.3	3.9	0.6	5.9	2.7	3.7	0.6	5.3	2.3	3.3	0.7	4.9	1.9									187	10	191	260	176	12	196	350					-18.5	0.1	-18.1	-18.8					0.0	0.0	0.0	0.0
12/10/2008 00:50:00	4.2	0.7	6.1	2.3	4.0	0.7	6.2	2.4	3.9	0.7	5.7	1.9	3.5	0.6	5.3	1.5									185	9	182	260	174	9	179	350					-18.2	0.0	-18.1	-18.4					0.0	0.0	0.0	0.0
12/10/2008 01:00:00	3.7	0.6	5.3	1.9	3.3	0.6	5.0	2.1	3.5	0.6	5.3	2.3	3.2	0.6	4.9	1.9									172	13	185	260	160	13	174	350					-18.2	0.1	-18.1	-18.4					0.0	0.0	0.0	0.0
12/10/2008 01:10:00	3.9	0.8	5.7	1.1	3.6	0.8	6.4	1.9	3.6	0.7	5.7	1.9	3.2	0.8	5.3	0.7									181	13	205	260	170	14	180	350					-18.0	0.1	-17.7	-18.4					0.0	0.0	0.0	0.0
12/10/2008 01:20:00	4.2	0.8	6.1	1.9	3.9	0.7	6.2	2.1	3.9	0.7	5.7	2.3	3.6	0.7	5.3	1.9									175	14	186	260	164	12	186	350					-18.1	0.1	-17.7	-18.4					0.0	0.0	0.0	0.0
12/10/2008 01:30:00	4.6	0.7	6.1	2.3	4.1	0.6	5.9	2.7	4.2	0.6	6.1	2.6	3.8	0.7	5.7	1.9									173	11	182	260	162	12	161	350					-18.4	0.1	-18.1	-18.8					0.0	0.0	0.0	0.0
12/10/2008 01:40:00	4.9	0.9	7.2	2.6	4.5	0.8	6.4	2.7	4.5	0.8	6.1	2.3	4.1	0.8	6.1	1.5									178	12	189	260	167	12	172	350					-17.9	0.1	-17.5	-18.2					0.0	0.0	0.0	0.0
12/10/2008 01:50:00	5.2	1.0	7.6	2.6	4.9	1.0	7.3	2.7	4.7	0.9	7.2	2.6	4.3	0.8	6.5	2.6									181	10	163	260	170	11	170	350					-17.9	0.1	-17.5	-18.1					0.0	0.0	0.0	0.0
12/10/2008 02:00:00	5.2	0.8	7.2	3.0	4.9	0.7	7.0	3.6	4.7	0.6	6.5	3.0	4.3	0.6	6.1	2.6									183	9	189	260	173	10	186	350					-17.5	0.1	-17.3	-17.9					0.0	0.0	0.0	0.0
