SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
05/13/2008 00:00:00	6.2	0.4	6.8	4.9	5.7	0.5	7.0	3.9	5.6	0.5	7.2	3.4	4.7	0.8	6.5	2.3									100	3	100	260	92	3	90	350					4.5	0.0	4.7	4.4								
05/13/2008 00:10:00	6.9	0.5	8.4	5.7	6.3	0.5	7.9	4.7	6.3	0.6	8.0	4.2	5.3	0.9	7.2	2.3									103	4	108	260	95	4	95	350					4.6	0.0	4.7	4.4								
05/13/2008 00:20:00	7.6	0.3	8.4	6.5	6.9	0.4	7.9	5.9	7.1	0.4	8.4	5.7	6.4	0.6	8.0	4.9									111	3	109	260	102	3	99	350					4.7	0.0	4.9	4.4								
05/13/2008 00:30:00	7.9	0.5	9.5	6.5	7.4	0.5	8.4	5.9	7.4	0.5	8.8	5.7	6.6	0.6	8.0	4.6									108	3	105	260	99	3	102	350					4.7	0.0	4.9	4.4								
05/13/2008 00:40:00	8.6	0.4	9.1	7.2	7.9	0.5	9.0	6.7	7.7	0.5	8.8	6.1	7.0	0.7	8.4	4.2									110	3	115	260	101	3	102	350					4.7	0.0	4.9	4.4								
05/13/2008 00:50:00	9.4	0.3	10.3	8.0	8.6	0.4	9.6	7.3	8.3	0.5	9.5	6.8	7.5	0.7	9.1	4.6									111	2	110	260	102	3	100	350					4.3	0.0	4.7	4.2								
05/13/2008 01:00:00	9.9	0.6	11.1	8.0	8.9	0.7	10.4	7.0	8.7	0.8	10.7	6.5	7.5	1.0	9.5	3.4									109	3	111	260	100	5	100	350					4.1	0.0	4.4	4.2								
05/13/2008 01:10:00	10.4	0.6	11.8	8.0	9.5	0.7	11.0	7.9	9.4	0.7	11.1	7.2	8.1	0.9	9.9	5.7									109	3	113	260	101	4	101	350					4.1	0.0	4.4	4.2								
05/13/2008 01:20:00	10.0	0.6	11.5	8.4	9.3	0.6	11.0	8.2	9.1	0.7	11.1	6.8	8.1	1.0	10.3	4.2									105	4	110	260	97	4	93	350					4.2	0.0	4.4	4.2								
05/13/2008 01:30:00	10.5	0.8	12.6	8.4	9.4	0.8	11.6	7.6	9.2	0.9	11.5	6.8	7.8	1.1	10.7	4.6									102	5	109	260	94	6	101	350					3.9	0.0	4.2	3.7								
05/13/2008 01:40:00	12.0	0.7	13.3	9.1	10.8	0.7	12.7	8.2	10.7	0.8	12.6	7.6	9.0	1.2	11.5	4.2									108	4	108	260	98	6	96	350					3.8	0.0	3.9	3.7								
05/13/2008 01:50:00	12.5	0.7	13.7	9.5	11.2	0.7	12.7	8.7	11.1	0.8	13.0	8.0	9.4	1.2	12.6	5.7									107	4	109	260	98	5	96	350					3.7	0.0	3.9	3.7								
05/13/2008 02:00:00	12.8	0.8	14.5	8.8	11.5	0.9	14.2	8.7	11.4	1.0	14.1	8.0	9.9	1.4	13.0	4.9									100	4	92	260	93	6	86	350					4.1	0.1	4.4	3.7								
05/13/2008 02:10:00	13.1	0.8	14.9	10.3	12.1	0.7	14.2	9.9	12.2	0.9	14.1	9.5	10.8	1.2	14.1	7.2									101	3	98	260	94	5	89	350					4.3	0.0	4.4	4.2								
05/13/2008 02:20:00	12.0	1.1	14.1	8.4	11.1	1.0	13.0	7.9	11.0	1.3	13.3	7.2	9.7	1.6	13.0	4.6									97	5	101	260	92	7	93	350					4.2	0.0	4.4	4.2								
