SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
04/14/2008 00:00:00	0.4	0.0	0.4	0.4	11.7	1.0	13.6	9.6	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									237	0	260	260	316	3	314	350					-9.7	0.1	-9.2	-10.0								
04/14/2008 00:10:00	0.4	0.0	0.4	0.4	12.2	0.6	13.6	11.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									237	0	260	260	318	3	316	350					-10.4	0.1	-10.0	-10.7								
04/14/2008 00:20:00	0.4	0.0	0.4	0.4	10.9	0.7	12.4	9.3	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									237	0	260	260	316	5	329	350					-10.9	0.0	-10.7	-11.3								
04/14/2008 00:30:00	0.4	0.0	0.4	0.4	10.7	0.6	11.9	9.3	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									237	0	260	260	320	4	330	350					-11.3	0.1	-11.1	-11.5								
04/14/2008 00:40:00	0.4	0.0	0.4	0.4	11.1	0.5	12.4	9.9	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									237	0	260	260	324	3	321	350					-11.6	0.1	-11.5	-11.9								
04/14/2008 00:50:00	0.4	0.0	0.4	0.4	10.8	0.6	12.2	9.6	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									237	0	260	260	322	3	321	350					-12.0	0.0	-11.7	-12.5								
04/14/2008 01:00:00	0.4	0.0	0.4	0.4	11.6	0.8	13.0	9.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									237	0	260	260	325	3	324	350					-12.5	0.0	-12.1	-12.9								
04/14/2008 01:10:00	0.4	0.0	0.4	0.4	11.4	0.4	12.2	10.2	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									237	0	260	260	322	3	328	350					-12.9	0.0	-12.7	-12.9								
04/14/2008 01:20:00	0.4	0.0	0.4	0.4	10.6	0.9	12.2	8.4	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									237	0	260	260	320	4	320	350					-13.1	0.0	-12.9	-13.3								
04/14/2008 01:30:00	0.4	0.0	0.4	0.4	9.4	0.6	10.7	8.2	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									237	0	260	260	324	4	329	350					-13.1	0.0	-13.1	-13.3								
04/14/2008 01:40:00	0.4	0.0	0.4	0.4	9.2	0.6	11.0	7.3	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									237	0	260	260	323	6	325	350					-13.3	0.0	-13.1	-13.5								
04/14/2008 01:50:00	0.4	0.0	0.4	0.4	10.0	0.6	11.3	8.4	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									237	0	260	260	319	5	318	350					-13.5	0.0	-13.3	-13.5								
04/14/2008 02:00:00	0.4	0.0	0.4	0.4	11.2	0.8	12.7	9.3	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									237	0	260	260	323	3	330	350					-13.6	0.0	-13.3	-13.7								
04/14/2008 02:10:00	0.4	0.0	0.4	0.4	11.9	0.2	12.4	11.3	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									237	0	260	260	319	3	326	350					-13.6	0.0	-13.5	-13.7								
