SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
01/24/2008 00:00:00	5.9	0.4	6.8	4.6	5.4	0.3	6.4	4.1	5.9	0.4	6.8	4.2	5.6	0.5	6.8	3.8									147	0	148	260	66	7	72	350					-21.3	0.0	-21.1	-21.3								
01/24/2008 00:10:00	5.5	0.4	6.5	4.6	5.1	0.3	5.9	4.1	5.6	0.4	6.5	4.2	5.4	0.5	6.5	3.8									147	0	148	260	68	7	63	350					-21.3	0.0	-21.3	-21.3								
01/24/2008 00:20:00	5.7	0.4	6.8	4.2	5.1	0.4	6.2	3.9	5.6	0.6	6.8	3.4	5.1	0.7	6.8	2.6									147	0	148	260	73	11	74	350					-21.1	0.1	-20.8	-21.3								
01/24/2008 00:30:00	6.1	0.3	6.8	4.9	5.4	0.4	6.2	4.1	6.0	0.5	6.8	4.2	5.4	0.8	6.8	3.4									147	0	148	260	76	11	73	350					-20.9	0.0	-20.8	-21.1								
01/24/2008 00:40:00	5.8	0.4	6.5	4.9	5.3	0.4	6.4	3.9	5.9	0.5	6.8	3.8	5.6	0.6	6.8	3.8									147	0	148	260	72	7	78	350					-20.9	0.0	-20.8	-21.0								
01/24/2008 00:50:00	6.0	0.5	7.6	4.6	5.2	0.4	6.2	4.1	5.8	0.6	7.2	4.2	5.2	0.7	7.2	3.4									147	0	147	260	76	12	69	350					-20.7	0.0	-20.6	-21.0								
01/24/2008 01:00:00	6.6	0.4	8.0	5.3	5.7	0.4	7.0	4.1	6.5	0.6	8.0	4.2	5.8	0.8	8.0	3.8									147	0	147	260	76	11	79	350					-20.6	0.0	-20.4	-20.8								
01/24/2008 01:10:00	6.5	0.4	7.6	5.3	5.8	0.3	6.7	5.0	6.6	0.5	7.6	4.9	6.1	0.6	7.6	4.6									147	0	148	260	71	9	66	350					-20.6	0.0	-20.4	-20.8								
01/24/2008 01:20:00	6.2	0.5	7.6	4.9	5.7	0.4	7.0	4.7	6.3	0.6	8.0	4.9	6.2	0.6	7.6	4.2									147	0	148	260	67	5	74	350					-20.7	0.0	-20.6	-20.8								
01/24/2008 01:30:00	5.8	0.5	6.8	4.2	5.3	0.4	6.2	4.4	5.8	0.5	7.2	4.2	5.6	0.5	6.8	4.2									147	0	147	260	68	8	53	350					-20.6	0.0	-20.4	-20.8								
01/24/2008 01:40:00	6.3	0.5	7.6	4.9	5.4	0.4	6.7	4.4	6.2	0.6	8.0	4.2	5.5	0.8	6.8	3.0									147	0	147	260	78	10	66	350					-20.4	0.0	-20.1	-20.6								
01/24/2008 01:50:00	6.7	0.5	8.0	4.9	5.7	0.5	7.0	4.4	6.5	0.7	8.0	4.6	5.8	0.8	8.0	3.8									147	0	148	260	78	11	76	350					-20.3	0.0	-20.1	-20.4								
01/24/2008 02:00:00	6.9	0.4	7.6	5.7	5.9	0.4	6.7	4.7	6.9	0.6	8.0	4.9	6.2	0.8	8.0	3.4									147	0	147	260	75	11	67	350					-20.2	0.0	-20.1	-20.4								
01/24/2008 02:10:00	7.0	0.7	8.8	4.9	6.0	0.5	7.3	4.4	7.0	0.8	8.4	4.6	6.4	0.9	8.0	3.4									147	0	148	260	78	9	83	350					-20.2	0.0	-19.9	-20.1								
