SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
11/28/2008 00:00:00	13.1	0.9	14.9	10.7	1.9	0.2	2.4	1.6	10.1	0.6	11.8	8.4	9.5	0.6	11.5	7.6									356	5	355	260	356	17	350	350					-17.6	0.0	-17.5	-17.7								
11/28/2008 00:10:00	13.3	0.9	15.3	10.7	1.9	0.2	2.4	1.3	10.3	0.7	12.2	8.4	9.6	0.8	11.5	7.6									354	5	346	260	357	13	48	350					-17.6	0.0	-17.5	-17.7								
11/28/2008 00:20:00	12.8	1.0	15.6	9.9	1.9	0.2	2.4	1.6	10.0	0.7	11.8	8.0	9.5	0.8	11.5	7.6									352	4	350	260	355	23	350	350					-17.7	0.0	-17.5	-17.7								
11/28/2008 00:30:00	14.3	1.0	16.8	11.5	2.1	0.2	2.7	1.6	11.1	0.8	13.0	9.1	10.4	0.7	12.6	8.8									352	4	351	260	356	15	350	350					-17.6	0.0	-17.5	-17.7								
11/28/2008 00:40:00	14.5	1.0	17.2	11.5	2.1	0.2	2.7	1.0	11.3	0.9	13.3	9.1	10.8	0.8	13.0	9.1									350	4	350	260	354	15	349	350					-17.5	0.0	-17.5	-17.5								
11/28/2008 00:50:00	14.2	1.1	17.2	11.8	2.1	0.2	3.0	1.6	11.2	0.8	13.3	9.1	10.8	0.9	13.3	8.8									350	4	351	260	357	19	345	350					-17.5	0.0	-17.3	-17.5								
11/28/2008 01:00:00	14.8	1.0	17.2	11.5	2.1	0.2	2.7	1.3	11.6	0.8	13.3	9.5	11.1	0.9	13.0	9.1									351	4	353	260	354	16	347	350					-17.4	0.0	-17.3	-17.5								
11/28/2008 01:10:00	15.0	1.2	17.6	11.8	2.1	0.2	3.0	1.6	11.8	0.9	13.7	9.1	11.3	0.9	13.3	9.1									351	3	351	260	357	21	349	350					-17.3	0.0	-17.1	-17.3								
11/28/2008 01:20:00	15.3	1.0	17.6	12.6	2.1	0.2	3.0	1.6	11.8	0.7	13.7	9.9	11.3	0.8	13.3	9.1									351	4	350	260	354	13	350	350					-17.2	0.0	-17.1	-17.3								
11/28/2008 01:30:00	15.2	1.1	17.9	11.8	2.1	0.2	2.7	1.0	11.8	0.9	14.1	8.4	11.3	0.8	13.3	9.5									351	4	347	260	345	20	350	350					-17.2	0.0	-16.9	-17.3								
11/28/2008 01:40:00	15.0	1.3	17.9	11.5	2.1	0.3	3.3	1.6	11.7	1.0	13.7	9.5	11.3	1.0	13.7	8.8									351	5	352	260	354	11	350	350					-17.2	0.0	-16.9	-17.3								
11/28/2008 01:50:00	14.9	1.1	17.2	11.5	2.1	0.2	2.7	1.6	11.9	0.8	13.7	9.5	11.4	0.8	13.3	9.5									352	5	350	260	355	5	348	350					-17.1	0.0	-16.9	-17.1								
11/28/2008 02:00:00	13.0	1.1	15.6	9.9	2.0	0.3	3.3	1.3	10.5	0.8	12.6	8.4	10.2	0.8	12.2	7.6									355	5	357	260	358	10	350	350					-17.1	0.0	-16.9	-17.1								
11/28/2008 02:10:00	12.9	1.1	15.6	10.3	1.9	0.2	2.4	1.3	10.4	0.8	13.0	8.4	10.1	0.8	12.6	7.6									355	5	0	260	357	5	350	350					-17.2	0.0	-16.9	-17.3								
