SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
03/18/2008 00:00:00	10.1	0.7	11.8	8.4	10.5	0.7	12.4	8.4	9.8	0.8	11.8	8.0	9.5	0.8	11.8	7.6									341	3	338	260	340	3	343	350					-13.6	0.0	-13.5	-13.7								
03/18/2008 00:10:00	9.8	0.9	12.2	7.2	10.1	0.8	12.2	7.9	9.4	0.9	11.8	7.2	9.1	0.8	11.8	7.2									342	4	337	260	341	4	342	350					-13.7	0.0	-13.5	-13.7								
03/18/2008 00:20:00	9.5	0.9	11.8	7.2	9.9	0.8	12.2	7.9	9.2	0.8	11.8	6.8	8.8	0.9	11.5	6.8									341	4	339	260	339	11	338	350					-13.7	0.0	-13.7	-13.7								
03/18/2008 00:30:00	9.0	0.9	10.7	6.5	9.2	0.9	10.7	6.7	8.6	0.9	10.7	6.5	8.2	0.9	10.3	6.1									342	4	341	260	341	4	344	350					-13.8	0.0	-13.7	-13.9								
03/18/2008 00:40:00	9.7	0.8	11.5	7.6	9.9	0.8	11.9	7.3	9.3	0.8	11.5	6.8	9.0	0.9	11.5	6.5									341	3	339	260	340	4	345	350					-13.8	0.0	-13.7	-13.9								
03/18/2008 00:50:00	9.1	0.7	10.7	7.2	9.4	0.7	11.0	7.3	8.8	0.7	11.1	6.8	8.5	0.8	10.3	6.5									340	3	339	260	340	4	342	350					-13.9	0.0	-13.7	-13.9								
03/18/2008 01:00:00	8.3	0.6	9.9	6.8	8.5	0.6	10.4	7.0	8.0	0.6	9.9	6.5	7.8	0.6	9.5	6.1									343	3	341	260	342	3	347	350					-13.9	0.0	-13.7	-13.9								
03/18/2008 01:10:00	8.2	0.5	9.5	6.8	8.5	0.4	9.6	7.6	8.0	0.5	9.1	6.8	7.8	0.5	9.1	6.8									342	3	339	260	341	4	343	350					-13.9	0.0	-13.7	-14.1								
03/18/2008 01:20:00	8.4	0.6	9.5	6.5	8.6	0.5	9.6	7.3	8.3	0.5	9.5	6.5	7.9	0.5	9.5	6.8									338	3	341	260	337	4	345	350					-14.0	0.1	-13.7	-14.3								
03/18/2008 01:30:00	9.9	0.7	11.5	8.0	10.1	0.8	11.6	8.2	9.7	0.9	11.5	7.2	9.5	0.8	11.1	7.2									339	3	342	260	338	3	343	350					-14.4	0.0	-14.3	-14.6								
03/18/2008 01:40:00	10.4	0.3	11.1	9.5	10.8	0.3	11.3	9.6	10.1	0.4	11.5	8.8	10.0	0.5	11.1	8.4									343	2	337	260	341	2	341	350					-14.6	0.0	-14.3	-14.6								
03/18/2008 01:50:00	10.8	0.3	11.5	9.5	11.1	0.3	11.6	10.2	10.7	0.4	11.5	9.1	10.4	0.4	11.5	8.8									340	2	342	260	338	2	345	350					-14.9	0.0	-14.6	-15.0								
03/18/2008 02:00:00	11.1	0.2	11.8	10.3	11.3	0.2	11.9	10.7	10.6	0.4	11.5	9.5	10.7	0.3	11.5	9.9									343	1	342	260	341	1	343	350					-15.1	0.0	-14.8	-15.0								
03/18/2008 02:10:00	11.1	0.4	11.8	10.3	11.2	0.3	11.9	10.4	10.7	0.4	11.8	9.5	10.5	0.4	11.8	9.5									345	3	342	260	343	2	346	350					-15.1	0.0	-14.8	-15.0								
