SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-023

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	4
Description	Custom
Details	
Serial Number	SN:
Height	m
Scale Factor	0.021
Offset	0
Units	volts

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	4
Description	RH-5 Humidity %RH
Details	
Serial Number	.adg
Height	1    m
Scale Factor	0.098
Offset	0
Units	%RH

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
01/19/2009 00:00:00	10.4	0.8	13.0	8.8	10.9	0.7	13.6	9.0	10.1	0.8	12.6	8.0	9.7	0.7	12.6	7.6									22	5	21	260	14	5	12	350	13.5	0.0	13.5	13.4	-10.4	0.0	-10.4	-10.7					88.9	0.0	89.1	88.6
01/19/2009 00:10:00	10.3	0.8	13.0	8.4	10.7	0.7	13.0	9.0	9.9	0.7	11.8	8.0	9.5	0.6	11.1	8.0									24	5	19	260	15	4	7	350	13.5	0.0	13.5	13.4	-10.4	0.0	-10.4	-10.7					88.8	0.0	89.1	88.6
01/19/2009 00:20:00	8.8	0.7	11.5	7.6	9.5	0.6	11.3	7.9	8.5	0.6	10.3	6.8	8.5	0.5	10.3	7.2									22	5	25	260	13	4	14	350	13.5	0.0	13.5	13.4	-10.6	0.0	-10.4	-10.9					88.8	0.0	88.8	88.6
01/19/2009 00:30:00	8.9	0.5	10.7	7.6	9.2	0.5	11.0	7.6	8.3	0.5	10.3	6.8	8.1	0.5	9.5	6.5									25	4	26	260	16	3	24	350	13.5	0.0	13.5	13.4	-10.7	0.0	-10.4	-10.9					88.7	0.0	88.8	88.4
01/19/2009 00:40:00	9.1	0.5	10.7	7.6	9.5	0.5	11.0	7.9	8.6	0.5	10.3	7.2	8.4	0.6	9.9	6.5									25	3	28	260	17	3	19	350	13.5	0.0	13.5	13.4	-11.0	0.1	-10.9	-11.3					88.4	0.0	88.6	88.1
01/19/2009 00:50:00	9.6	0.4	10.7	8.4	9.9	0.4	11.0	8.4	9.0	0.4	10.3	8.0	8.7	0.4	9.5	7.2									31	3	31	260	23	3	21	350	13.4	0.0	13.5	13.4	-11.3	0.0	-11.1	-11.5					88.1	0.0	88.4	87.6
01/19/2009 01:00:00	9.8	0.5	11.1	8.8	9.9	0.4	11.6	8.7	9.0	0.5	10.3	8.0	8.6	0.4	9.9	7.6									30	2	27	260	23	2	21	350	13.4	0.0	13.5	13.4	-11.2	0.0	-11.1	-11.5					88.2	0.0	88.4	87.6
01/19/2009 01:10:00	9.8	0.5	11.5	8.4	9.9	0.5	11.3	8.4	9.0	0.6	10.3	7.6	8.5	0.5	9.9	7.2									30	3	28	260	22	3	22	350	13.4	0.0	13.5	13.4	-11.0	0.1	-10.9	-11.3					88.4	0.0	88.6	88.1
01/19/2009 01:20:00	10.5	0.6	12.6	9.1	10.8	0.6	12.2	9.6	9.9	0.5	11.5	8.4	9.5	0.6	11.5	7.2									31	3	37	260	24	3	25	350	13.4	0.0	13.5	13.4	-10.6	0.0	-10.4	-10.9					88.7	0.0	88.8	88.4
01/19/2009 01:30:00	11.0	0.5	12.2	9.5	11.5	0.4	12.4	10.4	10.4	0.5	11.5	9.1	10.0	0.4	11.5	9.1									36	3	42	260	29	3	26	350	13.4	0.0	13.5	13.4	-10.4	0.0	-10.4	-10.7					88.8	0.0	89.1	88.6
01/19/2009 01:40:00	10.7	0.6	13.0	8.8	11.2	0.6	13.0	9.3	10.2	0.6	12.2	8.8	9.7	0.6	11.1	7.2									36	3	42	260	30	3	30	350	13.4	0.0	13.5	13.4	-10.0	0.2	-9.6	-10.4					89.2	0.1	89.6	88.6
