SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
04/11/2008 00:00:00	0.4	0.0	0.4	0.4	2.3	0.4	3.3	1.6	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									302	6	260	260	297	4	297	350					-16.1	0.1	-15.8	-16.4								
04/11/2008 00:10:00	0.4	0.0	0.4	0.4	2.3	0.3	3.0	1.6	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									301	6	260	260	296	6	309	350					-16.0	0.0	-15.8	-16.0								
04/11/2008 00:20:00	0.4	0.0	0.4	0.4	2.4	0.3	3.0	1.6	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									301	5	260	260	293	4	295	350					-16.1	0.0	-16.0	-16.4								
04/11/2008 00:30:00	0.4	0.0	0.4	0.4	2.4	0.2	3.0	1.9	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									300	3	260	260	290	2	291	350					-16.4	0.0	-16.2	-16.4								
04/11/2008 00:40:00	0.4	0.0	0.4	0.4	2.2	0.2	2.7	1.9	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									298	1	260	260	286	1	287	350					-16.5	0.0	-16.4	-16.6								
04/11/2008 00:50:00	0.4	0.0	0.4	0.4	2.0	0.1	2.1	1.9	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									299	1	260	260	286	0	287	350					-16.6	0.0	-16.6	-16.9								
04/11/2008 01:00:00	0.4	0.0	0.4	0.4	2.1	0.2	2.4	1.6	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									299	3	260	260	286	0	288	350					-16.6	0.0	-16.4	-16.6								
04/11/2008 01:10:00	0.4	0.0	0.4	0.4	2.0	0.2	2.4	1.6	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									299	3	260	260	287	0	289	350					-16.4	0.0	-16.2	-16.6								
04/11/2008 01:20:00	0.4	0.0	0.4	0.4	1.8	0.2	2.1	1.6	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									301	3	260	260	287	0	289	350					-16.4	0.0	-16.4	-16.6								
04/11/2008 01:30:00	0.4	0.0	0.4	0.4	1.7	0.2	2.1	1.3	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									301	4	260	260	287	0	289	350					-16.6	0.0	-16.4	-16.8								
04/11/2008 01:40:00	0.4	0.0	0.4	0.4	1.5	0.2	1.9	1.3	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									300	5	260	260	287	0	289	350					-16.6	0.0	-16.6	-16.8								
04/11/2008 01:50:00	0.4	0.0	0.4	0.4	1.7	0.2	2.1	1.3	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									300	4	260	260	287	0	289	350					-16.6	0.0	-16.6	-16.8								
04/11/2008 02:00:00	0.4	0.0	0.4	0.4	1.8	0.2	2.1	1.3	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									301	3	260	260	287	0	289	350					-16.8	0.0	-16.6	-16.9								
04/11/2008 02:10:00	0.4	0.0	0.4	0.4	1.8	0.1	2.1	1.6	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									300	3	260	260	287	0	289	350					-16.9	0.0	-16.8	-16.9								
