SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
11/10/2008 00:00:00	10.6	0.6	12.2	8.4	11.4	0.7	12.7	9.6	10.1	0.7	11.8	8.0	10.0	0.8	12.2	7.6									71	4	68	260	65	4	67	350					-8.6	0.0	-8.4	-8.6								
11/10/2008 00:10:00	10.3	0.6	11.5	7.6	11.0	0.7	12.4	9.0	9.9	0.8	11.8	7.6	9.4	1.0	11.5	6.8									74	4	73	260	67	5	66	350					-8.5	0.0	-8.4	-8.6								
11/10/2008 00:20:00	9.5	0.6	10.7	6.8	10.2	0.7	11.6	8.2	8.9	0.8	10.7	6.5	8.8	0.9	10.7	6.1									74	4	69	260	67	5	66	350					-8.4	0.0	-8.4	-8.6								
11/10/2008 00:30:00	8.6	0.6	9.9	7.2	9.2	0.7	10.7	7.0	7.7	0.7	9.5	5.7	7.9	0.8	9.9	6.1									72	4	69	260	65	5	63	350					-8.4	0.0	-8.2	-8.4								
11/10/2008 00:40:00	8.7	0.6	9.9	7.2	9.3	0.7	10.7	7.3	7.8	0.7	9.5	5.7	7.8	0.7	9.5	5.7									69	4	71	260	62	5	58	350					-8.3	0.0	-8.2	-8.4								
11/10/2008 00:50:00	8.8	0.6	10.3	7.2	9.4	0.7	11.6	7.6	8.0	0.8	10.3	5.7	8.0	0.8	9.9	5.7									72	4	70	260	65	5	67	350					-8.2	0.0	-8.2	-8.2								
11/10/2008 01:00:00	8.7	0.5	9.9	7.2	9.4	0.7	11.0	7.0	8.0	0.7	9.5	5.7	8.0	0.7	9.5	5.3									70	4	72	260	64	5	61	350					-8.2	0.0	-8.2	-8.2								
11/10/2008 01:10:00	8.9	0.6	10.3	7.2	9.6	0.7	11.0	7.3	8.2	0.7	9.9	5.7	8.1	0.8	9.9	6.1									68	4	68	260	61	4	57	350					-8.2	0.0	-8.2	-8.2								
11/10/2008 01:20:00	9.2	0.5	10.3	8.0	10.0	0.6	11.6	8.4	8.6	0.6	10.3	6.8	8.5	0.8	9.9	5.7									70	4	68	260	63	4	66	350					-8.2	0.0	-7.9	-8.2								
11/10/2008 01:30:00	9.5	0.5	10.7	8.4	10.3	0.5	11.6	8.4	9.0	0.6	11.1	6.8	8.6	0.7	10.7	6.5									72	3	76	260	65	5	69	350					-8.2	0.0	-7.9	-8.2								
11/10/2008 01:40:00	9.4	0.4	10.3	8.0	10.0	0.6	11.3	8.2	8.7	0.7	10.7	6.8	8.4	0.8	10.7	6.1									71	3	70	260	65	4	62	350					-8.2	0.0	-7.9	-8.2								
11/10/2008 01:50:00	8.7	0.5	9.9	7.2	9.4	0.7	10.7	7.6	8.0	0.7	9.9	6.1	7.9	0.7	9.9	5.7									66	5	68	260	58	5	63	350					-8.2	0.0	-7.9	-8.2								
11/10/2008 02:00:00	8.9	0.5	10.3	7.2	9.6	0.6	11.0	7.9	8.2	0.6	9.9	6.5	8.2	0.6	9.9	6.5									66	4	67	260	59	5	59	350					-8.0	0.0	-7.7	-8.2								
11/10/2008 02:10:00	9.5	0.4	10.3	7.6	10.2	0.5	11.6	8.4	8.9	0.6	10.3	6.8	8.7	0.7	10.7	6.5									73	3	67	260	66	4	69	350					-7.8	0.0	-7.7	-8.2								
