SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
06/09/2008 00:00:00	5.3	0.7	6.8	3.4	5.6	0.7	7.3	3.9	5.2	0.7	6.8	2.6	4.9	0.7	6.8	3.0									325	7	323	260	324	7	321	350					1.8	0.0	2.0	1.5								
06/09/2008 00:10:00	4.9	0.5	6.1	3.4	5.3	0.4	6.7	4.1	4.8	0.5	6.1	3.8	4.6	0.5	6.1	3.4									328	7	328	260	326	7	332	350					1.7	0.0	2.0	1.5								
06/09/2008 00:20:00	5.4	0.7	7.2	3.8	5.7	0.6	7.6	4.4	5.2	0.6	7.2	3.8	5.1	0.7	6.8	3.4									331	6	337	260	330	5	338	350					1.6	0.0	1.7	1.5								
06/09/2008 00:30:00	6.0	0.6	7.6	4.2	6.2	0.7	7.9	4.4	5.7	0.7	7.2	3.8	5.4	0.8	7.6	3.4									331	8	315	260	329	8	320	350					1.6	0.0	1.5	1.5								
06/09/2008 00:40:00	5.4	0.6	7.2	3.8	5.7	0.5	7.0	4.4	5.2	0.6	6.8	3.8	5.0	0.6	6.5	3.8									335	6	327	260	333	5	333	350					1.5	0.0	1.5	1.5								
06/09/2008 00:50:00	6.0	0.7	7.6	4.6	6.3	0.7	8.4	4.7	5.8	0.7	8.4	4.2	5.6	0.7	7.6	4.2									326	7	327	260	323	7	324	350					1.4	0.0	1.5	1.3								
06/09/2008 01:00:00	6.2	0.8	8.0	4.6	6.5	0.8	8.4	5.0	6.0	0.8	7.6	4.6	5.8	0.8	8.0	4.2									329	5	330	260	327	5	332	350					1.2	0.0	1.5	1.0								
06/09/2008 01:10:00	7.4	0.5	8.8	5.7	7.6	0.5	9.0	6.4	7.1	0.5	8.4	5.7	6.8	0.6	8.4	5.3									335	5	330	260	333	5	333	350					0.9	0.1	1.3	0.6								
06/09/2008 01:20:00	7.3	0.5	8.4	6.1	7.7	0.5	9.3	6.7	7.1	0.5	8.8	5.7	6.8	0.6	8.4	5.3									338	5	333	260	336	4	334	350					0.7	0.0	1.0	0.6								
06/09/2008 01:30:00	6.1	0.6	7.2	4.6	6.4	0.6	7.6	5.3	5.9	0.6	7.2	4.6	5.5	0.6	6.8	3.8									330	6	333	260	329	6	336	350					0.8	0.0	1.0	0.6								
06/09/2008 01:40:00	5.1	0.7	6.8	3.4	5.2	0.6	7.0	3.6	4.8	0.6	6.8	3.0	4.4	0.7	6.5	2.6									319	5	311	260	319	5	321	350					0.7	0.0	1.0	0.6								
06/09/2008 01:50:00	5.4	0.6	6.8	4.2	5.7	0.5	7.0	4.4	5.2	0.6	6.8	3.8	4.8	0.6	6.5	3.8									321	6	308	260	319	5	313	350					0.7	0.0	1.0	0.6								
06/09/2008 02:00:00	5.4	0.5	6.5	4.2	5.7	0.5	6.7	4.4	5.2	0.5	6.5	3.8	4.8	0.5	6.5	3.8									324	5	315	260	322	5	328	350					0.5	0.0	0.6	0.6								
06/09/2008 02:10:00	5.7	0.5	7.2	4.6	6.0	0.4	7.3	4.7	5.5	0.5	7.2	4.2	5.2	0.5	6.5	4.2									324	4	317	260	322	4	321	350					0.6	0.0	0.8	0.6								
06/09/2008 02:20:00	5.4	0.5	6.8	4.2	5.6	0.5	7.0	4.7	5.2	0.5	6.5	3.8	4.8	0.5	6.1	3.4									328	5	321	260	327	5	328	350					0.7	0.0	1.0	0.6								
