SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
05/07/2008 00:00:00	12.2	0.6	13.3	9.9	11.1	0.6	12.4	9.0	11.1	0.8	13.0	8.4	10.0	1.0	12.2	6.5									103	3	103	260	95	5	95	350					4.2	0.0	4.4	4.2								
05/07/2008 00:10:00	12.3	0.6	13.3	9.9	11.2	0.6	12.7	9.3	11.4	0.7	13.0	9.1	10.1	1.0	12.2	6.8									103	3	100	260	96	3	91	350					4.1	0.0	4.2	4.2								
05/07/2008 00:20:00	12.0	0.5	13.0	10.3	10.9	0.6	12.4	9.0	11.0	0.7	12.6	9.1	9.7	1.0	11.8	6.5									105	3	102	260	97	4	95	350					3.9	0.0	4.2	3.7								
05/07/2008 00:30:00	11.2	0.6	12.6	9.5	9.9	0.7	11.6	7.0	9.8	0.9	11.8	6.8	8.5	1.1	11.1	4.6									100	3	103	260	93	6	91	350					3.7	0.0	3.9	3.4								
05/07/2008 00:40:00	11.2	0.8	13.3	8.4	10.2	0.8	12.2	7.9	10.1	1.0	12.6	7.6	8.6	1.3	11.8	4.2									100	4	99	260	94	5	93	350					3.7	0.0	3.7	3.4								
05/07/2008 00:50:00	10.7	0.7	12.2	8.4	9.7	0.7	11.6	7.6	9.5	0.9	11.5	6.8	8.0	1.3	10.7	4.6									97	4	91	260	91	7	83	350					3.7	0.0	3.7	3.4								
05/07/2008 01:00:00	10.2	0.8	11.8	7.6	9.2	0.8	11.0	6.7	9.0	1.0	11.1	5.7	7.6	1.3	10.7	4.2									95	4	89	260	89	7	90	350					3.6	0.0	3.7	3.4								
05/07/2008 01:10:00	9.7	0.9	12.2	6.8	8.8	0.8	11.0	6.2	8.4	1.0	11.1	4.9	7.1	1.2	9.9	3.4									92	5	93	260	86	8	96	350					3.4	0.0	3.7	3.2								
05/07/2008 01:20:00	10.9	1.0	13.0	7.2	9.9	1.1	11.9	6.7	9.8	1.2	12.2	6.1	8.4	1.5	11.5	4.6									97	6	98	260	91	8	97	350					3.2	0.0	3.4	3.2								
05/07/2008 01:30:00	9.9	1.0	13.3	6.8	9.1	1.0	11.9	6.7	8.8	1.1	12.2	6.1	7.6	1.3	11.1	4.2									94	6	103	260	88	7	95	350					3.0	0.0	3.2	2.9								
05/07/2008 01:40:00	9.4	0.8	11.5	6.5	8.9	0.9	11.3	6.4	8.4	1.0	11.5	5.3	7.7	1.1	11.1	4.6									87	6	88	260	80	8	81	350					2.9	0.0	3.2	2.9								
05/07/2008 01:50:00	9.6	0.7	11.5	7.2	8.9	0.8	11.0	6.7	8.5	0.9	10.7	5.7	7.6	1.0	10.3	4.2									86	5	100	260	80	8	75	350					2.9	0.1	3.2	2.7								
05/07/2008 02:00:00	10.0	0.8	11.5	7.6	9.4	0.8	11.3	6.2	9.0	1.0	11.1	6.5	7.9	1.1	10.7	4.6									89	6	88	260	83	9	82	350					2.6	0.0	2.7	2.5								
05/07/2008 02:10:00	9.8	0.9	11.8	7.2	9.1	0.9	11.3	6.7	8.7	1.1	11.1	5.7	7.5	1.2	11.1	4.6									92	5	95	260	86	8	82	350					2.5	0.0	2.5	2.5								
05/07/2008 02:20:00	9.4	0.8	11.5	6.1	8.9	0.8	11.0	6.4	8.5	0.9	10.3	5.7	7.6	1.0	10.3	4.9									87	6	94	260	81	8	75	350					2.4	0.0	2.5	2.5								
