SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
07/14/2008 00:00:00	9.2	0.6	10.7	6.8	9.8	0.6	11.3	7.9	8.9	0.7	10.7	6.5	8.5	0.8	10.3	4.6									176	6	169	260	169	7	157	350					9.1	0.0	9.2	8.9								
07/14/2008 00:10:00	9.5	0.9	11.5	7.2	10.0	0.8	11.6	8.2	9.2	1.0	11.1	6.8	9.1	1.1	11.5	6.1									179	5	183	260	171	6	172	350					9.0	0.0	9.2	8.9								
07/14/2008 00:20:00	8.0	0.6	9.5	6.5	8.8	0.5	9.9	7.3	7.7	0.5	9.1	6.5	7.6	0.6	8.8	6.1									172	5	176	260	164	6	166	350					8.9	0.0	9.2	8.9								
07/14/2008 00:30:00	8.8	0.8	11.1	6.8	9.5	0.7	11.3	7.9	8.5	0.9	11.1	6.5	8.1	0.8	9.9	5.7									182	7	191	260	174	7	179	350					8.9	0.0	9.2	8.7								
07/14/2008 00:40:00	9.1	0.7	11.5	6.5	9.7	0.7	11.9	7.9	8.7	0.8	11.5	6.1	8.1	1.0	11.1	5.3									185	5	194	260	178	6	181	350					8.7	0.0	8.9	8.7								
07/14/2008 00:50:00	8.8	0.6	11.1	6.5	9.5	0.6	11.0	7.6	8.5	0.7	10.3	6.5	8.2	0.7	9.9	6.1									174	6	174	260	167	7	157	350					8.7	0.0	8.9	8.7								
07/14/2008 01:00:00	9.9	0.7	12.2	8.0	10.4	0.7	12.2	8.2	9.6	0.8	11.8	6.8	9.4	0.9	11.5	6.1									180	5	182	260	173	5	179	350					8.6	0.0	8.9	8.4								
07/14/2008 01:10:00	10.2	1.0	12.2	6.8	10.6	0.8	12.4	7.6	9.9	1.0	12.2	6.1	9.6	1.2	12.2	5.7									179	6	186	260	171	6	177	350					8.5	0.0	8.7	8.4								
07/14/2008 01:20:00	9.5	0.8	11.5	7.2	10.1	0.7	11.3	7.6	9.3	0.8	11.1	6.5	8.9	1.0	10.7	6.1									183	6	185	260	175	6	172	350					8.4	0.0	8.7	8.4								
07/14/2008 01:30:00	8.7	0.6	10.3	6.5	9.3	0.6	10.4	7.6	8.3	0.7	9.9	5.7	7.9	0.8	9.9	5.3									181	6	190	260	174	6	174	350					8.4	0.0	8.4	8.2								
07/14/2008 01:40:00	8.6	0.5	10.3	7.2	9.3	0.5	11.0	7.9	8.3	0.6	9.9	6.5	8.0	0.7	9.9	6.1									174	5	176	260	167	5	166	350					8.4	0.0	8.4	8.2								
07/14/2008 01:50:00	8.3	0.5	9.5	6.8	9.2	0.5	10.4	7.6	8.1	0.6	9.5	6.5	7.9	0.6	9.1	6.1									170	4	174	260	163	5	157	350					8.4	0.0	8.4	8.2								
07/14/2008 02:00:00	9.8	0.8	12.2	8.0	10.3	0.7	12.2	8.7	9.4	0.8	11.8	7.6	9.1	0.9	11.5	7.2									165	5	163	260	157	5	158	350					8.2	0.0	8.4	8.2								
07/14/2008 02:10:00	8.9	0.9	11.5	7.2	9.5	0.8	11.6	7.6	8.6	0.9	10.7	6.5	8.4	1.1	11.1	5.3									164	6	174	260	156	7	168	350					8.1	0.0	8.4	8.2								
07/14/2008 02:20:00	7.6	0.9	9.9	4.9	8.2	0.8	10.2	5.9	7.3	0.8	9.5	4.6	7.1	0.9	9.1	4.6									160	7	160	260	151	8	148	350					8.1	0.0	8.2	7.9								
