SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
10/30/2007 00:00:00	11.1	0.7	13.3	9.1	10.8	0.8	13.3	8.7	10.8	0.8	13.7	8.8	10.3	0.9	13.0	7.2									35	4	42	260	44	0	41	350					-2.8	0.0	-2.7	-2.9								
10/30/2007 00:10:00	11.6	1.0	14.1	8.8	11.3	1.0	13.3	8.7	11.3	1.0	13.3	8.4	10.8	1.1	13.3	7.2									37	5	37	260	43	0	41	350					-2.7	0.0	-2.7	-2.7								
10/30/2007 00:20:00	12.4	1.0	14.9	9.9	12.1	1.1	14.7	9.9	12.1	1.1	14.9	9.5	11.5	1.2	14.9	8.8									37	4	36	260	43	0	40	350					-2.8	0.0	-2.7	-2.7								
10/30/2007 00:30:00	11.8	1.0	14.9	8.8	11.6	1.0	14.4	9.3	11.5	1.0	14.1	8.8	11.0	1.0	13.7	8.4									38	5	45	260	41	0	37	350					-2.8	0.0	-2.7	-2.7								
10/30/2007 00:40:00	10.9	1.1	13.3	8.4	10.7	1.1	13.0	8.2	10.6	1.1	13.3	8.0	10.2	1.2	12.6	7.6									36	5	40	260	40	0	37	350					-2.7	0.0	-2.7	-2.7								
10/30/2007 00:50:00	11.4	1.0	13.3	9.1	11.3	0.9	13.3	8.4	11.3	1.0	13.3	8.4	10.9	1.0	13.0	8.4									35	5	32	260	40	0	37	350					-2.8	0.0	-2.7	-2.9								
10/30/2007 01:00:00	11.3	1.1	13.3	8.0	11.1	1.0	13.3	7.3	11.0	1.1	13.0	7.2	10.6	1.1	13.3	6.8									36	5	39	260	39	0	36	350					-2.9	0.0	-2.7	-3.1								
10/30/2007 01:10:00	11.6	1.0	14.5	8.4	11.2	1.1	14.2	8.4	11.2	1.1	14.1	8.4	10.6	1.1	13.7	7.2									38	5	37	260	39	0	36	350					-2.9	0.0	-2.7	-3.1								
10/30/2007 01:20:00	11.4	1.3	14.9	7.6	11.2	1.4	13.9	7.9	11.1	1.4	14.1	7.6	10.7	1.3	13.3	7.2									38	4	44	260	39	0	36	350					-3.0	0.0	-2.9	-3.1								
10/30/2007 01:30:00	10.9	0.9	13.3	8.8	10.6	0.9	12.7	7.6	10.5	1.0	13.0	7.6	10.0	1.1	12.2	7.2									38	5	35	260	39	0	36	350					-2.9	0.0	-2.7	-3.1								
10/30/2007 01:40:00	11.0	0.9	13.3	8.4	10.6	0.8	12.4	8.4	10.6	0.8	13.0	8.0	10.1	1.0	12.6	7.2									38	5	34	260	39	0	36	350					-2.8	0.0	-2.7	-2.9								
10/30/2007 01:50:00	11.3	0.9	13.0	8.4	10.9	0.9	13.0	8.7	10.9	1.0	12.6	8.4	10.3	1.1	13.0	7.2									39	4	42	260	39	0	36	350					-2.7	0.0	-2.4	-2.7								
10/30/2007 02:00:00	11.3	1.0	14.1	8.4	11.0	1.0	13.3	8.7	11.0	1.1	13.3	8.0	10.4	1.2	13.3	7.2									41	5	42	260	39	0	36	350					-2.7	0.0	-2.4	-2.7								
10/30/2007 02:10:00	11.2	0.9	13.7	8.8	10.9	0.8	12.7	9.0	10.8	0.9	13.0	8.4	10.3	1.0	12.6	8.0									42	5	35	260	39	0	36	350					-2.7	0.0	-2.4	-2.7								
