SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	4
Description	RH-5 Humidity %RH
Details	
Serial Number	.adg
Height	1    m
Scale Factor	0.098
Offset	0
Units	%RH

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
12/24/2008 00:00:00	3.5	0.5	4.6	2.3	1.0	0.0	1.0	1.0	4.1	0.6	5.3	2.6	4.2	0.6	6.1	2.6									270	12	274	260	273	8	350	350					-5.2	0.0	-4.9	-5.1					0.0	0.0	0.0	0.0
12/24/2008 00:10:00	3.1	0.4	4.2	1.9	1.0	0.0	1.0	1.0	3.5	0.5	4.6	2.3	3.7	0.6	5.3	2.3									265	9	269	260	277	6	350	350					-5.1	0.0	-5.1	-5.1					0.0	0.0	0.0	0.0
12/24/2008 00:20:00	2.8	0.4	4.2	1.9	1.0	0.0	1.0	1.0	3.2	0.5	4.9	1.9	3.3	0.6	5.3	1.9									269	10	260	260	278	6	350	350					-5.1	0.0	-5.1	-5.1					0.0	0.0	0.0	0.0
12/24/2008 00:30:00	4.1	0.8	6.1	2.6	1.0	0.0	1.0	1.0	4.8	1.0	7.2	2.6	5.0	1.0	7.2	2.6									274	6	275	260	265	9	350	350					-5.1	0.0	-4.9	-5.1					0.0	0.0	0.0	0.0
12/24/2008 00:40:00	5.5	0.5	6.8	4.2	1.0	0.0	1.0	1.0	6.6	0.7	8.8	4.9	6.7	0.7	8.8	4.9									283	6	278	260	251	6	350	350					-5.0	0.0	-4.9	-4.9					0.0	0.0	0.0	0.0
12/24/2008 00:50:00	5.0	0.5	6.1	4.2	1.0	0.0	1.0	1.0	6.0	0.7	7.6	4.6	6.3	0.6	8.0	4.9									285	5	278	260	251	5	350	350					-5.0	0.0	-4.9	-5.1					0.0	0.0	0.0	0.0
12/24/2008 01:00:00	5.2	0.4	6.5	4.2	1.0	0.0	1.0	1.0	6.2	0.6	8.0	4.2	6.4	0.6	8.4	4.9									282	5	277	260	251	5	350	350					-5.2	0.0	-5.1	-5.4					0.0	0.0	0.0	0.0
12/24/2008 01:10:00	5.4	0.5	6.8	4.2	1.0	0.0	1.0	1.0	6.6	0.7	8.0	4.9	6.8	0.7	8.8	4.9									280	5	271	260	253	6	350	350					-5.5	0.0	-5.1	-5.6					0.0	0.0	0.0	0.0
12/24/2008 01:20:00	6.6	0.9	8.4	4.2	1.0	0.0	1.0	1.0	8.0	1.0	9.9	5.3	8.1	1.0	9.9	5.3									284	6	288	260	256	8	350	350					-5.5	0.0	-5.4	-5.8					0.0	0.0	0.0	0.0
12/24/2008 01:30:00	7.3	0.6	9.1	6.1	1.0	0.0	1.0	1.0	8.9	0.8	11.1	6.8	8.9	0.8	11.5	7.2									289	5	285	260	263	9	350	350					-5.6	0.0	-5.6	-5.8					0.0	0.0	0.0	0.0
12/24/2008 01:40:00	6.7	0.7	8.4	5.3	1.0	0.0	1.0	1.0	8.1	0.9	10.3	6.1	8.2	1.0	10.3	6.1									289	5	287	260	265	10	350	350					-5.6	0.0	-5.6	-5.6					0.0	0.0	0.0	0.0
12/24/2008 01:50:00	5.9	0.6	7.6	4.6	1.0	0.0	1.0	1.0	7.1	0.9	9.5	5.3	7.3	0.9	9.9	5.3									285	6	286	260	267	10	350	350					-5.6	0.0	-5.6	-5.8					0.0	0.0	0.0	0.0
12/24/2008 02:00:00	5.8	0.6	7.6	4.6	1.0	0.0	1.0	1.0	6.9	0.7	9.1	5.3	7.1	0.7	9.1	5.3									282	6	284	260	270	6	350	350					-5.7	0.0	-5.6	-5.8					0.0	0.0	0.0	0.0
