SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
04/14/2008 10:00:00	0.4	0.0	0.4	0.4	4.0	0.2	4.7	3.3	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									237	0	260	260	319	4	320	350					-15.6	0.1	-15.0	-15.8								
04/14/2008 10:10:00	0.4	0.0	0.4	0.4	3.4	0.3	4.1	2.7	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									237	0	260	260	318	3	322	350					-15.4	0.1	-15.0	-15.8								
04/14/2008 10:20:00	0.4	0.0	0.4	0.4	3.4	0.2	3.9	2.7	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									237	0	260	260	321	4	327	350					-15.0	0.0	-14.8	-15.0								
04/14/2008 10:30:00	0.4	0.0	0.4	0.4	3.3	0.2	3.9	3.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									237	0	260	260	329	5	330	350					-14.5	0.3	-13.7	-14.8								
04/14/2008 10:40:00	0.4	0.0	0.4	0.4	3.1	0.2	3.6	2.7	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									237	0	260	260	330	4	340	350					-14.0	0.1	-13.7	-14.3								
04/14/2008 10:50:00	0.4	0.0	0.4	0.4	3.1	0.2	3.9	2.7	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									237	0	260	260	332	4	330	350					-13.6	0.1	-13.3	-14.1								
04/14/2008 11:00:00	0.4	0.0	0.4	0.4	3.1	0.2	3.6	2.7	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									237	0	260	260	330	4	328	350					-13.3	0.1	-13.1	-13.5								
04/14/2008 11:10:00	0.4	0.0	0.4	0.4	2.7	0.2	3.3	2.1	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									237	0	260	260	337	4	336	350					-12.7	0.5	-11.9	-13.5								
04/14/2008 11:20:00	0.4	0.0	0.4	0.4	2.4	0.3	3.0	1.9	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									237	0	260	260	340	4	336	350					-11.4	0.3	-10.9	-11.9								
04/14/2008 11:30:00	0.4	0.0	0.4	0.4	2.5	0.4	3.0	1.6	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									237	0	260	260	334	4	332	350					-12.0	0.4	-11.1	-12.5								
04/14/2008 11:40:00	0.4	0.0	0.4	0.4	1.9	0.3	2.7	1.3	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									237	0	260	260	340	1	342	350					-11.3	0.3	-10.9	-12.1								
04/14/2008 11:50:00	0.4	0.0	0.4	0.4	2.5	0.2	3.0	1.9	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									237	0	260	260	334	6	332	350					-11.0	0.4	-10.4	-11.9								
04/14/2008 12:00:00	0.4	0.0	0.4	0.4	1.8	0.3	2.4	1.3	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									237	0	260	260	337	3	339	350					-12.0	0.2	-11.7	-12.3								
04/14/2008 12:10:00	0.4	0.0	0.4	0.4	2.4	0.5	3.3	1.3	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									237	0	260	260	334	7	332	350					-11.5	0.1	-11.1	-11.9								
