SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-023

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	4
Description	Custom
Details	
Serial Number	SN:
Height	m
Scale Factor	0.021
Offset	0
Units	volts

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	4
Description	RH-5 Humidity %RH
Details	
Serial Number	.adg
Height	1    m
Scale Factor	0.098
Offset	0
Units	%RH

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
02/02/2009 00:00:00	3.3	0.4	4.6	1.9	1.0	0.0	1.0	1.0	2.7	0.4	3.8	1.9	2.6	0.4	3.4	1.5									310	6	302	260	283	5	350	350	13.1	0.0	13.1	13.1	-22.7	0.1	-22.5	-22.9					76.4	0.0	76.5	76.1
02/02/2009 00:10:00	2.9	0.3	3.8	2.3	1.0	0.0	1.0	1.0	2.6	0.3	3.4	1.9	2.3	0.3	3.4	1.5									310	7	310	260	285	6	350	350	13.1	0.0	13.1	13.1	-22.5	0.0	-22.5	-22.7					76.5	0.0	76.8	76.3
02/02/2009 00:20:00	3.1	0.3	4.2	2.3	1.0	0.0	1.0	1.0	2.6	0.3	3.8	1.9	2.6	0.3	3.8	1.9									314	6	321	260	288	4	350	350	13.1	0.0	13.1	13.1	-22.6	0.0	-22.5	-22.7					76.5	0.0	76.5	76.3
02/02/2009 00:30:00	3.1	0.3	3.8	2.3	1.0	0.0	1.0	1.0	2.7	0.3	3.4	1.9	2.5	0.3	3.4	1.9									315	6	313	260	290	5	350	350	13.1	0.0	13.1	13.1	-22.6	0.0	-22.5	-22.7					76.5	0.0	76.8	76.3
02/02/2009 00:40:00	3.3	0.4	4.6	2.3	1.0	0.0	1.0	1.0	2.9	0.4	3.8	2.3	2.7	0.3	3.4	1.9									316	6	318	260	291	5	350	350	13.1	0.0	13.1	13.1	-22.4	0.0	-22.4	-22.7					76.7	0.0	76.8	76.3
02/02/2009 00:50:00	3.3	0.3	3.8	2.6	1.0	0.0	1.0	1.0	2.8	0.3	3.4	2.3	2.8	0.3	3.8	1.9									315	5	307	260	290	5	350	350	13.1	0.0	13.1	13.1	-22.4	0.0	-22.2	-22.5					76.7	0.0	77.0	76.5
02/02/2009 01:00:00	3.6	0.3	4.2	2.6	1.0	0.0	1.0	1.0	3.1	0.3	4.2	2.3	3.2	0.3	4.2	2.6									317	5	310	260	291	4	350	350	13.1	0.0	13.1	13.1	-22.4	0.0	-22.2	-22.5					76.8	0.0	77.0	76.5
02/02/2009 01:10:00	3.6	0.3	4.2	3.0	1.0	0.0	1.0	1.0	3.0	0.4	4.2	2.3	3.1	0.4	4.2	2.3									312	4	312	260	285	4	350	350	13.1	0.0	13.1	13.1	-22.3	0.0	-22.0	-22.5					76.8	0.0	77.0	76.5
02/02/2009 01:20:00	3.2	0.4	4.6	2.3	1.0	0.0	1.0	1.0	2.7	0.3	3.8	1.9	2.6	0.5	4.2	1.5									311	6	304	260	281	8	350	350	13.1	0.0	13.1	13.1	-22.2	0.0	-22.0	-22.4					77.0	0.0	77.2	76.8
02/02/2009 01:30:00	3.0	0.4	4.6	1.9	1.0	0.0	1.0	1.0	2.5	0.4	3.8	1.9	2.2	0.4	3.8	1.5									307	8	301	260	280	7	350	350	13.1	0.0	13.1	13.1	-22.1	0.0	-21.8	-22.2					77.1	0.0	77.2	77.0
02/02/2009 01:40:00	2.6	0.5	4.2	1.5	1.0	0.0	1.0	1.0	2.3	0.5	3.8	1.1	1.9	0.4	3.0	0.7									309	8	310	260	279	9	350	350	13.1	0.0	13.1	13.1	-22.1	0.0	-21.8	-22.2					77.1	0.0	77.2	77.0
