SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
04/29/2008 00:00:00	10.9	0.7	12.2	9.1	10.7	0.7	12.4	8.7	10.1	0.8	11.8	8.0	9.6	0.8	11.5	7.6									3	5	357	260	358	5	354	350					-10.2	0.0	-10.0	-10.2								
04/29/2008 00:10:00	10.5	0.7	12.2	8.4	10.6	0.6	12.2	8.4	9.9	0.6	11.5	8.0	9.5	0.6	11.5	8.0									8	4	9	260	2	3	0	350					-10.2	0.0	-10.0	-10.4								
04/29/2008 00:20:00	9.7	0.8	11.5	7.6	9.9	0.7	12.2	7.9	9.4	0.7	11.1	6.8	8.7	0.7	10.7	7.2									8	5	3	260	3	5	357	350					-10.2	0.0	-10.0	-10.4								
04/29/2008 00:30:00	9.8	1.1	12.2	6.8	10.1	1.1	12.7	7.6	9.4	1.0	12.2	6.8	8.9	1.0	11.5	6.5									10	6	5	260	4	5	3	350					-10.2	0.0	-10.0	-10.4								
04/29/2008 00:40:00	9.4	1.1	11.8	6.1	9.7	1.0	12.2	7.3	8.8	1.0	10.7	6.8	8.5	0.9	11.1	6.5									10	7	8	260	3	7	5	350					-10.2	0.0	-10.0	-10.4								
04/29/2008 00:50:00	10.4	1.1	12.6	6.8	10.5	1.0	12.7	7.0	9.7	1.0	12.2	6.5	9.2	1.0	11.5	6.5									9	5	356	260	4	6	356	350					-10.3	0.0	-10.0	-10.4								
04/29/2008 01:00:00	11.1	0.9	13.3	8.8	11.2	0.8	13.6	9.0	10.5	0.9	13.0	8.0	9.9	1.0	12.6	7.2									8	5	3	260	2	5	3	350					-10.3	0.0	-10.2	-10.4								
04/29/2008 01:10:00	10.7	1.0	13.3	8.0	10.9	1.1	14.4	8.4	10.2	1.0	12.6	8.0	9.7	1.1	13.0	6.8									9	5	3	260	3	5	350	350					-10.3	0.0	-10.0	-10.4								
04/29/2008 01:20:00	9.9	1.2	13.3	6.1	10.2	1.0	13.3	7.0	9.4	1.1	12.2	6.5	8.8	1.1	11.8	6.1									9	7	4	260	3	9	8	350					-10.4	0.0	-10.2	-10.4								
04/29/2008 01:30:00	11.0	0.9	13.0	8.0	11.2	0.9	14.4	8.2	10.6	1.0	13.0	7.2	10.2	1.0	13.3	6.8									7	5	0	260	2	5	355	350					-10.6	0.0	-10.4	-10.9								
04/29/2008 01:40:00	11.7	0.8	13.3	8.8	11.6	0.8	13.6	9.6	11.0	0.8	13.0	8.4	10.5	0.8	12.6	8.4									7	4	6	260	0	4	1	350					-10.8	0.0	-10.7	-10.9								
04/29/2008 01:50:00	11.6	1.0	13.7	9.1	11.4	0.9	13.6	9.3	10.8	1.0	13.3	8.8	10.3	1.0	13.0	7.6									4	4	6	260	359	9	355	350					-10.9	0.0	-10.7	-11.1								
04/29/2008 02:00:00	12.2	0.9	13.3	9.5	12.0	0.9	13.3	9.3	11.5	0.9	13.0	8.4	10.6	1.0	12.6	8.0									4	4	3	260	359	3	358	350					-11.2	0.0	-10.9	-11.3								
04/29/2008 02:10:00	12.7	0.3	13.3	11.5	12.4	0.5	13.3	10.7	12.0	0.5	13.0	10.3	11.1	0.7	12.6	8.8									8	1	8	260	1	2	359	350					-11.3	0.0	-11.1	-11.3								
