SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
09/12/2008 00:00:00	7.8	0.6	9.1	6.5	7.6	0.6	8.7	6.4	6.5	0.6	7.6	5.3	6.2	0.6	7.6	4.9									38	4	39	260	28	5	26	350					6.1	0.0	6.4	5.9								
09/12/2008 00:10:00	7.9	0.5	9.5	6.8	7.8	0.4	9.3	7.0	6.7	0.4	8.0	5.7	6.4	0.5	8.0	5.3									42	4	47	260	33	3	29	350					6.2	0.0	6.4	6.1								
09/12/2008 00:20:00	8.1	0.5	9.1	6.5	7.9	0.4	9.0	6.7	6.8	0.4	8.0	5.7	6.7	0.4	8.0	5.7									43	3	50	260	34	3	30	350					6.5	0.0	6.6	6.1								
09/12/2008 00:30:00	8.0	0.4	9.1	6.8	8.0	0.4	9.0	7.0	6.9	0.4	8.0	6.1	6.8	0.4	8.0	5.3									43	4	45	260	34	3	37	350					6.4	0.0	6.4	6.1								
09/12/2008 00:40:00	8.3	0.4	9.5	7.2	8.2	0.3	9.3	7.3	7.0	0.4	8.4	6.1	6.9	0.4	8.0	5.7									41	3	45	260	32	3	31	350					6.2	0.0	6.4	6.1								
09/12/2008 00:50:00	8.1	0.5	9.1	6.8	8.1	0.4	9.3	7.3	6.9	0.4	8.0	6.1	6.8	0.4	8.0	5.7									42	3	42	260	32	3	37	350					6.2	0.0	6.4	6.1								
09/12/2008 01:00:00	8.1	0.4	9.1	6.8	8.1	0.4	9.0	7.0	6.9	0.4	8.0	5.7	6.7	0.4	7.6	6.1									39	3	44	260	30	3	29	350					6.0	0.0	6.1	5.9								
09/12/2008 01:10:00	8.4	0.4	9.1	7.2	8.3	0.4	9.3	7.3	7.2	0.4	8.4	5.7	7.1	0.5	8.4	5.7									42	3	44	260	34	3	36	350					6.4	0.4	7.2	5.9								
09/12/2008 01:20:00	8.6	0.5	9.9	7.2	8.6	0.4	9.9	7.3	7.5	0.5	8.8	6.1	7.5	0.5	8.8	6.1									46	3	42	260	37	3	37	350					7.2	0.1	7.7	7.2								
09/12/2008 01:30:00	8.6	0.6	10.7	7.2	8.6	0.5	9.9	7.3	7.5	0.6	9.1	6.1	7.5	0.6	8.8	6.1									46	5	56	260	39	4	36	350					7.7	0.0	7.9	7.7								
09/12/2008 01:40:00	8.2	0.6	9.9	6.8	8.3	0.5	9.9	7.0	7.2	0.6	9.1	6.1	7.2	0.6	8.8	5.7									46	5	47	260	37	4	37	350					7.6	0.0	7.9	7.4								
09/12/2008 01:50:00	8.1	0.6	9.5	6.8	8.1	0.5	9.6	6.7	7.0	0.5	8.8	5.7	7.0	0.5	8.4	5.7									42	5	48	260	33	4	36	350					7.3	0.2	7.7	7.2								
09/12/2008 02:00:00	7.6	0.5	9.1	6.5	7.7	0.5	9.0	6.4	6.6	0.5	7.6	5.3	6.6	0.4	8.0	5.7									38	5	38	260	28	4	27	350					6.6	0.2	7.2	6.1								
09/12/2008 02:10:00	7.5	0.6	9.1	6.1	7.5	0.4	9.0	6.7	6.4	0.4	8.0	5.3	6.4	0.4	7.6	4.9									37	5	32	260	28	4	27	350					6.1	0.1	6.4	5.9								
09/12/2008 02:20:00	8.8	0.7	10.3	7.2	8.7	0.7	10.4	7.3	7.6	0.8	9.5	6.1	7.4	0.8	9.9	5.3									44	4	47	260	35	4	36	350					6.3	0.2	6.9	5.9								
