SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
01/16/2008 00:00:00	0.4	0.2	1.9	0.4	1.0	0.0	1.0	1.0	11.5	1.2	14.9	8.8	8.1	1.0	10.7	5.7									200	5	205	260	198	0	350	350					-2.1	0.0	-2.0	-2.2								
01/16/2008 00:10:00	0.5	0.4	3.0	0.4	1.0	0.0	1.0	1.0	11.8	1.4	15.6	7.2	8.1	1.3	10.7	4.2									204	5	208	260	198	0	350	350					-2.2	0.0	-2.0	-2.2								
01/16/2008 00:20:00	0.4	0.2	1.9	0.4	1.0	0.0	1.0	1.0	10.2	1.2	14.1	6.5	6.8	1.1	9.5	3.8									206	6	218	260	198	0	350	350					-2.3	0.0	-2.2	-2.4								
01/16/2008 00:30:00	0.6	0.4	3.0	0.4	1.0	0.0	1.0	1.0	10.1	1.5	13.7	6.5	6.8	1.3	9.9	3.4									212	8	221	260	198	0	350	350					-2.4	0.0	-2.4	-2.7								
01/16/2008 00:40:00	0.6	0.5	3.8	0.4	1.0	0.0	1.0	1.0	10.2	1.4	14.1	6.8	6.7	1.3	9.9	3.8									220	9	223	260	198	0	350	350					-2.6	0.0	-2.4	-2.7								
01/16/2008 00:50:00	1.2	0.8	4.6	0.4	1.0	0.0	1.0	1.0	9.4	1.6	14.1	6.1	6.0	1.4	10.7	3.8									225	9	223	260	198	0	350	350					-2.8	0.0	-2.7	-3.1								
01/16/2008 01:00:00	1.1	0.7	4.2	0.4	1.0	0.0	1.0	1.0	8.3	1.3	12.2	5.7	5.3	1.0	8.8	3.4									231	8	225	260	198	0	350	350					-3.1	0.0	-2.9	-3.1								
01/16/2008 01:10:00	1.1	0.7	4.9	0.4	1.0	0.0	1.0	1.0	8.3	1.3	12.6	4.6	5.3	1.0	9.5	3.4									233	7	236	260	198	0	350	350					-3.2	0.0	-3.1	-3.4								
01/16/2008 01:20:00	0.9	0.7	4.9	0.4	1.0	0.0	1.0	1.0	7.3	1.2	10.7	4.2	4.6	0.8	8.4	3.0									236	8	223	260	198	0	350	350					-3.3	0.0	-3.1	-3.4								
01/16/2008 01:30:00	0.8	0.5	3.8	0.4	1.0	0.0	1.0	1.0	7.8	1.4	11.8	4.2	5.0	0.8	7.2	3.0									238	7	240	260	198	0	350	350					-3.3	0.0	-3.1	-3.4								
01/16/2008 01:40:00	0.6	0.6	6.1	0.4	1.0	0.0	1.0	1.0	7.0	1.5	11.5	4.2	4.6	1.0	8.8	2.6									237	7	246	260	198	0	350	350					-3.4	0.0	-3.4	-3.6								
01/16/2008 01:50:00	0.9	0.6	4.9	0.4	1.0	0.0	1.0	1.0	7.5	1.1	10.7	4.2	4.9	0.9	8.8	2.6									241	6	240	260	198	0	350	350					-3.7	0.1	-3.4	-3.8								
01/16/2008 02:00:00	0.8	0.4	2.6	0.4	1.0	0.0	1.0	1.0	7.0	1.1	10.7	4.2	4.5	0.7	7.2	3.0									243	6	251	260	198	0	350	350					-3.9	0.0	-3.8	-3.8								
01/16/2008 02:10:00	0.8	0.6	5.7	0.4	1.0	0.0	1.0	1.0	6.8	1.1	11.1	4.2	4.6	0.8	8.4	2.6									244	7	247	260	198	0	350	350					-3.9	0.0	-3.8	-3.8								
