SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
06/20/2008 00:00:00	4.8	0.6	6.5	3.0	5.4	0.4	6.2	4.1	4.8	0.6	6.1	3.0	4.5	0.6	6.1	2.6									182	6	186	260	174	5	184	350					7.7	0.0	7.9	7.7								
06/20/2008 00:10:00	5.4	0.8	7.2	3.4	6.1	0.7	7.9	4.4	5.5	0.8	7.2	3.8	5.1	0.7	6.8	3.4									182	7	177	260	174	7	168	350					7.7	0.0	7.9	7.7								
06/20/2008 00:20:00	6.1	0.7	8.0	4.6	6.6	0.7	8.4	5.0	6.1	0.7	8.4	4.2	5.8	0.8	7.6	3.8									166	7	165	260	158	8	158	350					7.8	0.0	7.9	7.7								
06/20/2008 00:30:00	6.5	0.7	8.4	4.6	7.0	0.6	8.4	5.3	6.5	0.7	8.4	4.9	6.2	0.7	7.6	4.2									164	6	160	260	156	7	153	350					7.8	0.0	7.9	7.7								
06/20/2008 00:40:00	6.3	1.3	9.1	3.4	7.4	0.8	9.9	5.6	6.5	1.1	9.1	3.8	5.6	1.0	8.8	3.4									186	14	176	260	178	13	172	350					7.6	0.1	7.9	7.4								
06/20/2008 00:50:00	4.7	0.7	6.8	2.6	6.4	0.7	7.9	4.7	5.1	0.9	7.2	2.6	4.6	0.7	6.1	2.6									197	6	192	260	189	7	191	350					7.3	0.0	7.4	7.2								
06/20/2008 01:00:00	4.7	1.0	8.0	2.6	6.2	0.7	8.4	5.0	5.0	0.8	7.6	3.4	4.5	0.8	6.5	2.6									193	6	193	260	186	7	183	350					7.2	0.0	7.4	7.2								
06/20/2008 01:10:00	5.0	0.6	6.5	3.4	5.7	0.5	7.0	4.4	5.1	0.6	6.5	3.4	4.6	0.7	6.1	2.6									183	6	176	260	176	6	174	350					7.3	0.0	7.4	7.2								
06/20/2008 01:20:00	5.6	0.6	7.2	4.2	6.2	0.5	7.3	5.0	5.7	0.6	6.8	4.2	5.2	0.6	7.2	3.4									181	5	179	260	175	5	173	350					7.3	0.0	7.4	7.4								
06/20/2008 01:30:00	5.7	0.9	8.4	3.8	6.8	0.8	9.0	5.0	5.8	0.8	8.8	3.8	5.2	0.7	7.2	3.4									189	6	190	260	182	6	180	350					7.4	0.0	7.7	7.4								
06/20/2008 01:40:00	6.5	0.8	8.4	4.2	7.2	0.7	8.7	5.0	6.3	0.8	8.0	4.6	5.5	0.7	7.6	3.4									188	5	187	260	181	6	181	350					7.4	0.0	7.7	7.4								
06/20/2008 01:50:00	5.4	1.1	9.5	3.0	6.5	0.9	9.0	5.0	5.4	0.8	8.0	3.4	5.0	0.8	8.0	3.4									191	7	186	260	184	7	191	350					7.2	0.0	7.4	7.2								
06/20/2008 02:00:00	5.6	0.7	7.6	3.8	6.1	0.6	7.9	4.4	5.7	0.7	7.6	3.8	5.3	0.7	8.0	3.4									180	5	184	260	173	6	170	350					7.0	0.0	7.4	6.9								
06/20/2008 02:10:00	6.1	0.7	8.0	3.4	6.6	0.6	8.2	5.0	6.1	0.7	7.6	4.2	5.3	0.7	7.2	3.8									184	6	193	260	176	6	169	350					6.9	0.0	7.2	6.9								
06/20/2008 02:20:00	6.4	0.9	8.4	4.2	7.1	0.7	8.7	5.3	6.3	0.8	8.4	3.8	5.6	0.8	7.2	3.0									187	5	186	260	180	6	181	350					6.9	0.0	7.2	6.9								
