SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	4
Description	RH-5 Humidity %RH
Details	
Serial Number	.adg
Height	1    m
Scale Factor	0.098
Offset	0
Units	%RH

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
12/26/2008 00:00:00	10.6	1.2	13.7	7.2	1.0	0.0	1.0	1.0	11.9	1.1	14.9	8.8	12.0	1.0	15.3	9.1									308	7	311	260	308	10	350	350					-14.3	0.0	-14.1	-14.5					0.0	0.0	0.0	0.0
12/26/2008 00:10:00	10.9	1.4	13.7	6.8	1.0	0.0	1.0	1.0	12.0	1.4	14.9	8.4	12.1	1.5	15.3	7.6									310	7	318	260	311	9	350	350					-14.2	0.0	-14.1	-14.3					0.0	0.0	0.0	0.0
12/26/2008 00:20:00	10.8	1.2	14.5	8.4	1.0	0.0	1.0	1.0	11.8	1.2	15.3	8.8	12.0	1.2	14.9	8.8									312	7	308	260	313	7	350	350					-14.2	0.0	-14.1	-14.3					0.0	0.0	0.0	0.0
12/26/2008 00:30:00	9.9	1.1	12.6	7.2	1.0	0.0	1.0	1.0	10.9	1.2	14.9	8.0	11.1	1.1	14.1	8.8									310	7	325	260	310	9	350	350					-14.2	0.0	-14.1	-14.3					0.0	0.0	0.0	0.0
12/26/2008 00:40:00	10.1	1.1	12.6	7.2	1.0	0.0	1.0	1.0	10.9	1.3	14.1	7.6	11.2	1.2	14.1	8.4									311	7	309	260	311	8	350	350					-14.2	0.0	-14.1	-14.3					0.0	0.0	0.0	0.0
12/26/2008 00:50:00	9.2	1.3	12.6	6.1	1.0	0.0	1.0	1.0	10.0	1.3	12.6	7.2	10.2	1.3	13.3	6.8									310	8	305	260	310	9	350	350					-14.2	0.0	-14.1	-14.3					0.0	0.0	0.0	0.0
12/26/2008 01:00:00	8.6	1.2	12.6	5.3	1.0	0.0	1.0	1.0	9.7	1.2	13.0	6.8	9.9	1.1	13.3	7.2									306	8	306	260	305	10	350	350					-14.2	0.0	-14.1	-14.3					0.0	0.0	0.0	0.0
12/26/2008 01:10:00	8.3	1.0	11.1	6.1	1.0	0.0	1.0	1.0	9.6	1.0	12.2	7.2	9.9	1.0	12.2	7.6									302	8	310	260	298	12	350	350					-14.2	0.0	-14.1	-14.3					0.0	0.0	0.0	0.0
12/26/2008 01:20:00	8.6	1.2	11.5	5.7	1.0	0.0	1.0	1.0	10.0	1.0	13.0	7.2	10.2	1.0	13.0	7.2									300	8	303	260	298	13	350	350					-14.0	0.0	-13.7	-14.3					0.0	0.0	0.0	0.0
12/26/2008 01:30:00	8.6	1.0	11.8	5.7	1.0	0.0	1.0	1.0	10.2	1.0	13.0	6.8	10.4	1.0	12.6	7.2									300	8	303	260	296	11	350	350					-13.8	0.0	-13.7	-14.1					0.0	0.0	0.0	0.0
12/26/2008 01:40:00	8.3	1.1	11.5	6.1	1.0	0.0	1.0	1.0	9.8	1.1	12.6	7.6	9.9	1.0	12.6	7.6									298	8	309	260	294	12	350	350					-13.7	0.0	-13.7	-13.7					0.0	0.0	0.0	0.0
12/26/2008 01:50:00	9.0	1.2	11.8	5.7	1.0	0.0	1.0	1.0	10.7	1.1	13.3	8.0	11.0	1.1	13.3	8.4									300	9	287	260	297	12	350	350					-13.6	0.0	-13.3	-13.7					0.0	0.0	0.0	0.0
12/26/2008 02:00:00	9.2	1.0	11.8	6.8	1.0	0.0	1.0	1.0	10.8	1.0	14.1	8.4	10.9	1.0	15.3	8.8									300	7	308	260	296	12	350	350					-13.5	0.0	-13.3	-13.7					0.0	0.0	0.0	0.0
