SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	4
Description	RH-5 Humidity %RH
Details	
Serial Number	.adg
Height	1    m
Scale Factor	0.098
Offset	0
Units	%RH

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
12/15/2008 00:00:00	14.8	1.4	18.7	11.5	15.9	1.4	19.6	12.2	14.9	1.6	19.5	10.3	13.4	1.8	19.1	8.8									199	6	193	260	194	8	191	350					-0.6	0.0	-0.4	-0.6					0.0	0.0	0.0	0.0
12/15/2008 00:10:00	13.3	1.8	17.6	9.1	14.3	1.5	18.2	10.2	13.4	1.7	18.3	7.6	11.9	1.8	17.9	8.0									200	5	206	260	194	7	200	350					-0.6	0.0	-0.4	-0.6					0.0	0.0	0.0	0.0
12/15/2008 00:20:00	13.7	1.7	17.9	8.8	14.2	1.5	17.6	9.9	13.6	1.7	17.6	8.8	12.4	1.9	17.2	8.4									203	6	205	260	197	7	200	350					-0.6	0.0	-0.4	-0.6					0.0	0.0	0.0	0.0
12/15/2008 00:30:00	13.3	1.6	17.2	9.1	13.6	1.3	16.4	9.9	13.0	1.6	17.6	8.4	12.1	1.7	16.4	7.6									204	6	209	260	199	7	185	350					-0.6	0.0	-0.4	-0.6					0.0	0.0	0.0	0.0
12/15/2008 00:40:00	13.4	1.7	17.6	9.5	13.2	1.3	17.0	9.9	12.9	1.7	17.2	8.0	12.0	1.7	16.4	7.6									206	6	210	260	201	8	200	350					-0.6	0.0	-0.4	-0.6					0.0	0.0	0.0	0.0
12/15/2008 00:50:00	12.9	1.7	17.2	8.8	12.9	1.4	16.7	9.6	12.5	1.7	16.4	7.6	11.8	1.7	16.8	7.6									207	6	214	260	202	7	203	350					-0.6	0.0	-0.4	-0.6					0.0	0.0	0.0	0.0
12/15/2008 01:00:00	11.5	1.9	16.4	7.2	11.3	1.5	15.9	8.4	11.0	2.0	16.8	7.2	10.4	2.0	16.1	6.5									209	6	213	260	204	7	208	350					-0.6	0.0	-0.4	-0.6					0.0	0.0	0.0	0.0
12/15/2008 01:10:00	11.5	1.6	14.5	8.0	11.3	1.4	14.7	7.9	11.0	1.7	14.9	6.8	10.5	1.8	14.5	6.5									210	6	210	260	204	7	203	350					-0.6	0.0	-0.4	-0.6					0.0	0.0	0.0	0.0
12/15/2008 01:20:00	10.4	1.6	14.9	6.8	10.4	1.2	13.9	7.6	10.1	1.5	14.5	6.1	9.8	1.5	13.7	6.5									212	7	216	260	207	6	208	350					-0.6	0.0	-0.4	-0.6					0.0	0.0	0.0	0.0
12/15/2008 01:30:00	8.0	1.6	11.8	4.9	7.7	1.5	11.6	5.3	7.8	1.7	11.5	4.6	7.5	1.7	11.8	4.6									238	33	206	260	235	39	211	350					-0.7	0.2	-0.6	-1.8					0.0	0.0	0.0	0.0
12/15/2008 01:40:00	10.4	0.7	12.2	8.4	9.2	0.6	10.7	7.6	10.3	0.7	12.2	7.6	10.3	0.8	12.6	8.8									319	0	317	260	322	4	319	350					-2.6	0.3	-1.5	-2.9					0.0	0.0	0.0	0.0
12/15/2008 01:50:00	10.6	0.8	12.6	8.8	9.3	0.6	11.3	7.9	10.5	0.8	12.6	8.8	10.6	0.8	13.0	8.0									320	0	317	260	323	3	320	350					-2.8	0.0	-2.7	-3.1					0.0	0.0	0.0	0.0
12/15/2008 02:00:00	10.2	0.6	11.8	8.4	8.8	0.5	10.4	7.9	9.7	0.7	11.8	8.0	10.0	0.7	11.8	8.0									321	0	318	260	325	4	321	350					-3.0	0.0	-2.9	-3.1					0.0	0.0	0.0	0.0
