SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
06/29/2008 00:00:00	7.5	0.4	8.4	6.1	7.5	0.4	8.7	6.4	6.6	0.4	7.6	5.3	6.4	0.5	7.2	4.9									2	3	2	260	355	2	351	350					9.2	0.0	9.5	9.2								
06/29/2008 00:10:00	7.6	0.4	8.4	6.5	7.5	0.4	8.4	6.4	6.6	0.4	7.6	5.7	6.5	0.5	7.6	5.3									2	3	1	260	356	2	354	350					9.3	0.0	9.5	9.2								
06/29/2008 00:20:00	7.5	0.4	8.4	6.5	7.5	0.4	8.7	6.4	6.6	0.4	7.6	5.3	6.4	0.5	7.6	4.9									3	3	2	260	356	7	353	350					9.3	0.0	9.5	9.2								
06/29/2008 00:30:00	7.0	0.4	8.4	5.7	7.1	0.4	8.2	6.2	6.2	0.4	7.6	5.3	6.1	0.4	7.2	4.9									6	2	1	260	359	2	351	350					9.2	0.0	9.2	9.2								
06/29/2008 00:40:00	6.7	0.4	7.6	5.7	6.9	0.4	7.9	5.9	6.0	0.4	6.8	4.9	5.9	0.4	6.8	4.9									12	4	10	260	5	3	3	350					9.1	0.0	9.2	8.9								
06/29/2008 00:50:00	6.4	0.4	7.2	5.7	6.6	0.3	7.3	5.9	5.7	0.3	6.5	4.9	5.8	0.3	6.8	4.9									14	3	14	260	7	2	0	350					8.7	0.0	9.2	8.4								
06/29/2008 01:00:00	6.1	0.4	6.8	4.9	6.3	0.3	7.0	5.6	5.5	0.3	6.1	4.9	5.4	0.4	6.5	4.2									14	3	9	260	6	2	2	350					8.6	0.0	8.7	8.4								
06/29/2008 01:10:00	5.5	0.4	6.5	4.2	5.7	0.4	6.4	4.7	4.9	0.4	5.7	3.8	4.9	0.4	5.7	3.8									16	3	18	260	8	2	4	350					8.4	0.0	8.4	8.2								
06/29/2008 01:20:00	5.3	0.3	6.5	4.6	5.4	0.3	6.2	4.7	4.6	0.3	5.7	3.8	4.5	0.4	5.7	3.4									21	3	18	260	13	3	4	350					8.3	0.0	8.4	8.2								
06/29/2008 01:30:00	5.7	0.3	6.1	4.9	5.8	0.3	6.4	5.0	5.0	0.3	5.7	4.2	4.8	0.4	5.7	3.8									23	2	19	260	15	2	12	350					8.1	0.0	8.2	8.2								
06/29/2008 01:40:00	6.0	0.3	6.8	4.9	6.0	0.3	6.7	5.0	5.2	0.3	5.7	4.2	5.0	0.4	5.7	4.2									24	2	23	260	15	2	10	350					8.1	0.0	8.2	8.2								
06/29/2008 01:50:00	6.2	0.2	6.5	5.7	6.4	0.3	7.0	5.9	5.5	0.2	6.1	4.9	5.3	0.3	6.1	4.6									27	1	26	260	19	1	17	350					8.1	0.0	8.2	7.9								
06/29/2008 02:00:00	5.9	0.3	6.5	5.3	6.2	0.2	6.7	5.6	5.2	0.2	5.7	4.6	5.2	0.3	6.1	4.6									27	3	22	260	19	2	12	350					8.0	0.0	8.2	7.9								
06/29/2008 02:10:00	5.7	0.2	6.1	5.3	6.1	0.2	6.7	5.6	5.1	0.2	5.7	4.6	5.2	0.3	6.1	4.6									32	2	29	260	23	2	19	350					8.0	0.0	8.2	7.9								
06/29/2008 02:20:00	6.2	0.2	6.5	5.7	6.5	0.2	7.0	6.2	5.5	0.2	6.1	4.9	5.6	0.2	6.1	4.9									33	2	33	260	25	2	20	350					8.0	0.0	8.2	7.9								
