SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	4
Description	RH-5 Humidity %RH
Details	
Serial Number	.adg
Height	1    m
Scale Factor	0.098
Offset	0
Units	%RH

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
12/09/2008 00:00:00	12.9	0.8	14.9	9.9	12.8	1.0	14.7	10.2	12.1	0.9	13.7	9.5	11.8	1.0	13.7	8.8									65	3	63	260	59	3	61	350					-15.1	0.0	-15.0	-15.2					0.0	0.0	0.0	0.0
12/09/2008 00:10:00	12.5	0.8	14.5	10.3	12.2	0.9	14.2	9.3	11.5	0.9	13.7	8.8	11.3	1.0	13.7	8.4									63	4	67	260	57	3	58	350					-15.2	0.0	-15.0	-15.4					0.0	0.0	0.0	0.0
12/09/2008 00:20:00	12.5	0.8	14.5	9.9	12.3	0.8	14.2	10.2	11.6	0.8	13.7	9.1	11.4	1.0	13.7	9.1									64	4	58	260	57	4	62	350					-15.2	0.0	-15.0	-15.2					0.0	0.0	0.0	0.0
12/09/2008 00:30:00	12.1	0.9	14.1	9.9	11.7	1.0	14.2	8.7	11.1	1.0	13.3	8.0	10.8	1.1	13.3	8.0									64	4	63	260	58	4	61	350					-15.3	0.0	-15.0	-15.4					0.0	0.0	0.0	0.0
12/09/2008 00:40:00	12.2	1.0	14.5	8.4	12.0	1.0	14.4	8.7	11.3	1.0	13.3	8.0	10.8	1.0	13.3	7.6									67	4	73	260	61	5	61	350					-15.3	0.0	-15.0	-15.6					0.0	0.0	0.0	0.0
12/09/2008 00:50:00	11.3	0.9	13.7	8.0	10.9	0.9	13.3	8.7	10.2	1.0	12.6	7.6	9.7	1.0	12.2	7.2									67	5	69	260	61	5	65	350					-15.4	0.0	-15.2	-15.6					0.0	0.0	0.0	0.0
12/09/2008 01:00:00	11.1	1.0	13.3	8.4	10.7	1.0	13.3	8.2	10.1	1.0	12.6	8.0	9.7	1.0	12.6	6.5									63	5	60	260	57	5	58	350					-15.5	0.0	-15.2	-15.6					0.0	0.0	0.0	0.0
12/09/2008 01:10:00	11.4	0.9	13.3	8.8	11.0	1.0	12.7	8.2	10.4	1.0	12.6	7.6	10.0	1.0	12.2	7.2									62	5	61	260	56	4	56	350					-15.5	0.0	-15.4	-15.6					0.0	0.0	0.0	0.0
12/09/2008 01:20:00	11.5	0.8	13.3	8.4	10.9	0.8	13.0	8.7	10.4	0.8	12.6	8.0	9.9	0.9	12.2	7.6									60	4	64	260	54	5	55	350					-15.6	0.0	-15.4	-15.8					0.0	0.0	0.0	0.0
12/09/2008 01:30:00	11.5	0.9	13.3	8.8	11.0	0.8	12.7	8.7	10.5	0.9	12.6	7.2	10.0	0.9	11.8	7.6									58	4	60	260	52	4	54	350					-15.6	0.0	-15.4	-15.8					0.0	0.0	0.0	0.0
12/09/2008 01:40:00	11.7	0.7	13.7	9.5	11.2	0.8	13.0	9.3	10.6	0.8	12.6	8.0	10.1	1.0	12.2	7.6									62	4	58	260	56	4	58	350					-15.5	0.0	-15.2	-15.6					0.0	0.0	0.0	0.0
12/09/2008 01:50:00	12.0	1.0	14.5	9.5	11.6	1.0	13.9	9.0	11.0	1.0	13.3	8.0	10.6	1.0	13.3	8.0									60	5	63	260	54	5	41	350					-15.5	0.0	-15.2	-15.6					0.0	0.0	0.0	0.0
12/09/2008 02:00:00	12.6	0.7	14.5	10.3	12.2	0.8	13.9	9.3	11.7	0.8	13.3	8.8	11.3	1.0	13.3	8.4									59	4	54	260	54	3	52	350					-15.5	0.0	-15.2	-15.6					0.0	0.0	0.0	0.0
