SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
09/02/2008 00:00:00	2.1	0.2	2.6	1.5	1.8	0.3	2.4	1.3	1.4	0.3	2.3	0.7	1.5	0.2	2.3	1.1									133	6	141	260	113	0	112	350					12.7	0.1	13.2	12.1								
09/02/2008 00:10:00	2.1	0.3	2.6	1.5	1.6	0.2	2.1	1.0	1.4	0.3	2.3	0.7	1.7	0.2	2.3	1.1									118	5	122	260	109	5	112	350					13.0	0.0	13.2	12.9								
09/02/2008 00:20:00	1.5	0.2	1.9	1.1	1.0	0.0	1.0	1.0	0.6	0.3	1.5	0.4	1.0	0.3	1.5	0.4									117	0	117	260	103	0	350	350					13.2	0.0	13.4	13.2								
09/02/2008 00:30:00	2.0	0.5	2.6	1.1	1.0	0.0	1.0	1.0	1.6	0.5	2.6	0.7	1.8	0.5	3.0	1.1									117	0	117	260	103	0	350	350					13.4	0.0	13.7	13.2								
09/02/2008 00:40:00	3.7	2.0	9.9	1.9	2.1	2.5	9.3	1.0	3.4	1.9	9.5	1.5	3.4	1.6	9.1	1.9									110	7	96	260	100	6	93	350					13.2	0.1	13.4	12.4								
09/02/2008 00:50:00	6.6	1.0	9.1	4.6	6.8	0.9	9.0	4.4	6.4	1.0	8.8	3.8	6.3	1.0	8.4	2.6									81	6	78	260	72	5	74	350					10.4	0.7	12.4	9.7								
09/02/2008 01:00:00	5.8	0.5	7.2	4.9	6.0	0.5	7.3	5.3	5.7	0.5	6.8	4.6	5.6	0.5	6.8	3.4									87	6	84	260	76	4	72	350					10.8	0.2	11.0	10.2								
09/02/2008 01:10:00	4.9	0.4	6.1	4.2	5.4	0.3	6.2	4.7	4.9	0.3	5.7	4.2	5.0	0.3	5.7	4.2									83	2	84	260	74	2	70	350					11.1	0.0	11.3	10.8								
09/02/2008 01:20:00	4.2	0.3	4.9	3.0	4.2	0.4	5.0	3.3	3.8	0.4	4.9	2.6	3.8	0.5	4.9	2.3									92	10	86	260	79	8	70	350					11.4	0.0	11.6	11.0								
09/02/2008 01:30:00	4.0	0.2	4.6	3.4	3.8	0.2	4.4	3.3	3.6	0.3	4.2	3.0	3.2	0.4	3.8	2.3									106	3	110	260	93	3	94	350					11.4	0.0	11.6	11.3								
09/02/2008 01:40:00	4.1	0.3	4.9	3.4	3.8	0.4	4.7	2.7	3.8	0.3	4.6	3.0	3.7	0.4	4.6	2.3									111	4	115	260	101	3	95	350					11.7	0.0	11.8	11.3								
09/02/2008 01:50:00	4.8	0.4	6.1	3.8	4.7	0.5	6.2	3.6	4.4	0.5	5.7	3.4	4.0	0.6	5.7	2.6									99	8	80	260	89	8	81	350					11.5	0.1	11.8	11.3								
09/02/2008 02:00:00	5.1	0.4	6.5	4.2	5.2	0.4	6.4	4.4	4.8	0.4	6.1	3.8	4.8	0.5	5.7	3.0									86	4	78	260	76	4	70	350					11.0	0.1	11.3	10.8								
09/02/2008 02:10:00	4.7	0.4	5.7	3.8	4.8	0.4	5.6	4.1	4.4	0.5	5.3	3.4	4.6	0.4	5.3	3.8									86	4	98	260	76	4	80	350					11.0	0.0	11.3	10.5								
09/02/2008 02:20:00	4.6	0.3	5.3	4.2	4.8	0.3	5.6	4.1	4.4	0.4	5.3	3.4	4.5	0.3	5.3	3.8									82	3	84	260	72	2	63	350					10.8	0.0	10.8	10.5								
