SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
08/24/2008 00:00:00	10.0	0.5	11.1	8.8	9.8	0.5	10.7	8.4	8.9	0.5	10.3	7.2	8.2	0.6	9.5	6.5									20	3	20	260	14	3	8	350					9.2	0.0	9.5	9.2								
08/24/2008 00:10:00	10.2	0.5	11.5	9.1	10.2	0.5	11.3	8.7	9.3	0.5	10.7	7.6	8.4	0.6	9.9	6.5									20	2	17	260	13	2	10	350					9.2	0.0	9.2	9.2								
08/24/2008 00:20:00	9.0	0.4	9.9	8.0	9.2	0.4	10.4	7.9	8.3	0.5	9.5	6.8	7.2	0.5	8.8	5.7									23	2	20	260	13	2	9	350					9.1	0.0	9.2	8.9								
08/24/2008 00:30:00	7.7	0.5	9.1	6.8	8.2	0.6	9.3	7.3	7.1	0.6	8.8	6.1	6.7	0.4	7.6	5.7									31	3	24	260	19	3	10	350					9.0	0.0	9.2	8.9								
08/24/2008 00:40:00	7.4	0.3	8.0	6.5	7.4	0.3	8.2	6.7	6.4	0.3	7.2	5.7	6.1	0.3	6.8	5.3									32	2	31	260	21	2	18	350					8.7	0.0	8.9	8.4								
08/24/2008 00:50:00	7.1	0.3	8.0	6.5	7.5	0.3	8.2	6.7	6.4	0.3	7.2	5.7	6.3	0.3	6.8	5.7									28	3	30	260	17	3	15	350					8.3	0.1	8.7	8.2								
08/24/2008 01:00:00	6.9	0.3	7.6	6.5	7.0	0.2	7.6	6.4	6.0	0.2	6.5	5.3	6.2	0.2	6.8	5.3									30	2	34	260	19	2	19	350					8.4	0.0	8.4	8.2								
08/24/2008 01:10:00	6.6	0.4	7.2	6.1	6.9	0.3	7.6	6.2	5.8	0.3	6.8	5.3	6.1	0.3	6.8	5.7									29	3	30	260	18	3	18	350					8.6	0.0	8.7	8.4								
08/24/2008 01:20:00	7.0	0.4	7.6	6.5	8.0	0.3	8.7	7.3	6.9	0.3	8.0	6.1	7.0	0.2	7.6	6.5									24	3	21	260	15	2	10	350					8.6	0.0	8.9	8.4								
08/24/2008 01:30:00	7.1	0.4	8.0	6.5	8.2	0.3	9.0	7.6	7.1	0.3	8.0	6.1	7.2	0.3	8.0	6.5									24	2	18	260	14	1	9	350					8.9	0.0	9.2	8.9								
08/24/2008 01:40:00	6.6	0.3	7.6	6.1	7.6	0.5	8.7	6.7	6.5	0.5	7.6	5.3	6.9	0.4	8.0	6.1									24	2	19	260	14	1	12	350					9.1	0.0	9.2	8.9								
08/24/2008 01:50:00	6.6	0.2	7.2	6.1	7.0	0.2	7.6	6.7	5.9	0.2	6.5	5.3	6.4	0.2	6.8	5.7									28	2	29	260	16	1	12	350					8.9	0.1	9.2	8.7								
08/24/2008 02:00:00	6.3	0.3	6.8	5.7	6.6	0.3	7.3	6.2	5.6	0.3	6.1	4.9	6.1	0.2	6.5	5.7									28	2	27	260	15	1	11	350					8.7	0.0	8.9	8.7								
08/24/2008 02:10:00	6.2	0.2	6.8	5.7	6.8	0.3	7.9	6.2	5.7	0.3	6.8	4.9	6.5	0.3	7.2	6.1									27	2	28	260	15	1	11	350					8.9	0.0	9.2	8.7								
08/24/2008 02:20:00	6.3	0.3	6.8	5.7	6.8	0.4	7.9	6.4	5.7	0.4	6.8	5.3	6.6	0.3	7.2	5.7									27	2	28	260	14	2	9	350					9.1	0.0	9.2	8.9								
