SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
08/10/2008 00:00:00	6.2	0.3	7.2	5.3	6.3	0.3	7.3	5.9	5.3	0.3	6.5	4.9	5.7	0.3	6.8	4.9									326	2	330	260	325	2	330	350					7.5	0.0	7.7	7.4								
08/10/2008 00:10:00	6.4	0.4	7.2	5.7	6.5	0.3	7.3	5.9	5.5	0.3	6.5	4.9	5.9	0.3	6.8	4.9									328	2	324	260	327	1	330	350					7.2	0.0	7.4	7.2								
08/10/2008 00:20:00	5.6	0.3	6.5	4.9	5.7	0.2	6.4	5.3	4.8	0.2	5.7	4.2	5.1	0.3	5.7	4.6									329	2	323	260	327	0	330	350					7.1	0.0	7.4	6.9								
08/10/2008 00:30:00	5.5	0.4	6.5	4.9	5.8	0.3	6.4	5.3	4.9	0.3	5.7	4.6	5.2	0.3	6.1	4.6									327	1	324	260	327	0	330	350					7.0	0.0	7.2	6.9								
08/10/2008 00:40:00	7.2	0.4	8.0	6.5	7.3	0.4	8.2	6.4	6.3	0.4	6.8	5.3	6.6	0.4	7.2	5.7									324	2	320	260	324	2	324	350					7.0	0.0	7.2	6.9								
08/10/2008 00:50:00	7.4	0.4	8.0	6.1	7.6	0.3	8.4	6.4	6.5	0.3	7.6	5.7	6.8	0.4	8.0	5.3									321	2	319	260	320	2	327	350					7.0	0.0	7.2	6.9								
08/10/2008 01:00:00	6.5	0.4	7.6	5.7	6.6	0.4	7.6	5.6	5.7	0.4	6.5	4.6	5.8	0.4	6.8	4.6									322	3	316	260	320	3	321	350					7.1	0.0	7.4	7.2								
08/10/2008 01:10:00	6.0	0.3	6.8	5.3	6.1	0.3	7.0	5.3	5.2	0.3	6.1	4.6	5.3	0.4	6.5	4.6									326	4	320	260	325	3	333	350					7.3	0.0	7.4	7.2								
08/10/2008 01:20:00	6.0	0.4	6.8	4.9	6.2	0.3	7.3	5.3	5.3	0.3	6.5	4.6	5.5	0.4	6.8	4.6									329	4	325	260	326	4	338	350					7.3	0.0	7.4	7.2								
08/10/2008 01:30:00	5.8	0.4	6.5	4.6	6.0	0.4	6.7	5.0	5.1	0.4	5.7	3.8	5.4	0.5	6.5	4.2									330	3	330	260	329	3	333	350					7.3	0.0	7.4	7.2								
08/10/2008 01:40:00	5.5	0.4	6.5	4.2	5.7	0.4	7.0	4.7	5.3	0.5	6.5	4.2	5.1	0.5	6.1	3.8									328	5	319	260	327	5	330	350					7.2	0.0	7.4	7.2								
08/10/2008 01:50:00	5.1	0.5	6.1	3.4	5.3	0.4	6.4	3.9	4.8	0.5	5.7	3.4	4.7	0.5	6.1	3.4									333	5	330	260	330	3	329	350					7.0	0.0	7.4	7.2								
08/10/2008 02:00:00	4.5	0.4	5.3	3.4	4.8	0.3	5.3	4.1	4.3	0.4	4.9	3.4	4.1	0.4	4.9	3.4									337	5	327	260	334	4	339	350					7.0	0.0	7.2	6.9								
08/10/2008 02:10:00	4.7	0.4	5.7	3.8	5.0	0.4	6.2	4.1	4.5	0.5	5.7	3.4	4.5	0.5	5.7	3.4									337	5	335	260	335	5	338	350					6.8	0.0	7.2	6.9								
08/10/2008 02:20:00	3.6	0.4	4.2	2.6	3.9	0.3	4.7	3.3	3.4	0.4	4.2	2.6	3.2	0.4	4.2	2.3									335	6	336	260	332	6	342	350					6.7	0.0	6.9	6.6								
