SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
10/24/2008 15:00:00	5.5	0.7	7.2	3.8	7.0	0.7	9.0	5.3	5.1	0.6	6.5	3.0	5.5	0.7	7.6	3.4									223	7	230	260	217	7	216	350					-4.6	0.0	-4.5	-4.7								
10/24/2008 15:10:00	5.4	0.8	7.6	3.8	6.9	0.9	9.6	4.7	5.3	0.8	7.6	3.4	5.5	0.8	8.0	3.4									224	7	226	260	217	6	214	350					-4.6	0.0	-4.5	-4.7								
10/24/2008 15:20:00	5.9	0.9	8.4	3.8	7.4	1.0	9.9	5.3	5.6	0.9	8.0	3.4	6.0	0.9	8.0	3.4									222	6	216	260	215	7	211	350					-4.6	0.0	-4.5	-4.7								
10/24/2008 15:30:00	6.4	0.7	8.4	4.9	7.9	0.7	10.2	6.2	6.4	0.8	8.8	4.2	6.5	0.8	8.8	4.2									217	5	221	260	212	5	208	350					-4.5	0.0	-4.5	-4.7								
10/24/2008 15:40:00	5.6	0.8	8.4	3.4	7.0	0.8	9.9	4.7	5.6	0.9	8.4	3.0	5.6	1.0	8.8	3.0									217	6	228	260	212	7	217	350					-4.4	0.0	-4.2	-4.5								
10/24/2008 15:50:00	6.1	0.9	8.8	3.8	7.5	1.0	10.7	5.3	5.9	0.9	9.1	3.8	6.2	1.1	8.8	3.8									216	6	223	260	210	6	214	350					-4.4	0.0	-4.0	-4.5								
10/24/2008 16:00:00	5.9	1.0	8.4	3.4	7.2	1.1	9.9	5.0	5.7	1.0	8.0	3.4	5.7	1.2	8.8	2.6									212	6	209	260	207	7	207	350					-4.2	0.0	-4.0	-4.5								
10/24/2008 16:10:00	6.9	0.9	9.1	3.8	8.1	0.9	10.2	5.3	6.4	0.9	8.4	3.4	6.8	1.0	9.1	3.8									214	6	217	260	208	6	206	350					-4.2	0.0	-4.0	-4.5								
10/24/2008 16:20:00	7.6	0.8	9.5	4.9	8.7	0.7	11.0	6.7	7.1	0.8	9.5	4.2	7.3	0.9	9.5	4.9									213	6	217	260	209	6	206	350					-4.2	0.0	-4.0	-4.2								
10/24/2008 16:30:00	7.4	1.0	9.9	4.2	8.3	1.0	11.3	5.9	6.8	1.0	9.5	4.6	6.8	1.0	9.9	4.6									214	6	224	260	210	7	206	350					-4.2	0.0	-4.0	-4.5								
10/24/2008 16:40:00	7.8	1.0	10.3	4.9	8.7	1.0	11.0	5.9	7.2	1.0	9.5	4.6	7.4	1.0	9.5	4.6									214	5	216	260	210	6	211	350					-4.2	0.0	-4.0	-4.2								
10/24/2008 16:50:00	7.9	0.9	9.9	5.3	8.7	0.8	10.4	6.4	7.3	0.9	9.1	4.9	7.5	0.9	9.5	4.9									215	6	223	260	210	7	216	350					-4.2	0.0	-4.0	-4.2								
10/24/2008 17:00:00	7.7	0.9	9.9	5.3	8.6	1.0	11.0	6.4	7.3	1.0	10.3	5.3	7.5	1.1	9.9	4.9									216	6	216	260	212	6	215	350					-4.2	0.0	-4.0	-4.2								
10/24/2008 17:10:00	7.5	1.0	10.3	5.3	8.2	0.9	10.4	5.9	7.1	1.0	9.9	4.6	7.2	1.0	9.9	4.2									221	8	230	260	217	8	229	350					-4.3	0.0	-4.0	-4.5								
