SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-023

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	4
Description	Custom
Details	
Serial Number	SN:
Height	m
Scale Factor	0.021
Offset	0
Units	volts

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	4
Description	RH-5 Humidity %RH
Details	
Serial Number	.adg
Height	1    m
Scale Factor	0.098
Offset	0
Units	%RH

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
02/08/2009 00:00:00	7.5	0.7	9.1	5.7	7.7	1.0	10.7	5.3	7.3	0.8	9.9	5.3	7.2	1.0	9.5	5.3									292	5	292	260	289	6	287	350	13.1	0.0	13.1	13.1	-25.3	0.0	-25.2	-25.6					73.6	0.0	73.7	73.3
02/08/2009 00:10:00	7.5	0.5	9.1	5.7	7.6	0.5	8.7	6.2	7.0	0.5	8.4	5.7	7.0	0.5	8.4	5.7									290	4	290	260	287	4	287	350	13.1	0.0	13.1	13.1	-25.6	0.0	-25.2	-25.9					73.3	0.0	73.5	73.1
02/08/2009 00:20:00	7.9	0.5	9.1	6.5	7.9	0.5	9.3	6.7	7.3	0.5	8.4	6.1	7.1	0.5	8.8	5.7									292	4	291	260	290	5	298	350	13.1	0.0	13.1	13.1	-25.9	0.0	-25.6	-26.1					73.1	0.0	73.3	72.9
02/08/2009 00:30:00	7.8	0.6	8.8	6.1	7.8	0.7	9.6	6.2	7.4	0.6	8.8	5.7	7.1	0.7	8.8	5.3									291	5	291	260	288	5	296	350	13.1	0.0	13.1	13.1	-26.1	0.1	-25.7	-26.4					72.8	0.0	73.1	72.5
02/08/2009 00:40:00	8.3	0.6	9.5	6.8	8.5	0.8	10.2	6.2	7.8	0.6	9.5	6.1	7.7	0.7	9.1	5.7									295	3	292	260	293	4	298	350	13.1	0.0	13.1	13.1	-26.2	0.0	-26.1	-26.4					72.6	0.0	72.9	72.5
02/08/2009 00:50:00	8.1	0.6	9.1	6.5	8.3	0.7	10.2	6.4	7.6	0.6	9.5	5.7	7.4	0.6	9.1	5.7									295	4	292	260	292	5	295	350	13.1	0.0	13.1	13.1	-26.1	0.0	-26.1	-26.2					72.7	0.0	72.9	72.5
02/08/2009 01:00:00	8.4	0.6	9.5	6.8	8.6	0.5	9.9	7.3	7.9	0.5	9.1	6.5	7.8	0.6	9.5	6.5									295	4	296	260	293	4	291	350	13.1	0.0	13.1	13.1	-26.3	0.0	-26.1	-26.4					72.5	0.0	72.7	72.5
02/08/2009 01:10:00	8.9	0.5	9.9	7.2	9.2	0.5	10.4	7.9	8.3	0.5	9.5	6.8	8.1	0.6	9.9	6.5									296	3	289	260	295	4	296	350	13.1	0.0	13.1	13.1	-26.1	0.0	-25.9	-26.2					72.6	0.0	72.9	72.5
02/08/2009 01:20:00	9.1	0.5	10.3	7.6	9.7	0.6	11.0	8.2	8.8	0.5	10.3	7.2	8.5	0.6	10.3	6.8									298	3	296	260	297	3	306	350	13.1	0.0	13.1	13.1	-25.8	0.1	-25.6	-26.1					73.0	0.0	73.3	72.7
02/08/2009 01:30:00	8.9	0.5	10.3	7.6	9.5	0.6	11.0	7.9	8.6	0.5	10.3	7.2	8.5	0.6	10.3	6.8									299	4	303	260	298	4	296	350	13.1	0.0	13.1	13.0	-25.6	0.0	-25.2	-25.7					73.3	0.0	73.5	73.1
02/08/2009 01:40:00	8.4	0.6	9.9	6.5	8.6	0.8	10.4	6.7	7.9	0.7	9.5	6.1	7.9	0.7	9.5	6.1									299	4	296	260	297	4	301	350	13.1	0.0	13.1	13.0	-25.8	0.1	-25.6	-26.1					73.1	0.0	73.3	72.9
