SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
07/13/2008 00:00:00	8.9	1.0	10.7	5.3	9.0	1.0	11.0	5.3	8.4	1.1	10.7	4.6	8.0	1.2	10.7	4.6									265	16	273	260	255	8	256	350					6.0	0.0	6.1	5.9								
07/13/2008 00:10:00	8.5	1.0	10.7	5.7	8.5	0.9	10.4	6.2	7.9	1.0	9.9	5.3	7.5	1.1	10.3	4.9									256	19	260	260	252	6	256	350					6.0	0.0	6.1	5.9								
07/13/2008 00:20:00	7.7	1.1	9.9	4.9	7.6	1.0	9.6	5.3	6.9	1.0	9.1	4.6	6.7	1.1	9.5	4.6									255	10	260	260	251	6	248	350					6.0	0.0	6.1	5.9								
07/13/2008 00:30:00	7.6	0.7	9.5	5.7	7.6	0.6	9.0	6.2	6.9	0.7	8.8	5.3	6.9	0.8	8.8	5.3									265	19	265	260	253	7	254	350					6.0	0.0	6.1	5.9								
07/13/2008 00:40:00	7.7	0.8	9.5	6.1	7.7	0.7	9.3	6.4	7.0	0.8	8.8	5.3	6.9	0.8	8.8	4.6									268	12	255	260	257	8	268	350					6.0	0.0	5.9	5.9								
07/13/2008 00:50:00	7.7	0.7	9.5	6.1	7.7	0.7	9.3	5.9	7.0	0.7	8.8	4.9	7.0	0.9	8.8	4.6									267	13	255	260	257	7	266	350					6.0	0.0	6.1	5.9								
07/13/2008 01:00:00	7.3	0.9	9.5	5.3	7.5	0.8	9.3	5.9	6.7	0.8	9.1	4.9	6.7	0.9	9.1	4.6									265	13	260	260	255	8	254	350					6.0	0.0	6.1	5.9								
07/13/2008 01:10:00	7.1	0.9	8.8	4.9	7.1	0.8	9.3	5.3	6.4	0.8	8.4	4.6	6.3	1.0	8.8	4.2									252	12	260	260	248	7	256	350					6.0	0.0	5.9	5.9								
07/13/2008 01:20:00	6.6	0.7	8.0	4.9	6.7	0.6	8.2	5.0	5.9	0.6	7.2	4.2	5.9	0.7	7.6	3.8									249	6	256	260	242	5	246	350					6.0	0.0	6.1	5.9								
07/13/2008 01:30:00	6.3	0.8	8.4	4.2	6.3	0.7	7.9	4.7	5.6	0.6	6.8	4.2	5.5	0.7	7.6	3.4									247	7	274	260	241	8	249	350					5.8	0.0	5.9	5.6								
07/13/2008 01:40:00	6.7	0.8	8.4	4.6	6.8	0.7	9.0	5.3	6.0	0.7	8.0	4.2	5.9	0.8	8.4	3.8									244	7	257	260	237	6	229	350					5.8	0.0	5.9	5.9								
07/13/2008 01:50:00	6.9	0.7	9.1	4.9	7.1	0.7	8.7	5.3	6.2	0.7	8.0	4.2	6.3	0.8	8.0	4.2									249	7	258	260	243	6	236	350					5.9	0.0	5.9	5.9								
07/13/2008 02:00:00	7.0	1.2	9.5	4.6	7.1	1.2	9.6	4.7	6.3	1.1	9.1	3.8	6.3	1.2	9.1	3.8									252	9	263	260	246	6	253	350					5.9	0.0	5.9	5.9								
07/13/2008 02:10:00	8.4	0.8	10.3	6.1	8.4	0.8	10.4	5.9	7.6	0.9	9.9	4.6	7.6	1.0	9.9	4.6									253	13	255	260	249	7	258	350					5.8	0.0	5.9	5.6								
07/13/2008 02:20:00	8.7	1.0	10.3	5.3	8.8	0.9	10.7	5.3	8.1	1.1	10.3	4.6	7.8	1.0	10.3	4.9									251	13	253	260	246	5	250	350					5.6	0.0	5.9	5.6								
