SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-023

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	4
Description	Custom
Details	
Serial Number	SN:
Height	m
Scale Factor	0.021
Offset	0
Units	volts

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	4
Description	RH-5 Humidity %RH
Details	
Serial Number	.adg
Height	1    m
Scale Factor	0.098
Offset	0
Units	%RH

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
02/04/2009 00:00:00	5.5	0.4	6.5	3.8	1.0	0.0	1.0	1.0	5.8	0.4	6.5	4.6	4.5	0.3	5.3	3.4									61	3	60	260	37	3	350	350	13.1	0.0	13.1	13.1	-27.5	0.0	-27.4	-27.7					70.8	0.0	71.0	70.6
02/04/2009 00:10:00	5.6	0.4	6.5	4.2	1.0	0.0	1.0	1.0	6.0	0.4	6.8	4.6	4.7	0.4	5.3	3.4									61	3	56	260	37	3	350	350	13.1	0.0	13.1	13.1	-27.5	0.0	-27.4	-27.7					70.9	0.0	71.0	70.6
02/04/2009 00:20:00	5.3	0.4	6.1	4.2	1.0	0.0	1.0	1.0	5.7	0.4	6.5	4.6	4.6	0.3	5.3	3.8									57	4	62	260	36	3	350	350	13.1	0.0	13.1	13.1	-27.5	0.0	-27.4	-27.7					70.8	0.0	71.0	70.6
02/04/2009 00:30:00	5.3	0.4	6.1	4.2	1.0	0.0	1.0	1.0	5.6	0.4	6.5	4.2	4.4	0.4	5.3	3.0									56	4	57	260	36	3	350	350	13.1	0.0	13.1	13.1	-27.5	0.0	-27.4	-27.7					70.8	0.0	71.0	70.6
02/04/2009 00:40:00	5.3	0.4	6.5	4.2	1.0	0.0	1.0	1.0	5.7	0.5	6.8	4.2	4.5	0.4	5.3	3.4									62	4	66	260	40	4	350	350	13.1	0.0	13.1	13.1	-27.3	0.0	-27.2	-27.5					70.9	0.0	71.2	70.8
02/04/2009 00:50:00	5.4	0.3	6.1	4.2	1.0	0.0	1.0	1.0	5.8	0.4	6.8	4.6	4.6	0.3	5.3	3.4									61	4	74	260	41	3	350	350	13.1	0.0	13.1	13.1	-27.3	0.0	-27.2	-27.5					71.0	0.0	71.2	70.8
02/04/2009 01:00:00	5.2	0.4	6.1	3.8	1.0	0.0	1.0	1.0	5.6	0.4	6.5	4.2	4.5	0.4	5.3	3.0									61	4	65	260	42	3	350	350	13.1	0.0	13.1	13.1	-27.4	0.0	-27.2	-27.5					71.0	0.0	71.2	70.8
02/04/2009 01:10:00	5.0	0.4	5.7	3.8	1.0	0.0	1.0	1.0	5.4	0.5	6.5	4.2	4.3	0.4	5.3	3.0									61	3	60	260	42	3	350	350	13.1	0.0	13.1	13.1	-27.4	0.0	-27.2	-27.5					70.9	0.0	71.0	70.8
02/04/2009 01:20:00	5.2	0.3	5.7	3.8	1.0	0.0	1.0	1.0	5.8	0.4	6.8	4.6	4.6	0.4	5.7	3.4									63	3	60	260	43	3	350	350	13.1	0.0	13.1	13.0	-27.4	0.0	-27.2	-27.5					70.9	0.0	71.2	69.6
02/04/2009 01:30:00	4.9	0.4	6.1	3.8	1.0	0.0	1.0	1.0	5.3	0.4	6.5	4.2	4.3	0.4	4.9	3.4									59	4	56	260	41	4	350	350	13.1	0.0	13.1	13.1	-27.3	0.0	-27.2	-27.5					71.0	0.0	71.2	70.8
02/04/2009 01:40:00	4.9	0.4	5.7	3.8	1.0	0.0	1.0	1.0	5.3	0.5	6.5	4.2	4.3	0.4	5.3	3.0									58	4	55	260	42	4	350	350	13.1	0.0	13.1	13.1	-27.3	0.0	-27.2	-27.5					71.0	0.0	71.2	70.8
