SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
05/10/2008 00:00:00	2.0	0.3	2.6	1.1	1.0	0.0	1.0	1.0	1.8	0.3	2.3	0.7	1.6	0.3	2.3	0.7									176	3	177	260	166	1	350	350					3.2	0.0	3.2	3.2								
05/10/2008 00:10:00	1.3	0.3	1.9	0.4	1.0	0.0	1.0	1.0	1.1	0.4	1.9	0.4	0.8	0.4	1.9	0.4									185	8	182	260	166	1	350	350					3.1	0.0	3.2	2.9								
05/10/2008 00:20:00	1.7	0.6	2.6	0.4	1.0	0.0	1.0	1.0	1.7	0.6	3.0	0.4	1.4	0.6	3.0	0.4									192	4	193	260	180	3	350	350					3.1	0.0	3.2	2.9								
05/10/2008 00:30:00	2.1	0.5	3.0	0.7	1.0	0.0	1.0	1.0	2.1	0.5	3.4	1.1	2.0	0.4	3.0	0.4									186	6	188	260	178	3	350	350					2.9	0.0	3.2	2.7								
05/10/2008 00:40:00	2.0	0.6	3.0	0.4	1.0	0.0	1.0	1.0	1.9	0.6	3.4	0.7	1.8	0.5	3.0	0.7									193	7	190	260	186	6	350	350					2.9	0.0	2.9	2.7								
05/10/2008 00:50:00	2.5	0.6	3.8	1.1	1.0	0.0	1.0	1.0	2.3	0.5	3.8	1.1	2.1	0.5	3.8	1.1									184	6	186	260	176	6	350	350					2.9	0.0	3.2	2.9								
05/10/2008 01:00:00	3.1	0.4	4.2	1.9	1.0	0.0	1.0	1.0	2.9	0.5	4.2	1.5	2.8	0.5	3.8	1.1									182	5	187	260	174	4	350	350					2.8	0.0	2.9	2.7								
05/10/2008 01:10:00	2.2	0.7	3.8	0.4	1.0	0.0	1.0	1.0	2.1	0.7	3.8	0.7	2.0	0.6	3.4	0.7									189	9	185	260	183	6	350	350					2.7	0.0	2.9	2.7								
05/10/2008 01:20:00	2.4	0.3	3.0	1.1	1.0	0.0	1.0	1.0	2.2	0.3	2.6	1.1	1.9	0.3	2.6	1.1									178	5	184	260	171	4	350	350					2.5	0.0	2.7	2.5								
05/10/2008 01:30:00	2.4	0.3	3.4	1.5	1.0	0.0	1.0	1.0	2.1	0.3	3.0	1.1	1.9	0.3	2.6	1.1									178	4	179	260	169	0	350	350					2.3	0.0	2.5	2.2								
05/10/2008 01:40:00	3.0	0.5	4.2	1.9	1.0	0.0	1.0	1.0	2.8	0.5	3.8	1.5	2.4	0.5	3.4	1.5									184	4	185	260	177	5	350	350					2.2	0.0	2.2	2.2								
05/10/2008 01:50:00	3.4	0.2	4.2	2.6	1.0	0.0	1.0	1.0	3.1	0.3	3.8	2.3	2.7	0.4	3.4	1.5									179	2	183	260	170	4	350	350					2.2	0.0	2.5	2.2								
05/10/2008 02:00:00	3.4	0.4	4.2	2.3	1.0	0.0	1.0	1.0	3.3	0.4	3.8	2.3	3.0	0.4	3.8	1.9									178	3	183	260	171	3	350	350					2.2	0.0	2.5	2.2								
05/10/2008 02:10:00	3.5	0.5	4.6	1.9	1.0	0.0	1.0	1.0	3.3	0.5	4.2	1.5	3.2	0.4	4.2	1.9									170	5	169	260	162	7	350	350					2.2	0.0	2.5	2.2								
05/10/2008 02:20:00	3.9	0.5	4.9	2.6	1.0	0.0	1.0	1.0	3.7	0.5	4.6	2.3	3.6	0.5	4.6	2.6									167	5	168	260	159	5	350	350					2.2	0.0	2.5	2.2								
