SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
09/14/2008 00:00:00	6.8	0.7	8.4	4.2	6.4	0.7	8.2	3.9	6.2	0.8	8.0	3.0	5.2	1.0	7.6	2.6									92	6	102	260	87	9	83	350					8.9	0.0	8.9	8.9								
09/14/2008 00:10:00	7.2	0.6	9.1	5.3	6.7	0.7	8.4	4.7	6.5	0.8	8.4	3.8	5.4	1.0	8.0	3.0									93	6	97	260	87	9	87	350					8.8	0.0	8.9	8.9								
09/14/2008 00:20:00	7.4	0.7	9.1	4.9	6.9	0.7	8.7	4.4	6.8	0.8	8.8	3.8	5.5	1.1	8.4	2.6									96	6	92	260	90	8	91	350					8.7	0.0	8.9	8.7								
09/14/2008 00:30:00	7.3	0.7	9.1	4.9	6.8	0.7	8.2	4.1	6.7	0.9	8.8	2.3	5.6	1.0	7.6	3.0									98	6	106	260	91	9	86	350					8.7	0.0	8.9	8.7								
09/14/2008 00:40:00	7.0	0.7	8.8	4.9	6.5	0.8	8.4	4.1	6.3	1.0	8.8	3.8	5.3	1.1	8.8	2.6									96	6	113	260	90	9	94	350					8.7	0.0	8.9	8.7								
09/14/2008 00:50:00	7.1	0.8	9.1	4.9	6.6	0.8	8.7	4.4	6.5	0.9	9.1	3.8	5.5	1.1	8.0	3.0									97	6	101	260	91	9	99	350					8.7	0.0	8.9	8.7								
09/14/2008 01:00:00	7.1	0.6	8.4	5.7	6.7	0.7	8.2	4.1	6.5	0.8	8.4	3.0	5.8	1.0	8.4	2.3									97	5	94	260	91	6	94	350					8.7	0.0	8.9	8.7								
09/14/2008 01:10:00	7.4	0.6	8.8	5.7	7.1	0.5	8.7	5.6	6.9	0.6	8.8	4.9	6.1	0.9	8.0	2.6									98	5	110	260	91	6	96	350					8.6	0.0	8.9	8.4								
09/14/2008 01:20:00	7.4	0.6	9.1	4.9	6.8	0.7	8.7	4.7	6.7	0.8	8.8	3.8	5.6	1.0	8.8	3.4									95	6	111	260	88	8	89	350					8.5	0.0	8.7	8.4								
09/14/2008 01:30:00	7.3	0.7	9.1	4.6	6.7	0.7	8.7	5.0	6.4	0.8	8.8	3.8	5.4	0.9	8.0	3.0									90	6	93	260	84	9	74	350					8.4	0.0	8.4	8.4								
09/14/2008 01:40:00	7.4	0.5	8.8	5.7	6.9	0.7	8.4	5.0	6.6	0.8	8.4	3.8	5.5	1.0	7.6	2.6									92	5	90	260	86	8	86	350					8.4	0.0	8.4	8.2								
09/14/2008 01:50:00	7.6	0.6	9.9	5.7	7.1	0.7	9.0	5.0	6.9	0.8	9.1	4.9	5.6	1.0	8.4	3.0									94	4	99	260	88	7	86	350					8.2	0.0	8.4	8.2								
09/14/2008 02:00:00	7.5	0.8	9.5	5.7	6.9	0.8	8.7	5.0	6.8	1.0	9.1	4.6	5.5	1.1	8.4	2.6									94	5	97	260	88	8	83	350					8.1	0.0	8.2	8.2								
09/14/2008 02:10:00	7.7	0.7	9.5	6.1	7.2	1.0	9.6	4.4	7.0	1.0	8.8	3.4	5.7	1.3	8.8	2.3									94	5	86	260	89	9	76	350					8.1	0.0	8.2	8.2								
09/14/2008 02:20:00	7.5	0.8	9.5	4.6	6.8	0.9	8.7	4.7	6.7	1.0	8.8	4.2	5.3	1.2	8.8	2.3									93	6	92	260	88	8	80	350					8.1	0.0	8.2	7.9								
