SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
11/19/2008 00:00:00	6.6	0.3	7.2	6.1	7.3	0.2	7.9	6.7	6.3	0.2	6.8	5.7	6.4	0.2	6.8	6.1									40	1	39	260	33	1	29	350					-14.6	0.1	-14.5	-14.6								
11/19/2008 00:10:00	6.7	0.2	7.2	6.5	7.2	0.2	7.6	6.7	6.2	0.2	6.5	5.7	6.1	0.3	6.8	5.3									42	1	40	260	36	1	33	350					-14.5	0.0	-14.3	-14.6								
11/19/2008 00:20:00	6.9	0.2	7.2	6.5	7.0	0.2	7.6	6.4	6.1	0.2	6.5	5.7	6.1	0.3	6.8	5.3									51	4	45	260	43	4	33	350					-14.1	0.2	-13.5	-14.5								
11/19/2008 00:30:00	6.9	0.2	7.2	6.5	7.0	0.2	7.3	6.4	6.1	0.2	6.5	5.3	6.1	0.3	6.5	5.3									52	2	54	260	44	3	45	350					-13.3	0.1	-13.1	-13.7								
11/19/2008 00:40:00	6.9	0.2	7.2	6.5	7.2	0.2	7.6	6.7	6.3	0.2	6.5	5.7	6.3	0.3	6.8	5.3									49	1	48	260	42	1	38	350					-13.5	0.0	-13.3	-13.7								
11/19/2008 00:50:00	6.8	0.3	7.2	6.1	7.2	0.2	7.6	6.7	6.2	0.2	6.8	5.7	6.5	0.2	6.8	6.1									52	2	48	260	43	2	38	350					-13.6	0.0	-13.5	-13.7								
11/19/2008 01:00:00	5.5	0.4	6.5	4.9	5.9	0.3	6.7	5.3	5.1	0.3	6.1	4.6	5.6	0.3	6.5	4.9									57	2	56	260	47	0	45	350					-13.7	0.0	-13.7	-13.7								
11/19/2008 01:10:00	4.6	0.3	5.3	4.2	5.2	0.2	5.9	4.7	4.4	0.2	4.9	4.2	5.0	0.2	5.7	4.6									61	2	58	260	49	2	44	350					-13.6	0.0	-13.5	-13.7								
11/19/2008 01:20:00	4.4	0.2	4.6	4.2	4.8	0.1	5.0	4.4	4.1	0.2	4.6	3.8	4.6	0.2	4.9	4.2									60	1	59	260	47	0	44	350					-13.6	0.0	-13.3	-13.7								
11/19/2008 01:30:00	4.5	0.2	4.9	4.2	5.0	0.2	5.3	4.7	4.2	0.2	4.6	3.8	4.8	0.2	5.3	4.2									51	4	57	260	44	3	42	350					-13.8	0.0	-13.7	-13.9								
11/19/2008 01:40:00	4.5	0.2	4.9	4.2	4.9	0.2	5.3	4.7	4.1	0.2	4.6	3.8	4.5	0.2	4.9	4.2									46	2	45	260	40	0	37	350					-13.5	0.0	-13.3	-13.7								
11/19/2008 01:50:00	4.8	0.2	5.3	4.6	5.1	0.1	5.3	4.7	4.2	0.2	4.6	3.8	4.4	0.2	4.6	4.2									43	3	36	260	38	2	36	350					-13.3	0.0	-13.1	-13.3								
11/19/2008 02:00:00	4.9	0.2	5.3	4.2	5.2	0.2	5.6	4.7	4.3	0.2	4.6	3.8	4.3	0.2	4.6	3.8									36	2	38	260	29	1	28	350					-13.4	0.1	-13.3	-13.7								
11/19/2008 02:10:00	4.6	0.2	4.9	4.2	4.9	0.2	5.3	4.4	4.0	0.2	4.2	3.8	4.1	0.2	4.6	3.8									29	3	32	260	25	2	21	350					-13.2	0.1	-12.9	-13.5								
