SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	4
Description	RH-5 Humidity %RH
Details	
Serial Number	.adg
Height	1    m
Scale Factor	0.098
Offset	0
Units	%RH

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
12/12/2008 00:00:00	9.9	0.8	12.2	8.0	9.1	0.7	11.9	7.3	9.3	0.7	11.5	7.2	8.8	0.9	10.7	6.5									111	6	100	260	105	5	106	350					-10.6	0.0	-10.4	-10.7					0.0	0.0	0.0	0.0
12/12/2008 00:10:00	10.0	0.9	13.0	8.0	8.9	0.9	11.6	6.7	9.4	0.8	12.2	7.2	8.8	1.0	11.1	6.1									114	6	124	260	107	6	113	350					-10.3	0.0	-10.0	-10.4					0.0	0.0	0.0	0.0
12/12/2008 00:20:00	9.7	0.9	11.8	8.0	8.6	0.9	11.0	6.7	9.2	0.8	11.1	7.2	8.7	0.9	10.7	6.8									114	5	124	260	108	5	110	350					-10.2	0.0	-10.0	-10.4					0.0	0.0	0.0	0.0
12/12/2008 00:30:00	10.1	0.8	12.2	8.0	8.5	0.8	11.0	6.7	9.7	0.8	11.8	7.6	9.2	0.7	11.1	7.2									118	6	122	260	112	5	107	350					-10.0	0.0	-9.8	-10.2					0.0	0.0	0.0	0.0
12/12/2008 00:40:00	10.5	0.9	13.0	8.0	9.0	0.8	11.0	6.7	10.0	0.8	12.6	8.0	9.6	0.8	11.5	7.6									117	6	124	260	111	5	107	350					-9.8	0.0	-9.6	-10.0					0.0	0.0	0.0	0.0
12/12/2008 00:50:00	10.4	1.0	12.6	7.6	8.8	0.9	11.6	6.2	10.0	0.9	12.6	7.6	9.7	1.0	12.2	6.8									118	5	122	260	112	5	109	350					-9.7	0.0	-9.4	-9.8					0.0	0.0	0.0	0.0
12/12/2008 01:00:00	9.9	0.8	12.6	7.2	8.6	0.8	11.0	6.7	9.5	0.8	11.8	6.5	9.0	0.9	11.1	6.5									115	6	121	260	109	6	112	350					-9.5	0.0	-9.4	-9.6					0.0	0.0	0.0	0.0
12/12/2008 01:10:00	10.3	0.8	12.6	8.0	8.6	0.7	10.4	7.0	9.7	0.8	11.8	8.0	9.2	0.9	11.5	5.7									117	5	117	260	111	6	107	350					-9.4	0.0	-9.2	-9.6					0.0	0.0	0.0	0.0
12/12/2008 01:20:00	10.3	1.0	13.0	8.0	8.5	0.8	11.0	6.7	9.9	1.0	13.3	8.0	9.6	1.0	12.6	6.8									121	6	128	260	114	5	118	350					-9.2	0.1	-8.8	-9.4					0.0	0.0	0.0	0.0
12/12/2008 01:30:00	10.1	1.0	13.0	7.6	8.5	1.0	12.2	6.4	9.8	1.0	13.0	6.8	9.4	1.0	12.2	6.1									120	7	126	260	113	7	124	350					-8.8	0.0	-8.6	-8.8					0.0	0.0	0.0	0.0
12/12/2008 01:40:00	10.5	0.9	12.6	7.6	8.6	0.9	12.2	6.4	10.1	0.9	13.0	8.0	9.8	1.0	12.2	6.8									120	6	113	260	113	6	116	350					-8.5	0.0	-8.4	-8.8					0.0	0.0	0.0	0.0
12/12/2008 01:50:00	11.0	0.9	13.0	8.4	8.9	0.8	11.6	6.7	10.5	1.0	13.0	7.6	10.0	1.0	12.6	7.2									119	6	127	260	113	6	108	350					-8.5	0.0	-8.4	-8.6					0.0	0.0	0.0	0.0
12/12/2008 02:00:00	11.2	0.9	13.7	8.8	8.9	0.8	11.6	7.3	10.9	0.9	13.7	8.8	10.3	0.9	12.6	8.0									120	5	132	260	113	5	123	350					-8.2	0.0	-7.9	-8.4					0.0	0.0	0.0	0.0
