SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
09/13/2008 00:00:00	10.5	1.1	13.0	7.6	10.5	1.0	12.4	7.6	9.6	1.1	12.2	6.5	9.2	1.1	12.2	6.5									55	6	50	260	49	6	43	350					7.3	0.0	7.4	7.2								
09/13/2008 00:10:00	10.6	1.0	13.0	8.0	10.6	0.9	12.7	8.4	9.6	1.0	12.2	7.6	9.2	1.0	12.2	6.5									56	6	48	260	49	6	47	350					7.3	0.0	7.4	7.2								
09/13/2008 00:20:00	10.8	1.0	13.0	8.0	10.6	0.9	13.0	8.2	9.8	1.0	12.2	6.8	9.4	1.1	12.2	6.5									58	6	67	260	51	6	58	350					7.3	0.0	7.4	7.4								
09/13/2008 00:30:00	11.1	1.1	14.1	8.0	10.9	1.1	13.6	8.4	10.1	1.1	13.0	7.2	9.6	1.2	12.6	6.5									60	5	64	260	53	7	41	350					7.2	0.0	7.4	7.2								
09/13/2008 00:40:00	11.1	1.0	13.7	8.0	11.0	0.9	13.0	7.9	10.2	1.0	12.6	6.8	9.7	1.0	11.8	6.8									59	5	57	260	52	6	48	350					7.2	0.0	7.4	7.2								
09/13/2008 00:50:00	11.3	1.2	14.5	7.6	11.2	1.1	13.9	8.2	10.4	1.1	13.0	6.8	9.9	1.2	12.6	6.8									60	6	64	260	53	6	49	350					7.2	0.0	7.4	7.2								
09/13/2008 01:00:00	11.0	1.0	13.7	8.0	11.0	1.0	13.3	7.9	10.1	1.1	13.0	6.8	9.8	1.1	12.2	6.1									60	5	56	260	52	5	52	350					7.1	0.0	7.4	7.2								
09/13/2008 01:10:00	10.9	0.8	13.3	8.8	10.7	0.8	13.3	8.7	9.9	0.9	12.6	7.6	9.4	1.0	12.6	6.8									60	5	67	260	52	6	45	350					7.0	0.0	7.2	6.9								
09/13/2008 01:20:00	10.6	1.0	13.0	8.4	10.5	1.0	13.0	7.9	9.6	1.0	12.2	6.8	9.1	1.0	11.8	6.1									58	5	57	260	50	6	52	350					7.0	0.0	7.2	6.9								
09/13/2008 01:30:00	11.3	1.0	14.5	8.4	11.1	1.0	13.9	8.4	10.3	1.1	13.3	7.2	9.8	1.2	13.3	6.5									58	5	61	260	50	6	52	350					7.0	0.0	7.2	6.9								
09/13/2008 01:40:00	11.2	0.9	13.3	8.8	11.0	0.9	13.0	8.4	10.1	1.0	12.6	6.8	9.4	1.1	12.2	6.8									58	5	58	260	50	6	36	350					7.0	0.0	7.2	6.9								
09/13/2008 01:50:00	10.6	1.0	12.6	7.6	10.7	1.0	13.0	8.4	9.7	1.0	12.2	6.8	9.3	1.1	11.8	6.5									60	5	64	260	53	6	43	350					7.0	0.0	7.2	6.9								
09/13/2008 02:00:00	10.6	1.0	13.0	7.6	10.4	1.0	12.7	7.6	9.5	1.1	12.2	6.5	8.9	1.2	11.8	6.1									61	6	63	260	53	7	49	350					7.0	0.0	7.2	7.2								
09/13/2008 02:10:00	10.6	1.0	12.6	8.4	10.6	0.9	13.0	8.4	9.6	1.0	12.2	7.2	9.2	1.1	12.2	6.5									60	6	57	260	53	6	50	350					7.0	0.0	7.2	7.2								
09/13/2008 02:20:00	11.2	0.9	13.0	8.4	11.1	1.0	13.9	8.7	10.2	1.0	12.6	7.6	9.6	1.1	12.2	6.1									59	5	65	260	52	6	52	350					7.0	0.0	7.2	7.2								
