SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
05/23/2008 00:00:00	10.9	0.4	11.8	9.9	10.7	0.4	11.9	9.3	9.9	0.5	11.5	8.4	9.0	0.5	10.3	6.8									29	3	26	260	20	3	21	350					4.2	0.0	4.4	4.2								
05/23/2008 00:10:00	10.4	0.5	12.2	9.1	10.4	0.4	11.3	9.0	9.5	0.5	10.7	7.6	8.8	0.5	9.9	6.8									31	3	30	260	22	2	19	350					4.1	0.0	4.2	4.2								
05/23/2008 00:20:00	10.1	0.6	11.5	8.4	10.1	0.5	11.6	9.0	9.1	0.6	10.7	8.0	8.7	0.5	9.9	7.2									31	3	32	260	22	3	22	350					4.0	0.1	4.2	3.7								
05/23/2008 00:30:00	9.7	0.6	11.8	8.4	9.8	0.4	11.3	8.7	8.7	0.5	10.3	7.6	8.3	0.5	9.9	6.8									32	4	34	260	23	4	18	350					3.8	0.0	4.2	3.7								
05/23/2008 00:40:00	9.9	0.5	11.1	8.4	9.9	0.4	11.0	9.0	9.0	0.5	10.3	7.6	8.5	0.5	9.9	7.2									32	3	27	260	24	3	22	350					3.8	0.0	4.2	3.7								
05/23/2008 00:50:00	10.1	0.6	11.8	8.4	10.1	0.4	11.3	9.0	9.1	0.6	10.7	7.6	8.5	0.5	9.5	7.2									34	3	35	260	25	3	27	350					4.0	0.0	4.2	3.7								
05/23/2008 01:00:00	9.9	0.6	11.8	8.4	10.2	0.4	11.3	9.0	9.1	0.5	10.7	7.6	8.7	0.5	9.9	7.2									31	3	36	260	23	2	19	350					4.1	0.0	4.4	4.2								
05/23/2008 01:10:00	9.7	0.5	11.1	8.4	9.8	0.3	10.7	8.7	8.7	0.4	9.9	7.6	8.3	0.4	9.1	6.5									34	3	30	260	24	3	18	350					4.1	0.0	4.4	4.2								
05/23/2008 01:20:00	9.4	0.5	10.7	8.4	9.8	0.3	10.7	9.0	8.6	0.4	9.9	7.6	8.5	0.4	9.5	7.2									33	3	33	260	23	3	26	350					4.3	0.0	4.4	4.2								
05/23/2008 01:30:00	9.0	0.6	11.1	7.2	9.3	0.4	10.7	8.4	8.1	0.5	9.9	7.2	8.2	0.5	9.1	6.8									34	5	32	260	24	5	32	350					4.3	0.0	4.4	4.2								
05/23/2008 01:40:00	9.4	0.9	12.2	7.2	9.3	0.7	12.2	7.3	8.3	0.9	11.5	6.1	7.9	0.7	10.7	6.5									39	6	45	260	30	6	26	350					4.2	0.0	4.4	4.2								
05/23/2008 01:50:00	10.0	1.0	12.2	7.2	9.5	0.9	12.4	7.6	8.6	1.0	11.8	6.5	7.9	1.0	11.1	5.7									42	6	52	260	34	7	31	350					4.3	0.0	4.7	4.4								
05/23/2008 02:00:00	10.6	1.0	12.6	7.6	10.1	1.0	12.7	7.6	9.3	1.1	12.6	6.1	8.3	1.1	10.7	5.7									45	6	42	260	38	7	45	350					4.7	0.2	5.4	4.4								
05/23/2008 02:10:00	11.7	0.8	13.7	8.8	11.5	0.7	13.3	9.0	10.7	0.8	13.0	8.0	9.9	1.0	12.6	6.8									46	5	47	260	39	5	38	350					6.4	0.4	6.9	5.4								
05/23/2008 02:20:00	12.0	1.0	14.5	9.5	11.7	0.8	13.6	9.6	11.0	0.9	13.3	8.8	10.2	0.9	12.2	7.6									47	5	54	260	40	5	40	350					6.8	0.0	6.9	6.9								
