SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
04/09/2008 00:00:00	0.4	0.0	0.4	0.4	5.6	0.1	5.9	5.3	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									337	0	260	260	336	1	339	350					-15.8	0.0	-15.6	-16.0								
04/09/2008 00:10:00	0.4	0.0	0.4	0.4	5.7	0.1	6.2	5.6	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									334	2	260	260	332	2	330	350					-16.1	0.2	-15.8	-16.4								
04/09/2008 00:20:00	0.4	0.0	0.4	0.4	5.5	0.2	5.9	5.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									329	1	260	260	324	1	330	350					-16.6	0.0	-16.4	-16.8								
04/09/2008 00:30:00	0.4	0.0	0.4	0.4	5.6	0.2	6.2	5.3	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									328	1	260	260	323	1	328	350					-16.8	0.1	-16.6	-16.9								
04/09/2008 00:40:00	0.4	0.0	0.4	0.4	5.9	0.2	6.2	5.6	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									328	1	260	260	327	0	329	350					-16.8	0.0	-16.6	-16.9								
04/09/2008 00:50:00	0.4	0.0	0.4	0.4	6.1	0.3	6.7	5.6	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									329	2	260	260	327	1	330	350					-16.8	0.0	-16.6	-16.9								
04/09/2008 01:00:00	0.4	0.0	0.4	0.4	6.5	0.2	7.0	6.2	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									329	1	260	260	326	1	330	350					-16.4	0.0	-16.2	-16.6								
04/09/2008 01:10:00	0.4	0.0	0.4	0.4	6.7	0.2	7.0	6.4	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									333	2	260	260	331	3	330	350					-16.3	0.0	-16.0	-16.6								
04/09/2008 01:20:00	0.4	0.0	0.4	0.4	6.1	0.3	6.7	5.6	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									335	0	260	260	334	0	336	350					-16.1	0.0	-16.0	-16.2								
04/09/2008 01:30:00	0.4	0.0	0.4	0.4	5.6	0.1	6.2	5.3	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									337	1	260	260	336	1	338	350					-16.0	0.1	-15.8	-16.4								
04/09/2008 01:40:00	0.4	0.0	0.4	0.4	5.3	0.2	5.9	5.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									334	2	260	260	334	1	340	350					-16.3	0.0	-16.2	-16.6								
04/09/2008 01:50:00	0.4	0.0	0.4	0.4	5.3	0.2	5.9	4.7	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									332	1	260	260	333	2	339	350					-16.6	0.1	-16.4	-16.9								
04/09/2008 02:00:00	0.4	0.0	0.4	0.4	5.3	0.3	5.9	4.4	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									334	1	260	260	335	2	339	350					-16.9	0.0	-16.6	-16.9								
04/09/2008 02:10:00	0.4	0.0	0.4	0.4	5.2	0.4	5.9	4.4	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									337	1	260	260	336	2	341	350					-16.9	0.0	-16.8	-16.9								
