SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
11/24/2007 00:00:00	0.4	0.0	0.4	0.4	4.6	0.5	5.9	3.9	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									342	0	260	260	260	9	252	350					-4.4	0.0	-4.5	-4.5								
11/24/2007 00:10:00	0.4	0.0	0.4	0.4	4.8	0.5	5.9	3.6	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									342	0	260	260	250	4	252	350					-4.5	0.0	-4.5	-4.7								
11/24/2007 00:20:00	0.4	0.0	0.4	0.4	4.8	0.4	5.6	3.9	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									342	0	260	260	250	9	255	350					-4.5	0.0	-4.5	-4.7								
11/24/2007 00:30:00	0.4	0.0	0.4	0.4	4.5	0.4	5.6	3.3	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									342	0	260	260	241	5	239	350					-4.6	0.0	-4.5	-4.7								
11/24/2007 00:40:00	0.4	0.0	0.4	0.4	3.9	0.4	5.0	3.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									342	0	260	260	236	6	234	350					-4.7	0.0	-4.5	-4.7								
11/24/2007 00:50:00	0.4	0.0	0.4	0.4	3.7	0.3	4.7	3.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									342	0	260	260	226	5	214	350					-4.7	0.0	-4.5	-4.7								
11/24/2007 01:00:00	0.4	0.0	0.4	0.4	3.9	0.4	4.7	3.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									342	0	260	260	216	4	217	350					-4.8	0.0	-4.7	-4.7								
11/24/2007 01:10:00	0.4	0.0	0.4	0.4	3.4	0.3	4.1	2.7	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									342	0	260	260	209	6	200	350					-4.8	0.0	-4.7	-4.9								
11/24/2007 01:20:00	0.4	0.0	0.4	0.4	3.2	0.2	3.9	2.7	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									342	0	260	260	204	5	207	350					-4.9	0.0	-4.7	-4.9								
11/24/2007 01:30:00	0.4	0.0	0.4	0.4	3.1	0.3	3.9	2.1	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									342	0	260	260	189	4	191	350					-4.9	0.0	-4.7	-4.9								
11/24/2007 01:40:00	0.4	0.0	0.4	0.4	2.7	0.3	3.6	2.1	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									342	0	260	260	187	2	181	350					-5.0	0.0	-4.7	-4.9								
11/24/2007 01:50:00	0.4	0.0	0.4	0.4	3.2	0.4	4.1	2.4	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									342	0	260	260	183	4	179	350					-5.0	0.0	-4.9	-5.1								
11/24/2007 02:00:00	0.4	0.0	0.4	0.4	2.9	0.2	3.6	2.4	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									342	0	260	260	172	8	161	350					-5.0	0.0	-4.9	-5.1								
11/24/2007 02:10:00	0.4	0.0	0.4	0.4	3.1	0.2	3.6	2.4	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									342	0	260	260	156	5	150	350					-4.9	0.0	-4.7	-4.9								
