SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
10/07/2008 00:00:00	7.5	0.5	9.1	6.1	7.4	0.5	9.0	6.2	7.1	0.5	9.1	5.7	6.8	0.5	8.4	5.7									317	3	312	260	316	3	324	350					-2.1	0.0	-2.0	-2.2								
10/07/2008 00:10:00	7.4	0.5	8.8	6.1	7.3	0.5	8.4	6.2	7.0	0.5	8.0	5.7	6.7	0.5	8.0	5.3									317	3	314	260	316	4	316	350					-2.1	0.0	-2.0	-2.2								
10/07/2008 00:20:00	7.4	0.5	9.1	6.1	7.4	0.4	8.4	6.4	7.0	0.5	8.4	5.7	6.8	0.5	8.4	5.3									318	3	311	260	317	4	315	350					-2.2	0.0	-2.0	-2.2								
10/07/2008 00:30:00	7.6	0.5	8.8	6.5	7.6	0.4	8.7	6.2	7.2	0.5	8.8	6.1	7.0	0.5	8.0	5.7									320	4	315	260	319	4	327	350					-2.4	0.0	-2.2	-2.4								
10/07/2008 00:40:00	7.9	0.7	9.5	5.7	7.7	0.6	9.3	6.4	7.4	0.6	8.8	5.7	7.1	0.7	9.1	5.3									322	4	320	260	321	3	326	350					-2.4	0.0	-2.2	-2.4								
10/07/2008 00:50:00	8.4	0.6	10.7	6.5	8.2	0.4	9.6	7.0	7.9	0.5	9.5	6.5	7.5	0.5	8.8	6.1									325	3	327	260	323	3	322	350					-2.5	0.0	-2.4	-2.7								
10/07/2008 01:00:00	8.5	0.4	9.5	7.6	8.4	0.3	9.0	7.6	8.0	0.4	8.8	6.8	7.7	0.5	8.8	6.1									327	2	325	260	325	3	328	350					-2.7	0.0	-2.4	-2.7								
10/07/2008 01:10:00	8.4	0.4	9.5	7.2	8.3	0.4	9.3	7.3	7.9	0.4	8.8	6.5	7.4	0.5	8.8	5.3									328	2	323	260	327	3	330	350					-2.8	0.0	-2.7	-2.7								
10/07/2008 01:20:00	8.4	0.5	9.5	7.2	8.1	0.4	9.3	7.0	7.7	0.5	8.8	6.1	7.0	0.5	8.8	5.3									329	2	327	260	327	3	331	350					-2.8	0.0	-2.7	-2.9								
10/07/2008 01:30:00	9.2	0.4	9.9	8.0	9.1	0.5	10.2	7.6	8.7	0.5	9.5	6.8	8.0	0.7	9.1	6.1									332	1	332	260	329	2	331	350					-2.8	0.0	-2.7	-2.9								
10/07/2008 01:40:00	9.6	0.3	10.3	9.1	9.7	0.3	10.4	8.7	9.1	0.3	9.9	8.4	8.6	0.4	9.5	7.2									335	2	333	260	332	1	335	350					-2.8	0.0	-2.7	-2.9								
10/07/2008 01:50:00	9.1	0.2	9.5	8.4	9.4	0.3	10.2	8.4	8.8	0.3	9.5	8.0	8.5	0.3	9.1	7.6									337	1	335	260	334	1	337	350					-3.0	0.0	-2.7	-3.1								
10/07/2008 02:00:00	9.0	0.3	9.5	8.0	9.1	0.4	9.9	8.2	8.5	0.4	9.1	7.2	8.1	0.4	9.1	6.8									336	2	334	260	334	2	337	350					-3.0	0.0	-2.9	-3.1								
10/07/2008 02:10:00	9.1	0.3	9.5	8.0	9.0	0.3	9.9	8.2	8.5	0.3	9.1	7.6	8.0	0.4	9.1	6.5									336	2	331	260	334	2	337	350					-2.9	0.0	-2.7	-3.1								
