SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
06/08/2008 00:00:00	6.1	0.9	8.4	3.8	7.4	0.9	9.3	4.7	6.0	1.0	8.0	3.0	5.3	0.8	8.0	3.0									204	6	206	260	196	8	192	350					2.6	0.0	2.7	2.5								
06/08/2008 00:10:00	6.3	0.9	9.1	4.6	7.7	0.7	9.0	5.0	6.2	0.8	9.1	3.4	5.4	0.7	7.2	3.8									200	7	216	260	192	8	185	350					2.6	0.0	2.7	2.7								
06/08/2008 00:20:00	6.1	0.8	8.8	4.2	7.8	0.7	9.6	5.9	6.2	0.8	8.8	4.2	5.6	0.8	8.4	3.8									197	6	183	260	191	6	199	350					2.6	0.0	2.7	2.7								
06/08/2008 00:30:00	6.1	0.9	8.4	3.8	7.5	0.6	8.7	5.6	6.2	0.8	8.0	4.2	5.5	0.9	7.6	3.8									195	6	187	260	188	7	191	350					2.6	0.0	2.9	2.7								
06/08/2008 00:40:00	6.2	1.0	8.4	4.2	7.7	0.9	9.6	5.3	6.3	1.0	8.8	3.4	5.5	0.9	7.6	3.0									195	6	196	260	189	6	192	350					2.6	0.0	2.9	2.7								
06/08/2008 00:50:00	6.2	0.8	8.4	3.8	7.9	0.7	9.9	6.2	6.4	0.7	9.1	4.2	5.5	0.8	7.6	3.0									197	6	197	260	190	6	198	350					2.6	0.0	2.9	2.7								
06/08/2008 01:00:00	6.0	1.0	8.8	3.8	7.6	0.9	9.9	5.3	6.2	1.0	9.1	3.0	5.6	0.9	8.4	3.8									196	6	197	260	189	6	189	350					2.7	0.0	2.9	2.7								
06/08/2008 01:10:00	6.6	1.1	9.9	4.2	8.1	0.9	10.4	5.6	6.7	1.0	9.9	4.2	6.0	1.0	9.1	3.8									194	6	189	260	186	7	180	350					2.7	0.0	2.9	2.7								
06/08/2008 01:20:00	6.4	0.8	9.1	4.6	7.9	0.8	9.9	5.6	6.6	0.9	9.1	4.6	5.7	0.7	7.6	3.4									195	7	193	260	188	7	195	350					2.7	0.0	2.9	2.7								
06/08/2008 01:30:00	6.3	1.0	9.1	4.2	8.1	0.9	10.2	5.3	6.6	1.0	9.1	3.8	5.7	0.9	8.8	3.8									196	5	190	260	189	7	188	350					2.7	0.0	2.9	2.7								
06/08/2008 01:40:00	6.6	1.0	8.8	4.2	8.3	0.8	9.9	5.9	6.8	1.0	9.1	4.2	5.8	0.8	8.0	3.8									196	5	192	260	189	6	182	350					2.7	0.0	2.9	2.7								
06/08/2008 01:50:00	6.3	0.9	8.8	4.6	7.8	0.8	9.6	5.6	6.4	0.8	9.1	4.2	5.6	0.7	7.6	3.8									199	5	197	260	193	6	188	350					2.8	0.0	2.9	2.7								
06/08/2008 02:00:00	5.9	1.0	8.8	3.4	7.4	0.9	9.9	5.3	6.1	1.0	9.1	3.0	5.4	0.8	7.2	3.0									201	6	201	260	195	8	192	350					2.8	0.0	2.9	2.7								
06/08/2008 02:10:00	6.2	1.3	9.5	3.8	7.2	1.1	9.9	4.7	6.1	1.2	9.5	3.4	5.5	1.0	8.8	3.4									205	7	211	260	198	8	201	350					2.7	0.0	2.9	2.7								
06/08/2008 02:20:00	6.8	1.5	9.5	3.4	7.3	1.2	9.6	4.4	6.5	1.5	9.5	3.0	6.1	1.3	8.8	2.6									214	9	224	260	207	10	216	350					2.6	0.0	2.9	2.5								
