SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
08/23/2008 00:00:00	4.9	0.2	5.3	4.6	5.3	0.1	5.6	5.0	4.7	0.2	4.9	4.2	4.6	0.3	5.3	3.8									32	2	31	260	24	0	20	350					11.8	0.0	12.1	11.6								
08/23/2008 00:10:00	4.6	0.2	4.9	4.2	5.1	0.2	5.6	4.4	4.4	0.2	4.9	3.8	4.3	0.2	4.9	3.8									27	2	27	260	20	2	19	350					11.9	0.0	12.1	11.8								
08/23/2008 00:20:00	4.7	0.2	5.3	4.2	5.1	0.2	5.6	4.7	4.5	0.2	4.9	3.8	4.3	0.2	4.9	3.8									30	3	26	260	19	2	13	350					11.9	0.0	12.1	11.8								
08/23/2008 00:30:00	4.8	0.2	5.3	4.6	5.1	0.2	5.6	4.7	4.5	0.2	4.9	4.2	4.0	0.2	4.6	3.4									39	1	38	260	28	2	25	350					12.0	0.0	12.1	11.8								
08/23/2008 00:40:00	4.6	0.2	4.9	4.2	5.2	0.2	5.6	4.7	4.6	0.2	4.9	4.2	4.4	0.2	4.9	4.2									40	1	39	260	29	0	25	350					11.8	0.0	12.1	11.6								
08/23/2008 00:50:00	4.6	0.2	4.9	4.2	5.0	0.2	5.3	4.7	4.4	0.2	4.9	4.2	4.3	0.2	4.6	3.8									45	1	42	260	31	2	26	350					11.5	0.0	11.8	11.3								
08/23/2008 01:00:00	4.3	0.2	4.6	3.8	4.9	0.1	5.3	4.7	4.3	0.2	4.6	3.8	4.0	0.2	4.6	3.8									45	0	43	260	33	0	30	350					12.0	0.0	12.1	11.6								
08/23/2008 01:10:00	4.1	0.2	4.6	3.8	4.7	0.1	5.0	4.4	4.1	0.2	4.6	3.8	3.9	0.2	4.6	3.4									45	1	44	260	33	0	30	350					12.0	0.0	12.1	11.8								
08/23/2008 01:20:00	3.9	0.2	4.6	3.4	4.4	0.2	4.7	3.9	3.7	0.2	4.2	3.4	3.8	0.2	4.2	3.4									32	5	29	260	26	3	30	350					11.8	0.0	11.8	11.6								
08/23/2008 01:30:00	3.3	0.2	3.8	3.0	4.0	0.2	4.4	3.6	3.3	0.2	3.8	3.0	3.4	0.2	3.8	2.6									23	2	24	260	22	1	20	350					11.7	0.0	11.8	11.6								
08/23/2008 01:40:00	3.5	0.3	4.2	3.0	4.4	0.5	5.3	3.6	3.7	0.5	4.9	3.0	4.4	0.4	5.3	3.4									23	1	22	260	18	1	13	350					11.6	0.1	11.8	11.3								
08/23/2008 01:50:00	4.3	0.3	4.9	3.4	5.4	0.3	5.9	4.7	4.8	0.3	5.3	4.2	5.2	0.2	5.7	4.9									19	3	16	260	14	2	11	350					11.0	0.1	11.3	10.8								
08/23/2008 02:00:00	4.7	0.2	5.3	4.2	5.6	0.2	5.9	5.3	5.1	0.2	5.7	4.6	5.0	0.2	5.3	4.6									16	1	15	260	9	1	7	350					10.7	0.0	10.8	10.5								
08/23/2008 02:10:00	5.0	0.2	5.3	4.6	5.9	0.2	6.4	5.6	5.4	0.2	5.7	4.9	5.1	0.3	5.7	4.6									18	1	15	260	11	0	8	350					10.2	0.0	10.5	10.0								
08/23/2008 02:20:00	4.8	0.2	5.3	4.6	5.7	0.2	6.2	5.3	5.1	0.3	5.7	4.6	5.3	0.2	5.7	4.6									21	1	17	260	13	1	8	350					10.0	0.0	10.2	10.0								
