SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-023

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	4
Description	Custom
Details	
Serial Number	SN:
Height	m
Scale Factor	0.021
Offset	0
Units	volts

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	4
Description	RH-5 Humidity %RH
Details	
Serial Number	.adg
Height	1    m
Scale Factor	0.098
Offset	0
Units	%RH

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
02/07/2009 00:00:00	5.8	0.5	6.8	4.2	7.0	0.5	8.2	5.6	5.8	0.4	6.8	4.2	5.4	0.5	6.5	4.2									18	4	14	260	12	3	5	350	13.4	0.0	13.4	13.3	-9.1	0.0	-9.0	-9.2					91.7	0.1	92.0	91.5
02/07/2009 00:10:00	4.8	0.4	5.7	3.4	6.1	0.3	6.7	5.3	4.8	0.4	6.1	3.8	4.4	0.3	5.3	3.4									29	3	25	260	21	3	11	350	13.4	0.0	13.4	13.4	-9.2	0.0	-9.0	-9.4					91.6	0.0	92.0	91.3
02/07/2009 00:20:00	4.6	0.5	5.7	3.4	5.9	0.6	7.0	4.7	4.7	0.5	5.7	3.4	4.1	0.6	5.3	3.0									25	6	18	260	19	6	8	350	13.4	0.0	13.4	13.3	-9.3	0.0	-9.2	-9.6					91.5	0.2	95.8	91.0
02/07/2009 00:30:00	5.8	0.3	6.5	4.9	7.0	0.3	7.6	6.2	5.7	0.3	6.5	4.9	5.3	0.5	6.1	4.6									18	2	19	260	10	2	6	350	13.4	0.0	13.4	13.4	-9.2	0.0	-9.0	-9.2					91.6	0.0	91.8	91.3
02/07/2009 00:40:00	6.7	0.5	7.6	5.7	8.3	0.5	9.3	7.0	7.0	0.5	8.0	5.7	6.6	0.5	7.2	5.3									15	2	12	260	8	1	3	350	13.4	0.0	13.4	13.4	-9.2	0.0	-9.0	-9.2					91.6	0.0	91.8	91.3
02/07/2009 00:50:00	6.7	0.3	7.2	5.7	8.2	0.4	8.7	7.3	6.9	0.4	7.6	6.1	6.6	0.4	7.2	5.3									12	2	11	260	6	2	4	350	13.4	0.0	13.4	13.4	-9.3	0.0	-9.2	-9.4					91.5	0.0	91.5	91.3
02/07/2009 01:00:00	6.7	0.3	7.6	5.7	8.0	0.4	9.0	6.7	6.8	0.5	8.0	5.7	6.2	0.4	7.2	5.3									13	2	11	260	8	3	4	350	13.4	0.0	13.4	13.3	-9.2	0.0	-9.0	-9.2					91.6	0.0	91.8	91.3
02/07/2009 01:10:00	6.6	0.5	7.6	4.9	7.8	0.6	9.3	6.4	6.6	0.5	7.6	5.3	6.0	0.6	7.6	4.6									9	3	8	260	4	4	358	350	13.4	0.0	13.4	13.3	-9.0	0.0	-8.8	-9.2					91.7	0.1	92.0	91.5
02/07/2009 01:20:00	6.3	0.6	7.6	4.6	7.6	0.6	9.3	6.2	6.4	0.5	7.6	5.3	5.7	0.6	7.2	4.6									15	5	11	260	10	5	1	350	13.4	0.0	13.4	13.4	-8.7	0.0	-8.6	-9.0					92.0	0.0	92.3	91.5
02/07/2009 01:30:00	6.4	0.5	7.6	4.9	7.8	0.5	9.0	6.4	6.5	0.5	7.6	5.3	6.1	0.5	7.6	4.6									17	5	12	260	12	4	10	350	13.4	0.0	13.4	13.4	-8.9	0.0	-8.8	-9.0					91.8	0.0	92.0	91.5
02/07/2009 01:40:00	6.7	0.4	7.2	5.3	7.9	0.4	9.0	6.7	6.7	0.4	7.6	5.3	6.3	0.4	7.2	5.3									17	3	9	260	11	3	9	350	13.3	0.0	13.4	13.4	-9.0	0.0	-8.8	-9.2					91.8	0.1	92.0	91.5
