SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-023

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	4
Description	Custom
Details	
Serial Number	SN:
Height	m
Scale Factor	0.021
Offset	0
Units	volts

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	4
Description	RH-5 Humidity %RH
Details	
Serial Number	.adg
Height	1    m
Scale Factor	0.098
Offset	0
Units	%RH

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
02/06/2009 00:00:00	4.5	0.4	5.7	3.4	4.5	0.4	5.9	3.6	3.7	0.5	5.3	2.3	3.0	0.5	4.6	1.9									141	8	149	260	111	7	126	350	13.1	0.0	13.1	13.1	-7.9	0.1	-7.7	-8.2					92.8	0.0	93.0	92.3
02/06/2009 00:10:00	4.6	0.3	5.7	3.8	4.5	0.3	5.3	3.6	3.7	0.4	4.9	2.6	3.2	0.4	4.2	2.3									139	7	149	260	107	6	110	350	13.1	0.0	13.1	13.1	-8.3	0.0	-7.9	-8.4					92.6	0.2	93.0	92.3
02/06/2009 00:20:00	4.8	0.5	6.1	3.4	4.7	0.4	5.6	3.6	3.8	0.6	4.9	2.3	3.3	0.5	4.9	2.3									145	8	151	260	111	7	112	350	13.1	0.0	13.1	13.1	-8.3	0.0	-8.2	-8.4					92.5	0.1	92.8	92.0
02/06/2009 00:30:00	4.2	0.5	5.7	2.6	4.2	0.6	5.9	3.0	3.3	0.6	4.6	2.3	2.8	0.6	4.2	1.5									143	8	147	260	110	8	117	350	13.1	0.0	13.1	13.1	-8.3	0.0	-7.9	-8.4					92.5	0.1	92.8	92.0
02/06/2009 00:40:00	4.7	0.4	5.3	3.4	4.7	0.3	5.6	3.6	3.8	0.4	4.9	2.3	3.4	0.4	4.2	2.3									147	6	163	260	113	6	121	350	13.1	0.0	13.1	13.0	-7.9	0.1	-7.7	-8.2					92.9	0.0	93.3	92.5
02/06/2009 00:50:00	4.7	0.4	5.7	3.4	4.7	0.4	5.6	3.6	3.6	0.5	4.9	2.3	3.3	0.4	4.2	1.9									149	6	153	260	114	6	109	350	13.1	0.0	13.1	13.0	-8.0	0.0	-7.7	-8.2					92.8	0.0	93.3	92.5
02/06/2009 01:00:00	4.6	0.4	5.7	3.4	4.7	0.4	5.6	3.6	3.9	0.6	4.9	2.3	3.4	0.5	4.9	2.3									155	5	158	260	119	5	120	350	13.1	0.0	13.1	13.1	-7.5	0.1	-7.3	-7.9					93.3	0.1	93.5	92.5
02/06/2009 01:10:00	4.6	0.3	5.3	3.4	4.7	0.3	5.3	3.9	3.6	0.3	4.2	2.6	3.2	0.3	3.8	1.9									160	5	169	260	123	4	126	350	13.1	0.0	13.1	13.0	-7.2	0.1	-6.9	-7.5					93.6	0.3	98.5	93.3
02/06/2009 01:20:00	4.8	0.5	6.1	3.8	5.0	0.4	6.2	3.9	3.8	0.5	4.9	2.6	3.4	0.4	4.6	2.3									169	6	173	260	131	5	132	350	13.1	0.0	13.1	13.1	-6.9	0.1	-6.7	-7.1					94.0	0.1	94.3	93.3
02/06/2009 01:30:00	5.5	0.6	7.2	3.8	5.8	0.6	7.3	4.4	4.6	0.8	6.5	3.0	4.2	0.7	5.7	2.6									180	6	187	260	142	6	150	350	13.1	0.0	13.1	13.1	-6.3	0.2	-5.8	-6.7					94.5	0.3	97.1	94.0
02/06/2009 01:40:00	6.0	0.5	7.2	3.8	6.4	0.4	7.6	5.0	5.4	0.5	6.5	3.4	5.1	0.6	6.5	3.0									182	4	184	260	147	3	154	350	13.1	0.0	13.1	13.0	-5.6	0.0	-5.6	-5.8					95.3	0.1	95.6	94.5
