SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-023

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	4
Description	Custom
Details	
Serial Number	SN:
Height	m
Scale Factor	0.021
Offset	0
Units	volts

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	4
Description	RH-5 Humidity %RH
Details	
Serial Number	.adg
Height	1    m
Scale Factor	0.098
Offset	0
Units	%RH

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
01/11/2009 00:00:00	14.0	0.8	15.6	11.1	1.0	0.0	1.0	1.0	13.0	0.8	14.9	10.7	12.1	0.8	14.5	9.9									62	3	61	260	57	4	350	350	13.0	0.0	13.1	13.0	-22.8	0.0	-22.5	-22.9					51.1	0.1	51.4	50.9
01/11/2009 00:10:00	14.3	0.8	16.1	10.7	1.0	0.0	1.0	1.0	13.0	0.9	15.6	9.5	12.1	1.0	14.9	8.8									61	3	63	260	55	4	350	350	13.0	0.0	13.1	13.0	-22.9	0.0	-22.5	-22.9					51.1	0.1	51.4	50.9
01/11/2009 00:20:00	14.6	0.9	16.8	11.5	1.0	0.0	1.0	1.0	13.3	1.0	16.1	10.3	12.3	1.1	15.3	9.1									61	4	59	260	55	5	350	350	13.0	0.0	13.1	13.0	-22.7	0.0	-22.5	-22.9					50.9	0.0	51.1	50.7
01/11/2009 00:30:00	14.1	1.1	16.1	11.1	1.0	0.0	1.0	1.0	12.9	1.2	16.8	9.5	12.3	1.2	16.1	8.0									60	4	63	260	54	5	350	350	13.0	0.0	13.1	13.0	-22.7	0.0	-22.5	-22.9					50.9	0.0	51.1	50.7
01/11/2009 00:40:00	14.2	1.0	16.4	11.5	1.0	0.0	1.0	1.0	13.0	0.9	15.3	10.7	12.2	1.0	15.3	9.1									59	4	60	260	53	5	350	350	13.0	0.0	13.1	13.0	-22.7	0.0	-22.5	-22.9					50.9	0.0	51.1	50.7
01/11/2009 00:50:00	12.9	1.2	15.6	9.5	1.0	0.0	1.0	1.0	11.9	1.3	14.9	9.1	11.2	1.3	14.9	8.0									56	5	57	260	50	6	350	350	13.0	0.0	13.0	13.0	-22.8	0.0	-22.5	-22.9					51.2	0.1	51.6	51.0
01/11/2009 01:00:00	12.7	0.8	14.9	10.3	1.0	0.0	1.0	1.0	11.7	1.0	14.1	9.1	11.1	1.0	14.1	9.1									55	5	54	260	50	5	350	350	13.0	0.0	13.0	13.0	-22.7	0.1	-22.5	-22.9					51.3	0.0	51.6	51.1
01/11/2009 01:10:00	13.1	0.8	15.3	10.7	1.0	0.0	1.0	1.0	12.3	1.0	14.5	9.5	11.6	1.0	13.7	9.5									57	4	60	260	51	5	350	350	13.0	0.0	13.0	13.0	-22.7	0.0	-22.5	-22.9					51.2	0.0	51.4	51.0
01/11/2009 01:20:00	13.5	0.8	15.3	10.7	1.0	0.0	1.0	1.0	12.6	0.9	15.3	10.3	11.9	1.0	15.3	9.5									58	3	56	260	52	4	350	350	13.0	0.0	13.0	13.0	-22.7	0.0	-22.5	-22.9					51.2	0.1	51.4	51.0
01/11/2009 01:30:00	14.7	1.0	16.4	11.5	1.0	0.0	1.0	1.0	13.5	1.0	16.1	10.3	12.6	1.0	15.3	9.5									61	3	56	260	55	4	350	350	13.0	0.0	13.0	13.0	-22.7	0.0	-22.5	-22.9					51.0	0.1	51.3	50.9
01/11/2009 01:40:00	13.3	1.0	16.1	10.7	1.0	0.0	1.0	1.0	12.3	1.0	14.9	9.5	11.6	1.1	14.5	9.1									58	4	60	260	53	6	350	350	13.0	0.0	13.0	13.0	-22.6	0.0	-22.5	-22.7					51.0	0.1	51.3	50.7
