SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
08/03/2008 00:00:00	8.0	0.5	9.1	7.2	8.1	0.4	9.3	7.3	7.1	0.5	8.4	6.1	7.0	0.5	8.4	5.7									26	3	25	260	18	2	12	350					4.7	0.0	4.9	4.7								
08/03/2008 00:10:00	8.0	0.4	9.1	6.8	8.1	0.4	9.0	7.0	7.1	0.4	8.0	6.1	7.0	0.5	8.0	5.3									29	3	30	260	21	3	16	350					4.7	0.0	4.9	4.7								
08/03/2008 00:20:00	8.4	0.4	9.1	7.6	8.6	0.4	9.3	7.3	7.4	0.4	8.4	6.1	7.3	0.4	8.0	6.1									33	2	33	260	23	3	22	350					4.8	0.0	5.1	4.9								
08/03/2008 00:30:00	7.8	0.3	8.8	6.8	7.9	0.3	8.7	7.3	6.8	0.3	7.6	6.1	6.7	0.3	7.6	6.1									37	3	39	260	27	3	29	350					4.7	0.0	4.9	4.4								
08/03/2008 00:40:00	8.2	0.3	8.8	7.2	8.3	0.3	9.0	7.6	7.2	0.4	8.0	6.5	7.0	0.4	8.0	6.1									42	5	35	260	33	4	35	350					4.5	0.1	4.9	4.4								
08/03/2008 00:50:00	7.7	0.5	8.4	6.5	8.1	0.4	9.0	7.3	7.0	0.4	7.6	6.1	7.2	0.3	8.0	6.1									43	3	41	260	34	3	29	350					5.0	0.0	5.4	4.9								
08/03/2008 01:00:00	7.5	0.3	8.0	6.5	8.0	0.3	8.4	7.0	6.8	0.3	7.6	6.1	7.2	0.3	8.0	6.5									40	3	38	260	32	3	26	350					5.3	0.0	5.6	5.1								
08/03/2008 01:10:00	7.2	0.4	8.4	6.5	7.6	0.3	8.2	7.3	6.5	0.3	7.2	5.7	6.9	0.3	7.6	6.1									40	4	38	260	31	3	32	350					5.3	0.0	5.4	5.1								
08/03/2008 01:20:00	6.6	0.3	7.2	6.1	6.9	0.3	7.6	6.2	5.8	0.3	6.5	5.3	6.0	0.4	6.8	5.3									38	2	37	260	28	1	24	350					4.7	0.2	5.1	4.4								
08/03/2008 01:30:00	6.8	0.3	8.0	5.7	7.1	0.3	7.6	6.2	6.0	0.3	6.5	5.3	6.1	0.3	6.8	5.3									40	2	39	260	30	2	28	350					4.2	0.0	4.4	4.2								
08/03/2008 01:40:00	6.8	0.3	7.6	6.1	6.9	0.4	7.9	6.2	5.9	0.4	6.8	5.3	6.0	0.4	6.8	5.3									44	5	41	260	34	5	26	350					4.3	0.0	4.7	4.2								
08/03/2008 01:50:00	6.4	0.3	7.2	5.7	6.4	0.3	7.0	5.9	5.5	0.3	6.1	4.6	5.5	0.3	6.1	4.9									45	3	48	260	36	3	41	350					4.5	0.0	4.7	4.4								
08/03/2008 02:00:00	6.2	0.3	6.8	5.3	6.3	0.2	6.7	5.9	5.3	0.2	6.1	4.9	5.2	0.3	5.7	4.6									44	3	43	260	34	3	29	350					4.0	0.3	4.7	3.7								
08/03/2008 02:10:00	7.0	0.2	7.2	6.1	7.1	0.3	7.6	6.2	6.1	0.3	6.8	5.3	6.0	0.4	6.8	5.3									55	2	55	260	44	2	42	350					4.0	0.2	4.7	3.7								
08/03/2008 02:20:00	7.2	0.2	7.6	6.8	7.5	0.2	7.9	7.0	6.5	0.2	6.8	6.1	6.6	0.2	7.2	6.1									53	3	55	260	43	2	40	350					5.1	0.2	5.4	4.7								
