SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
11/25/2008 00:00:00	4.1	0.3	4.6	3.0	2.3	0.2	2.7	1.9	4.1	0.4	4.9	3.4	3.7	0.4	4.6	2.6									323	3	325	260	323	2	330	350					-18.7	0.0	-18.4	-18.8								
11/25/2008 00:10:00	4.1	0.2	4.6	3.4	2.5	0.1	2.7	2.1	4.2	0.2	4.9	3.4	4.0	0.3	4.6	3.4									320	3	318	260	322	1	325	350					-18.7	0.1	-18.4	-19.0								
11/25/2008 00:20:00	3.9	0.2	4.6	3.4	2.3	0.2	2.7	1.9	3.8	0.2	4.2	3.4	3.6	0.2	4.2	3.4									315	2	314	260	319	1	324	350					-19.2	0.1	-18.6	-19.3								
11/25/2008 00:30:00	4.0	0.3	4.6	3.4	2.1	0.2	2.7	1.9	3.7	0.3	4.6	3.0	3.4	0.2	3.8	3.0									313	2	311	260	318	1	321	350					-19.3	0.0	-19.2	-19.3								
11/25/2008 00:40:00	3.9	0.5	4.6	3.0	2.1	0.3	2.7	1.3	3.7	0.4	4.6	2.6	3.3	0.5	4.2	1.9									308	5	312	260	315	4	322	350					-19.3	0.0	-19.2	-19.5								
11/25/2008 00:50:00	3.9	0.4	4.6	2.6	1.8	0.2	2.4	1.3	3.5	0.4	4.6	2.3	2.8	0.5	3.8	1.5									305	5	302	260	310	7	316	350					-19.6	0.1	-19.3	-19.9								
11/25/2008 01:00:00	3.7	0.4	4.6	3.0	1.7	0.2	2.1	1.3	3.6	0.4	4.6	2.6	3.3	0.4	4.2	2.3									280	9	292	260	291	5	294	350					-20.9	1.0	-19.5	-22.2								
11/25/2008 01:10:00	4.1	0.4	4.9	3.0	1.7	0.2	1.9	1.3	3.6	0.4	4.6	2.6	2.9	0.2	3.4	2.3									288	5	289	260	291	3	291	350					-22.1	0.1	-21.7	-22.4								
11/25/2008 01:20:00	3.9	0.3	4.6	3.0	1.8	0.1	2.1	1.6	3.5	0.2	4.2	3.0	3.3	0.2	3.8	2.6									286	4	284	260	289	3	291	350					-21.4	0.1	-21.0	-21.7								
11/25/2008 01:30:00	4.4	0.3	4.9	3.8	2.0	0.2	2.4	1.6	4.4	0.3	5.3	3.4	3.8	0.4	4.9	2.6									287	3	281	260	286	5	288	350					-20.5	0.3	-19.9	-21.1								
11/25/2008 01:40:00	5.2	0.2	5.7	4.6	2.2	0.2	2.4	1.9	5.0	0.3	5.7	3.8	4.4	0.4	5.3	3.4									285	3	282	260	285	5	281	350					-20.2	0.4	-19.7	-20.8								
11/25/2008 01:50:00	5.1	0.2	5.7	4.6	2.3	0.1	2.4	1.9	5.1	0.3	5.7	4.6	4.8	0.3	5.3	3.8									285	3	282	260	285	6	293	350					-20.5	0.2	-20.1	-20.8								
11/25/2008 02:00:00	5.2	0.3	5.7	4.6	2.3	0.2	2.7	1.6	5.2	0.4	6.1	3.8	4.7	0.5	5.7	3.0									285	3	281	260	286	6	273	350					-20.6	0.1	-20.2	-20.8								
11/25/2008 02:10:00	5.6	0.2	6.1	4.9	2.4	0.1	2.7	2.1	5.5	0.3	6.1	4.6	5.1	0.4	6.1	3.4									285	4	275	260	285	7	291	350					-20.7	0.2	-20.1	-21.1								
