SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
10/20/2008 00:00:00	7.1	0.4	8.0	5.7	7.1	0.4	8.4	5.9	5.9	0.4	7.2	4.6	5.8	0.5	6.8	4.2									31	3	33	260	25	3	23	350					-7.3	0.0	-7.1	-7.3								
10/20/2008 00:10:00	7.3	0.4	8.4	6.5	7.5	0.4	8.7	6.4	6.3	0.4	7.6	5.3	6.2	0.5	7.2	4.6									34	2	33	260	27	2	30	350					-7.1	0.0	-6.9	-7.3								
10/20/2008 00:20:00	7.4	0.4	8.0	6.1	7.5	0.4	8.4	6.4	6.3	0.4	7.2	4.9	6.2	0.5	7.2	4.6									33	2	33	260	26	2	24	350					-7.1	0.0	-6.9	-7.1								
10/20/2008 00:30:00	6.7	0.5	8.0	5.3	7.0	0.5	8.2	5.3	5.8	0.4	6.8	4.2	5.7	0.6	6.8	4.2									33	3	31	260	27	3	26	350					-7.0	0.0	-6.7	-7.1								
10/20/2008 00:40:00	6.0	0.5	7.2	4.9	6.1	0.5	7.3	5.0	5.5	0.5	7.2	4.2	5.1	0.5	6.5	3.8									33	4	32	260	27	4	22	350					-6.7	0.0	-6.7	-6.9								
10/20/2008 00:50:00	5.5	0.6	6.8	4.2	5.7	0.5	7.0	4.1	5.2	0.6	6.5	3.4	4.7	0.5	6.1	3.0									32	5	32	260	25	4	28	350					-6.6	0.0	-6.4	-6.7								
10/20/2008 01:00:00	4.9	0.5	6.1	3.4	5.1	0.4	6.4	4.1	4.5	0.5	6.1	3.4	4.1	0.5	5.3	3.0									36	4	37	260	28	4	31	350					-6.7	0.1	-6.7	-6.9								
10/20/2008 01:10:00	5.0	0.3	6.1	4.2	5.2	0.3	6.2	4.4	4.6	0.4	5.7	3.8	4.1	0.4	4.9	3.0									34	3	35	260	26	3	22	350					-7.0	0.0	-6.9	-7.1								
10/20/2008 01:20:00	4.8	0.4	5.7	3.8	5.0	0.4	5.9	3.9	4.5	0.4	5.7	3.0	4.0	0.5	5.3	3.0									35	3	25	260	26	3	27	350					-7.1	0.0	-6.9	-7.1								
10/20/2008 01:30:00	4.4	0.4	5.3	3.0	4.6	0.3	5.3	3.9	4.0	0.4	4.9	3.0	3.6	0.4	4.6	2.3									34	4	35	260	25	4	22	350					-7.1	0.0	-6.9	-7.1								
10/20/2008 01:40:00	4.3	0.3	4.9	3.4	4.6	0.3	5.3	4.1	4.0	0.3	4.9	3.4	3.6	0.3	4.6	3.0									37	3	35	260	29	2	29	350					-7.2	0.0	-7.1	-7.3								
10/20/2008 01:50:00	4.2	0.3	4.9	3.8	4.6	0.2	5.3	4.1	4.0	0.2	4.6	3.4	3.7	0.2	4.6	3.0									32	3	32	260	24	2	22	350					-7.4	0.0	-7.3	-7.5								
10/20/2008 02:00:00	3.9	0.3	4.9	3.0	4.3	0.2	5.0	3.9	3.7	0.3	4.6	3.4	3.5	0.2	4.2	3.0									32	3	31	260	25	2	25	350					-7.5	0.0	-7.3	-7.7								
10/20/2008 02:10:00	3.9	0.2	4.6	3.4	4.4	0.2	4.7	4.1	3.8	0.2	4.6	3.4	3.5	0.2	4.2	3.0									32	4	27	260	24	4	15	350					-7.5	0.0	-7.3	-7.7								
