SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-023

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	4
Description	Custom
Details	
Serial Number	SN:
Height	m
Scale Factor	0.021
Offset	0
Units	volts

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	4
Description	RH-5 Humidity %RH
Details	
Serial Number	.adg
Height	1    m
Scale Factor	0.098
Offset	0
Units	%RH

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
01/12/2009 00:00:00	15.1	0.9	17.2	11.8	1.0	0.0	1.0	1.0	14.3	1.1	16.8	10.3	13.5	1.2	16.4	9.5									79	4	84	260	74	7	350	350	13.0	0.0	13.0	13.0	-19.5	0.0	-19.2	-19.5					79.5	0.0	79.7	79.3
01/12/2009 00:10:00	12.8	1.0	15.3	9.9	1.0	0.0	1.0	1.0	12.0	1.0	14.5	9.1	11.2	1.0	13.7	8.8									70	4	74	260	63	6	350	350	13.0	0.0	13.0	13.0	-19.8	0.0	-19.5	-20.1					79.1	0.0	79.3	79.1
01/12/2009 00:20:00	12.2	0.8	14.5	9.9	1.0	0.0	1.0	1.0	11.7	0.8	13.7	9.1	11.0	0.9	13.3	8.0									70	3	72	260	63	5	350	350	13.0	0.0	13.0	13.0	-19.8	0.1	-19.5	-20.1					79.2	0.0	79.5	79.1
01/12/2009 00:30:00	12.7	0.8	15.3	10.7	1.0	0.0	1.0	1.0	12.2	0.7	14.1	9.9	11.6	0.9	13.7	9.1									73	4	74	260	67	5	350	350	13.0	0.0	13.0	13.0	-19.6	0.0	-19.5	-19.7					79.4	0.0	79.5	79.3
01/12/2009 00:40:00	13.2	0.8	15.3	10.7	1.0	0.0	1.0	1.0	12.5	0.9	14.9	9.5	11.8	1.0	14.5	8.4									76	3	76	260	70	4	350	350	13.0	0.0	13.0	13.0	-19.4	0.0	-19.2	-19.5					79.6	0.0	79.7	79.3
01/12/2009 00:50:00	12.7	0.7	14.5	10.3	1.0	0.0	1.0	1.0	12.2	0.8	14.1	9.9	11.6	1.0	14.9	9.1									75	3	74	260	69	4	350	350	13.0	0.0	13.0	13.0	-19.3	0.0	-19.2	-19.5					79.7	0.0	79.9	79.5
01/12/2009 01:00:00	12.6	0.9	14.5	9.9	1.0	0.0	1.0	1.0	12.1	0.8	14.1	9.1	11.6	1.0	13.7	8.4									75	4	78	260	70	5	350	350	13.0	0.0	13.0	13.0	-19.2	0.0	-19.0	-19.3					79.8	0.0	79.9	79.7
01/12/2009 01:10:00	12.0	0.8	14.1	9.5	1.0	0.0	1.0	1.0	11.6	0.9	14.1	9.1	11.0	1.0	14.1	8.4									75	4	78	260	69	5	350	350	13.0	0.0	13.0	13.0	-19.1	0.0	-19.0	-19.2					79.8	0.0	80.2	79.7
01/12/2009 01:20:00	11.9	0.6	14.1	10.7	1.0	0.0	1.0	1.0	11.5	0.8	13.0	8.4	10.8	1.0	13.3	8.0									75	3	76	260	69	4	350	350	13.0	0.0	13.0	13.0	-19.2	0.0	-19.0	-19.3					79.8	0.0	79.9	79.5
01/12/2009 01:30:00	12.1	0.7	14.1	9.9	1.0	0.0	1.0	1.0	11.5	0.7	13.7	9.1	10.9	1.0	13.7	8.0									76	3	75	260	70	4	350	350	13.0	0.0	13.0	13.0	-19.2	0.0	-19.0	-19.3					79.8	0.0	79.9	79.7
01/12/2009 01:40:00	11.3	0.6	13.0	9.5	1.0	0.0	1.0	1.0	10.8	0.6	12.6	8.4	10.1	0.7	12.2	8.0									73	3	73	260	67	4	350	350	13.0	0.0	13.0	13.0	-19.2	0.0	-19.0	-19.3					79.8	0.0	79.9	79.5
