SDR	7.7.6

-----Logger Information-----
Model #	3090
Serial #	13240
Hardware Rev.	011-010-000

-----Site Information-----
Site #	0066
Site Desc	
Project Code	
Project Desc	
Site Location	
Site Elevation	177
Latitude	N 062° 02.252'
Longitude	W 163° 14.820'
Time offset (hrs)	-9

-----Sensor Information-----

Channel #	1
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	2
Type	1
Description	NRG IceFreeIII m/s
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.572
Offset	1
Units	m/s

Channel #	3
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	30   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	4
Type	1
Description	NRG #40 Anem. m/s
Details	
Serial Number	SN:
Height	21   m
Scale Factor	0.765
Offset	0.35
Units	m/s

Channel #	5
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	6
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	7
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	39   m
Scale Factor	0.351
Offset	260
Units	deg

Channel #	8
Type	3
Description	#200P Wind Vane
Details	
Serial Number	SN:
Height	29   m
Scale Factor	0.351
Offset	350
Units	deg

Channel #	9
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	10
Type	4
Description	NRG #110S Temp  C
Details	
Serial Number	SN:
Height	2    m
Scale Factor	0.136
Offset	-86.383
Units	C

Channel #	11
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Channel #	12
Type	0
Description	No SCM Installed
Details	
Serial Number	--------
Height	------
Scale Factor	0
Offset	0
Units	-----

Date & Time Stamp	CH1Avg	CH1SD	CH1Max	CH1Min	CH2Avg	CH2SD	CH2Max	CH2Min	CH3Avg	CH3SD	CH3Max	CH3Min	CH4Avg	CH4SD	CH4Max	CH4Min	CH5Avg	CH5SD	CH5Max	CH5Min	CH6Avg	CH6SD	CH6Max	CH6Min	CH7Avg	CH7SD	CH7Max	CH7Min	CH8Avg	CH8SD	CH8Max	CH8Min	CH9Avg	CH9SD	CH9Max	CH9Min	CH10Avg	CH10SD	CH10Max	CH10Min	CH11Avg	CH11SD	CH11Max	CH11Min	CH12Avg	CH12SD	CH12Max	CH12Min
07/24/2008 00:00:00	10.8	0.5	12.6	9.5	10.4	0.5	11.6	9.0	9.7	0.5	11.1	8.0	9.0	0.6	11.1	7.2									9	2	7	260	3	3	357	350					7.0	0.0	7.4	6.9								
07/24/2008 00:10:00	10.2	0.5	11.5	8.8	9.9	0.5	11.3	8.4	9.1	0.5	10.7	7.2	8.7	0.6	10.3	7.2									11	3	6	260	4	3	5	350					6.9	0.0	7.2	6.9								
07/24/2008 00:20:00	10.3	0.6	11.5	8.4	10.1	0.5	11.3	8.4	9.3	0.6	10.7	7.6	8.8	0.7	10.7	7.2									9	3	5	260	2	3	0	350					6.9	0.0	7.2	6.9								
07/24/2008 00:30:00	9.4	0.6	11.1	7.6	9.2	0.5	10.7	7.9	8.3	0.6	9.9	6.8	8.0	0.5	9.5	6.5									7	4	8	260	2	4	356	350					6.8	0.0	7.2	6.9								
07/24/2008 00:40:00	9.3	0.7	10.7	7.2	9.1	0.7	11.0	7.6	8.1	0.7	9.9	6.5	7.9	0.6	9.5	6.1									7	5	10	260	2	5	354	350					6.8	0.0	6.9	6.6								
07/24/2008 00:50:00	9.6	0.6	11.1	7.6	9.4	0.6	10.7	8.2	8.5	0.6	9.9	6.8	8.1	0.7	10.3	6.1									9	4	6	260	3	4	4	350					6.7	0.0	6.9	6.6								
07/24/2008 01:00:00	10.2	0.6	11.8	8.0	9.8	0.6	11.3	8.4	9.0	0.7	10.7	7.6	8.3	0.6	9.9	6.8									9	4	8	260	3	4	354	350					6.7	0.0	6.9	6.6								
07/24/2008 01:10:00	9.7	0.6	11.5	8.0	9.5	0.5	11.3	8.4	8.6	0.6	10.3	6.8	8.0	0.6	9.9	6.1									9	4	6	260	4	4	357	350					6.6	0.0	6.9	6.6								
07/24/2008 01:20:00	9.6	0.6	11.1	8.0	9.3	0.6	11.0	7.9	8.5	0.6	10.3	6.8	7.8	0.6	9.5	6.1									7	4	8	260	2	4	352	350					6.6	0.0	6.9	6.4								
07/24/2008 01:30:00	9.1	0.6	10.7	6.8	8.8	0.6	10.2	7.3	7.9	0.6	9.1	6.1	7.2	0.6	8.8	5.3									8	3	3	260	2	4	1	350					6.5	0.0	6.6	6.1								
07/24/2008 01:40:00	8.8	0.7	10.7	6.8	8.3	0.6	9.6	6.7	7.4	0.7	9.5	5.3	6.8	0.6	8.4	5.3									6	5	1	260	1	5	356	350					6.1	0.0	6.4	6.1								
07/24/2008 01:50:00	8.4	0.7	10.3	6.5	8.0	0.7	10.7	6.4	7.1	0.8	9.9	5.3	6.7	0.7	9.5	4.6									6	6	8	260	2	6	354	350					6.2	0.0	6.4	6.1								
07/24/2008 02:00:00	8.2	1.0	10.3	5.7	7.9	0.8	9.9	5.6	6.9	0.9	9.1	4.6	6.6	0.8	8.8	4.6									4	6	8	260	0	10	349	350					6.3	0.0	6.4	6.1								
07/24/2008 02:10:00	10.1	1.3	13.0	7.2	9.5	1.2	12.2	7.3	8.7	1.3	11.8	5.7	8.1	1.2	11.1	5.7									0	5	359	260	357	4	350	350					6.8	0.2	7.4	6.4								
07/24/2008 02:20:00	11.5	0.6	12.6	9.5	10.9	0.5	12.7	9.6	10.2	0.7	11.8	8.4	9.5	0.7	11.5	7.6									358	3	357	260	356	7	1	350					7.1	0.0	7.4	7.2								
